Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,59/41,47/30,11/8,1/3,-,-
2024,36/27,30/20,6/6,0/1,-,-
2023,20/12,15/10,5/2,-,-,-
2022,2/0,2/0,-,-,-,-
2021,1/1,-,-,1/1,-,-
2020,0/1,-,-,0/1,-,-
