Time,UTR Pro Tennis Series 3,S,1,2,3,4,5,header
Time,Royan challenger,S,1,2,3,4,5,header
21. 06. 2025 14:40,Droguet T. (2),2,4,6,6,,,0,1.50,2.50
21. 06. 2025 -,Kuzmanov D. (5),1,6,1,4,,,0,,
Time,Futures 2025,S,1,2,3,4,5,header
21. 06. 2025 21:00,Mazza M.,1,6^5,7,3,,,0,1.66,2.09
21. 06. 2025 -,Pecci A.,0,7,6^7,0,,,0,,
21. 06. 2025 18:10,Martinez A.,2,6,3,7,,,0,1.84,1.84
21. 06. 2025 -,Milavsky D.,1,3,6,6^3,,,0,,
21. 06. 2025 18:10,Rybakov A.,2,6,6,,,,0,1.72,2.00
21. 06. 2025 -,Maloney P.,0,4,4,,,,0,,
21. 06. 2025 17:00,Caniato C.,2,7,6,,,,0,1.65,2.11
21. 06. 2025 -,Oradini G.,0,6^5,4,,,,0,,
21. 06. 2025 13:15,Andaloro F.,2,6,6,,,,0,1.49,2.44
21. 06. 2025 -,Potenza L.,0,4,2,,,,0,,
21. 06. 2025 13:10,Kopp S.,2,6,7,,,,0,2.33,1.55
21. 06. 2025 -,Bertola R.,0,3,6^3,,,,0,,
21. 06. 2025 11:35,Schwaerzler J.,2,6,6,,,,0,1.38,2.79
21. 06. 2025 -,Moeller M.,0,3,2,,,,0,,
21. 06. 2025 11:10,Bertrand R.,2,6,1,6,,,0,2.59,1.44
21. 06. 2025 -,Dougaz A.,1,4,6,2,,,0,,
21. 06. 2025 07:00,Cui J.,1,0,6,4,,,0,1.80,1.90
21. 06. 2025 -,Mitsui S.,0,6,3,0,,,0,,
21. 06. 2025 07:00,Castelnuovo L.,2,6,6,,,,0,2.41,1.50
21. 06. 2025 -,Kumasaka T.,0,1,1,,,,0,,
21. 06. 2025 20:45,Anthrop J.,2,6,6,,,,0,1.83,1.86
21. 06. 2025 -,Quan R.,0,2,3,,,,0,,
21. 06. 2025 20:20,Fenty A.,2,6,6,,,,0,2.67,1.42
21. 06. 2025 -,Kang K.,0,3,4,,,,0,,
21. 06. 2025 17:55,Colson T.,2,6,7,,,,0,2.99,1.34
21. 06. 2025 -,Bailly G.,0,4,5,,,,0,,
21. 06. 2025 17:50,Garcian A.,2,6,7,,,,0,3.31,1.28
21. 06. 2025 -,Sigsgaard C.,0,4,6^4,,,,0,,
21. 06. 2025 15:40,Lopez Morillo I.,2,6,6,,,,0,1.45,2.56
21. 06. 2025 -,Raynel A.,0,2,3,,,,0,,
21. 06. 2025 15:10,Zielinski M.,2,6,3,6,,,0,3.84,1.22
21. 06. 2025 -,Perez Contri S.,1,3,6,0,,,0,,
21. 06. 2025 13:50,Dlimi Y.,2,7,6,,,,0,1.47,2.47
21. 06. 2025 -,Ratti L.,0,5,4,,,,0,,
21. 06. 2025 13:25,Valkusz M.,2,6,6,,,,0,1.12,5.51
21. 06. 2025 -,Efstathiou M.,0,4,0,,,,0,,
21. 06. 2025 13:10,Montes-De La Torre I.,2,6,6,,,,0,1.65,2.13
21. 06. 2025 -,Damas M.,0,2,4,,,,0,,
21. 06. 2025 13:10,Forger A.,2,7,6,,,,0,1.19,4.18
21. 06. 2025 -,Kelm Y.,0,5,2,,,,0,,
21. 06. 2025 12:40,Giunta M.,1,3,,,,,0,1.55,2.29
21. 06. 2025 -,Benchakroun M.,0,0,,,,,0,,
21. 06. 2025 11:40,Saraiva Dos Santos P.,2,6,6,,,,0,1.56,2.28
21. 06. 2025 -,Coquelin H.,0,0,0,,,,0,,
21. 06. 2025 11:30,Moroni F.,2,6,6,,,,0,1.32,3.13
21. 06. 2025 -,Ghazouani Durand Y.,0,4,3,,,,0,,
21. 06. 2025 11:10,Andreescu S.,2,3,6,6,,,0,1.80,1.90
21. 06. 2025 -,Kivattsev K.,1,6,4,2,,,0,,
21. 06. 2025 10:10,Azkara A.,2,2,6,6,,,0,2.14,1.64
21. 06. 2025 -,Inchauspe P.,1,6,3,4,,,0,,
21. 06. 2025 10:10,Pankin S.,2,6,7,,,,0,1.52,2.38
21. 06. 2025 -,Bittoun Kouzmine C.,0,2,6^7,,,,0,,
21. 06. 2025 10:10,Gulin S.,2,6,6,,,,0,1.07,6.81
21. 06. 2025 -,Klok D.,0,3,2,,,,0,,
21. 06. 2025 10:10,Torrealba B.,2,6,6,,,,0,2.20,1.61
21. 06. 2025 -,Nunez D.,0,3,3,,,,0,,
21. 06. 2025 10:00,Scomparin P.,2,4,6,6,,,0,2.26,1.56
21. 06. 2025 -,Donald M.,1,6,4,4,,,0,,
21. 06. 2025 09:10,Schiessl J.,2,6,6,,,,0,2.66,1.42
21. 06. 2025 -,Papoe R.,0,3,2,,,,0,,
Time,UTR Pro Tennis Series 3,S,1,2,3,4,5,header
21. 06. 2025 23:55,Landry W.,2,5,6,7,,,0,1.50,2.30
21. 06. 2025 -,Vyas A.,1,7,2,^6,,,0,,
21. 06. 2025 23:55,Danilov S.,2,6,6,,,,0,1.05,6.75
21. 06. 2025 -,Hakopian G.,0,1,3,,,,0,,
21. 06. 2025 23:25,Kobelt A.,2,6,6,,,,0,1.60,2.08
21. 06. 2025 -,Hayduke II A.,0,3,4,,,,0,,
21. 06. 2025 23:00,Du Toit R.,2,2,7,6,,,0,1.11,5.00
21. 06. 2025 -,Davison J.,1,6,5,3,,,0,,
21. 06. 2025 22:35,Alvarez L.,2,7,6,,,,0,,
21. 06. 2025 -,Calvelo X.,0,5,2,,,,0,,
21. 06. 2025 22:15,Parichkov N.,2,6,7,,,,0,3.15,1.28
21. 06. 2025 -,Goldammer T.,0,0,6^8,,,,0,,
21. 06. 2025 22:05,Reddy V.,2,7,6,,,,0,,
21. 06. 2025 -,Nhavene B.,0,6^1,4,,,,0,,
21. 06. 2025 22:00,Martirosian D.,2,6,6,,,,0,1.80,1.82
21. 06. 2025 -,Bhandari A.,0,2,2,,,,0,,
21. 06. 2025 21:55,Ren H.,2,6,6,,,,0,2.23,1.55
21. 06. 2025 -,Clement C.,0,3,3,,,,0,,
21. 06. 2025 21:50,Garcia J.,2,6,6,,,,0,1.63,2.05
21. 06. 2025 -,Newton J.,0,4,4,,,,0,,
21. 06. 2025 21:00,Purohit S.,2,6,6,,,,0,1.60,2.08
21. 06. 2025 -,Mahjoob C.,0,2,4,,,,0,,
21. 06. 2025 20:45,Hsieh W.,2,6,6,,,,0,,
21. 06. 2025 -,Binu M.,0,1,2,,,,0,,
21. 06. 2025 20:00,Ayeni A.,2,6,0,6,,,0,,
21. 06. 2025 -,Liu L.,1,1,6,4,,,0,,
21. 06. 2025 20:00,Brain L.,2,6,3,6,,,0,1.88,1.75
21. 06. 2025 -,Markowitz C.,1,3,6,4,,,0,,
21. 06. 2025 20:00,Ventre A.,2,6,6,,,,0,5.00,1.10
21. 06. 2025 -,Chang A.,0,3,2,,,,0,,
21. 06. 2025 20:00,Johnson J.,2,6,6,,,,0,1.28,3.15
21. 06. 2025 -,Jesudason A.,0,3,3,,,,0,,
21. 06. 2025 20:00,Mize K.,2,7,6,,,,0,1.80,1.82
21. 06. 2025 -,Jaen D.,0,6^5,4,,,,0,,
21. 06. 2025 19:35,Peck J.,2,3,7,6,,,0,1.30,3.00
21. 06. 2025 -,Spiers L.,1,6,6^4,2,,,0,,
21. 06. 2025 18:20,Balthazor N.,2,6,6,,,,0,4.00,1.18
21. 06. 2025 -,Aronson S.,0,4,4,,,,0,,
21. 06. 2025 18:05,Pugh H.,2,6,7,,,,0,1.50,2.30
21. 06. 2025 -,Parr C.,0,4,6^5,,,,0,,
21. 06. 2025 17:00,Amadike C.,2,6,4,6,,,0,,
21. 06. 2025 -,Bote R.,1,2,6,4,,,0,,
21. 06. 2025 17:00,Belday R.,2,6,6,,,,0,1.42,2.50
21. 06. 2025 -,Kook E.,0,2,0,,,,0,,
21. 06. 2025 15:00,Saltman B.,2,6,4,6,,,0,1.80,1.82
21. 06. 2025 -,Blokhin N.,1,3,6,3,,,0,,
21. 06. 2025 15:00,Gurmendi A.,2,6,6,,,,0,,
21. 06. 2025 -,Stoot D.,0,4,4,,,,0,,
21. 06. 2025 04:00,Kobelt A.,2,7,5,6,,,0,1.63,2.05
21. 06. 2025 -,Cross J.,1,6^7,7,1,,,0,,
21. 06. 2025 03:00,Chang A.,2,6,6,,,,0,1.06,5.88
21. 06. 2025 -,Bhandari A.,0,1,1,,,,0,,
21. 06. 2025 03:00,Alvarez L.,2,7,2,6,,,0,,
21. 06. 2025 -,Ventre A.,1,6^3,6,1,,,0,,
21. 06. 2025 01:05,Newton J.,2,7,7,,,,0,1.39,2.55
21. 06. 2025 -,Shokry E.,0,5,^6,,,,0,,
21. 06. 2025 01:00,Ayeni A.,2,6,6,,,,0,1.12,4.55
21. 06. 2025 -,Calvelo X.,0,0,4,,,,0,,
21. 06. 2025 01:00,Chung J.,2,6,6,,,,0,,
21. 06. 2025 -,Alcantara A.,0,3,3,,,,0,,
21. 06. 2025 01:00,Ciric A.,2,6,7,,,,0,,
21. 06. 2025 -,Krishna R.,0,4,6^3,,,,0,,
21. 06. 2025 00:15,Jesudason A.,2,6,6,,,,0,1.07,6.00
21. 06. 2025 -,Vyas A.,0,3,2,,,,0,,
Time,UTR Pro Tennis Series 5,S,1,2,3,4,5,header
21. 06. 2025 18:35,Underwood C.,2,6,6,,,,0,1.26,3.15
21. 06. 2025 -,Hansson J.,0,4,1,,,,0,,
21. 06. 2025 17:55,Mazev M.,2,6,6,,,,0,1.37,2.73
21. 06. 2025 -,Garcia M.,0,1,4,,,,0,,
21. 06. 2025 16:35,Palovic L.,2,7,6,,,,0,1.11,5.13
21. 06. 2025 -,Groom M.,0,5,2,,,,0,,
21. 06. 2025 15:50,Al-Amin K.,2,4,6,6,,,0,1.42,2.50
21. 06. 2025 -,Gil F.,1,6,4,4,,,0,,
21. 06. 2025 14:45,Pernas T.,2,6,1,6,,,0,3.40,1.25
21. 06. 2025 -,Lacides O.,1,3,6,1,,,0,,
21. 06. 2025 14:25,Dziopak J.,2,6,6,,,,0,2.15,1.55
21. 06. 2025 -,Minarik K.,0,1,3,,,,0,,
21. 06. 2025 13:50,Curras Abasolo T.,2,6,6,,,,0,1.22,3.50
21. 06. 2025 -,Weintraub B.,0,3,3,,,,0,,
21. 06. 2025 13:20,Steinbach A.,2,4,6,6,,,0,2.08,1.60
21. 06. 2025 -,Ginat R.,1,6,4,3,,,0,,
21. 06. 2025 12:25,Sanchez Martinez B.,2,6,6,,,,0,1.18,4.00
21. 06. 2025 -,Leote Prata V.,0,1,2,,,,0,,
21. 06. 2025 12:00,Baiant R.,2,7,6,,,,0,1.98,1.68
21. 06. 2025 -,Jansson O.,0,5,4,,,,0,,
21. 06. 2025 11:55,Srbljak G.,2,7,6,,,,0,1.33,2.85
21. 06. 2025 -,Magnusson H.,0,5,3,,,,0,,
21. 06. 2025 11:35,Vrba J.,2,6,6,,,,0,1.18,4.00
21. 06. 2025 -,Shalmi C.,0,3,4,,,,0,,
21. 06. 2025 10:40,Matuszewski G.,2,6,6,,,,0,1.18,4.00
21. 06. 2025 -,Stefanovic M.,0,4,2,,,,0,,
21. 06. 2025 10:20,Loncarevic A.,2,6,6,,,,0,1.25,3.40
21. 06. 2025 -,Radovanovic T.,0,4,4,,,,0,,
21. 06. 2025 10:00,Kask M.,2,6,6,,,,0,2.30,1.50
21. 06. 2025 -,Paardekooper S.,0,3,4,,,,0,,
21. 06. 2025 10:00,Pinho T.,2,6,7,,,,0,1.55,2.20
21. 06. 2025 -,Morais D.,0,4,5,,,,0,,
21. 06. 2025 09:00,Postolka R.,2,4,7,7,,,0,1.48,2.39
21. 06. 2025 -,Watzka R.,1,6,5,5,,,0,,
21. 06. 2025 09:00,Maftei M.,2,6,6,,,,0,1.12,4.68
21. 06. 2025 -,Durguti B.,0,0,1,,,,0,,
21. 06. 2025 09:00,Manukyan V.,2,6,6,,,,0,1.40,2.55
21. 06. 2025 -,Micov S.,0,0,3,,,,0,,
Time,UTR Pro Tennis Series 9,S,1,2,3,4,5,header
21. 06. 2025 08:25,Nakajima S.,2,7,6,,,,0,,
21. 06. 2025 -,Wakamatsu T.,0,5,4,,,,0,,
21. 06. 2025 08:00,Ono C.,2,6,6^1,7,,,0,,
21. 06. 2025 -,Katsuda T.,1,4,7,6^4,,,0,,
21. 06. 2025 06:40,Okude H.,2,3,6,6,,,0,,
21. 06. 2025 -,Singh A.,1,6,3,4,,,0,,
21. 06. 2025 06:15,Nakanishi K.,2,6,6,,,,0,1.35,2.73
21. 06. 2025 -,Hirose Y.,0,2,3,,,,0,,
21. 06. 2025 06:05,Kurata T.,2,6,7,,,,0,1.60,2.08
21. 06. 2025 -,Nejedly B.,0,4,5,,,,0,,
21. 06. 2025 04:30,Nakajima S.,2,6,7,,,,0,1.36,2.73
21. 06. 2025 -,Connaughton L.,0,3,6^4,,,,0,,
21. 06. 2025 04:05,Matsumura R.,2,6,7,,,,0,1.36,2.73
21. 06. 2025 -,Sakamoto H.,0,4,6^2,,,,0,,
21. 06. 2025 03:55,Wakamatsu T.,2,7,7,,,,0,1.82,1.82
21. 06. 2025 -,Jokinen N.,0,6^5,5,,,,0,,
21. 06. 2025 02:00,Ono C.,2,4,6,6,,,0,1.37,2.65
21. 06. 2025 -,Kawanaka H.,1,6,3,2,,,0,,
21. 06. 2025 02:00,Katsuda T.,2,6,6,,,,0,1.55,2.20
21. 06. 2025 -,Maeda T.,0,4,1,,,,0,,
21. 06. 2025 02:00,Taguchi R.,2,6,6,,,,0,1.03,7.00
21. 06. 2025 -,Mochizuki K.,0,4,3,,,,0,,
Time,Eastbourne,S,1,2,3,4,5,header
21. 06. 2025 19:15,Bellucci M. (1),2,7,6,,,,0,1.05,10.11
21. 06. 2025 -,Gengel M.,0,5,1,,,,0,,
21. 06. 2025 17:50,Loffhagen G.,2,6,7,,,,0,3.94,1.24
21. 06. 2025 -,McDonald M. (6),0,4,6^1,,,,0,,
21. 06. 2025 16:10,Harris B.,2,6,6,,,,0,1.50,2.51
21. 06. 2025 -,Nardi L. (4),0,3,4,,,,0,,
21. 06. 2025 16:05,Tseng C. (5),2,5,7,6,,,0,1.38,2.97
21. 06. 2025 -,Blancaneaux G.,1,7,6^4,3,,,0,,
21. 06. 2025 14:00,Monday J.,2,6,2,6,,,0,2.42,1.54
21. 06. 2025 -,O'Connell C. (2),1,3,6,4,,,0,,
21. 06. 2025 13:25,Duckworth J. (7),2,6,5,7,,,0,1.62,2.25
21. 06. 2025 -,Searle H.,1,3,7,5,,,0,,
21. 06. 2025 12:05,Vukic A. (3),2,6,6,,,,0,1.21,4.28
21. 06. 2025 -,Clarke J.,0,3,2,,,,0,,
21. 06. 2025 12:05,Brooksby J.,2,7,6,,,,0,1.67,2.15
21. 06. 2025 -,Majchrzak K. (8),0,6^7,3,,,,0,,
Time,Mallorca,S,1,2,3,4,5,header
21. 06. 2025 16:50,Kopriva V. (2),2,6,7,,,,0,1.02,14.95
21. 06. 2025 -,Tsitsipas P.,0,3,5,,,,0,,
21. 06. 2025 15:50,Tomic B.,2,5,6,6,,,0,3.34,1.31
21. 06. 2025 -,De Jong J. (6),1,7,4,4,,,0,,
21. 06. 2025 15:00,Kovacevic A. (1),2,6,6,,,,0,1.31,3.35
21. 06. 2025 -,Gueymard Wayenburg S.,0,4,2,,,,0,,
21. 06. 2025 13:50,Quinn E. (7),2,4,7,7,,,0,1.40,2.86
21. 06. 2025 -,Crawford O.,1,6,6^5,6^3,,,0,,
21. 06. 2025 13:35,Ymer E.,2,6,7,,,,0,2.16,1.66
21. 06. 2025 -,Shevchenko A. (8),0,4,6^4,,,,0,,
21. 06. 2025 11:10,Navone M. (4),1,4,7,3,,,0,4.40,1.20
21. 06. 2025 -,Ofner S.,0,6,^6,1,,,0,,
21. 06. 2025 11:10,Holt B.,2,6,6^1,7,,,0,2.17,1.65
21. 06. 2025 -,Walton A. (3),1,3,7,6^0,,,0,,
21. 06. 2025 11:10,Basavareddy N.,2,6,6^5,7,,,0,2.10,1.70
21. 06. 2025 -,Van De Zandschulp B. (5),1,4,7,5,,,0,,
