Time,Rovereto challenger,S,1,2,3,4,5,H2H,H,A,header
-,Stanisavljevic Mateya,,,,,,,0,,
08:00,Turcanu Radu David,,,,,,,0,,
-,Elyasi Samyar,,,,,,,0,,
08:00,Spiridon Denis Constantin,,,,,,,0,,
-,Kielan Szymon,,,,,,,0,,
08:00,Marinescu Mihai Razvan,,,,,,,0,,
-,Avanoglu Ozan,,,,,,,0,,
08:00,Pogosian Sergei,,,,,,,0,,
-,Yazdani Ali,,,,,,,0,,
08:00,Dolzhenkov Dmitry,,,,,,,0,,
-,Matulovich Mateo,,,,,,,0,,
08:00,Vetrih Miha,,,,,,,0,,
-,Bronzetti Alberto,,,,,,,0,,
08:00,Cazacu Dragos Nicolae,,,,,,,0,,
-,Cuceu Andrei,,,,,,,0,,
08:00,Peranovic Leon,,,,,,,0,,
-,Avcibasi Toprak,,,,,,,0,,
08:00,Meryumoglu Alper Okay,,,,,,,0,,
-,Gula Pavel,,,,,,,0,,
08:00,Atabay Ahmet,,,,,,,0,,
-,Plunger Manuel,,,,,,,0,,
08:00,Turker Mert Naci,,,,,,,0,,
-,Kalennik Kirill,,,,,,,0,,
08:00,Inoue Jacques-Kai,,,,,,,0,,
-,Vanta Valentin,,,,,,,0,,
08:00,Bedir Kivanc,,,,,,,0,,
-,Fellin Christian,,,,,,,0,,
08:00,Faisal Ghouse Ali,,,,,,,0,,
-,Lobanov Aleksandr,,,,,,,0,,
08:00,Alkaya Mert,,,,,,,0,,
-,Gretskiy Ivan,,,,,,,0,,
08:00,Urvaneja Breno Rossetto,,,,,,,0,,
-,Kuznetsov Victor,,,,,,,0,,
08:00,Albertini Natan,,,,,,,0,,
-,Mazza Manuel,,,,,,,0,,
08:00,Ozdemir S Mert,,,,,,,0,,
-,Gola Andrea,,,,,,,0,,
08:00,Campana Federico,,,,,,,0,,
-,Fita Juan Sergi,,,,,,,0,,
08:00,Stuchlik Oskar Oliver,,,,,,,0,,
-,Nikolic Marko,,,,,,,0,,
08:00,Zeuch Tom,,,,,,,0,,
-,Trunov Igor,,,,,,,0,,
08:00,Stankovic Simeon,,,,,,,0,,
-,Saritas Gokberk,,,,,,,0,,
08:00,Stolarik Samuel,,,,,,,0,,
-,Maksimovic Marko,,,,,,,0,,
08:00,Kodancha Srinivasan Dheeraj,,,,,,,0,2.12,1.60
-,Kamboj Udit,,,,,,,0,,
08:00,Ananth Mani Muni,,,,,,,0,,
-,Choudhary Priyanshu,,,,,,,0,,
08:00,Pieczonka Filip,2,6,6,,,,,,
-,Shirokyi Dmytro,0,1,3,,,,,,
08:30,Dinev Dinko,,,,,,,0,,
-,Brun Thomas George,,,,,,,0,,
08:30,Kovac Tilen,,,,,,,0,,
-,Polichronopoulos Andreas,,,,,,,0,,
08:30,Samartsidis Grigorios,,,,,,,0,,
-,Campbell Nicholas,,,,,,,0,,
08:30,Sakellaridis Dimitris,,,,,,,1,,
-,Tsatsakis Ektoras,,,,,,,0,,
08:30,Bazilevskiy Vladimir,,,,,,,0,,
-,Papageorgiou Spyros,,,,,,,0,,
08:30,Visser Mac,,,,,,,0,,
-,Nanobashvili Saba George,,,,,,,0,,
08:30,Meshulam Ariel,,,,,,,0,,
-,Alhogbani Anmar Faleh,,,,,,,0,,
08:30,O'Connell Benjamin,,,,,,,0,,
-,Musitelli Francois,,,,,,,0,,
08:30,Ciocanu Aurel,,,,,,,0,,
-,Szerencsits Benedikt,,,,,,,0,,
08:30,Chatziavraam Nikolaos,,,,,,,0,,
-,Shumilov Eyal,,,,,,,0,,
08:30,Garbero Filippo Francesco,,,,,,,0,,
-,Mikkelsen Emil Chr. E.,,,,,,,0,,
09:00,Summers Matthew,,,,,,,0,,
-,Leather Joe,,,,,,,1,,
09:00,Tamm Kristjan,,,,,,,0,,
-,Mokrov Aleksei,,,,,,,0,,
09:00,Ponomar Oleksandr,,,,,,,0,,
-,Ostapenkov Daniil,,,,,,,0,,
09:00,Safonov Aristarkh,,,,,,,0,,
-,Sueoka Yamato,,,,,,,0,,
09:00,Kikuchi Yuta,,,,,,,0,,
-,Cubelic Karlo,,,,,,,0,,
09:30,Deflandre Leo,,,,,,,0,,
-,Siddiqui Amaan,,,,,,,0,,
09:30,Tan Beren,,,,,,,0,,
-,Hadzimehmedovic Romeo,,,,,,,0,,
09:30,Pieleanu Rares Teodor,,,,,,,0,,
-,Sahtali Toufik,,,,,,,0,,
09:30,Graf Dominique,,,,,,,0,,
-,Nesterov Alexey (1998),,,,,,,0,,
09:30,Gschwendtner Jeremy,,,,,,,0,,
-,Hou Chun-Chien,,,,,,,0,,
09:30,Elamin Ammar,,,,,,,0,,
-,Lauinger Alexander,,,,,,,0,,
09:30,Mustafin Samat,,,,,,,0,,
-,Volpi Gabriele,,,,,,,0,,
09:30,Kalender Admir,,,,,,,0,,
-,Jauch Jan,,,,,,,0,,
09:30,Martinez Romera Jose Miguel,,,,,,,0,,
-,Torcq Benoit,,,,,,,0,,
09:30,Pascual Ferra Roger,,,,,,,0,,
-,Poupinel Leo,,,,,,,0,,
09:30,Chen Charles,,,,,,,0,,
-,Watzka Robert,,,,,,,0,,
09:30,Deyanov Georgi,,,,,,,0,,
-,Parenti Luca,,,,,,,0,,
09:30,Peiro Serrano Alvaro,,,,,,,0,,
-,Jermar Jan,,,,,,,0,,
09:30,Sau Franco Alan,,,,,,,0,,
-,Roche Alcaya Pablo,,,,,,,0,,
09:30,Maguire Cian,,,,,,,0,,
-,Einig Felix,,,,,,,0,,
09:30,Collignon Kylian,,,,,,,0,,
-,Delattre Gregoire,,,,,,,0,,
09:30,Wagenaar Lars,,,,,,,0,,
-,Herrmann Theo,,,,,,,0,,
09:30,Mouhan Ahmed,,,,,,,0,,
-,Mischker Felix,,,,,,,0,,
09:30,Pierre Hugo,,,,,,,0,,
-,Solheim Fredrik Krogh,,,,,,,0,,
09:30,Garot Jules,,,,,,,0,,
-,Soares Hugo,,,,,,,0,,
09:30,Pampanin Pietro,,,,,,,0,,
-,Ravasio Gilberto,,,,,,,0,,
09:30,Varzandeh Tom,,,,,,,0,,
-,Smiej Yassine,,,,,,,0,,
10:00,Vishnick Daniel,,,,,,,0,,
-,Duddupudi Aditya Vardhan,,,,,,,0,,
10:00,Lakshmanan Aryan,,,,,,,0,1.03,7.83
-,Cripps Luke,,,,,,,0,,
10:00,Remondy Pagotto Victor Hugo,,,,,,,0,1.02,8.67
-,Rodrigues Justino,,,,,,,0,,
10:00,Braga Breno,,,,,,,0,4.04,1.18
-,Hrynkiewicz Jakub,,,,,,,0,,
10:00,Tachi Ryoto,,,,,,,0,,
-,Tiukaev Ruslan,,,,,,,0,,
10:00,Nedelko Ivan,,,,,,,0,,
-,Schroeter Moritz,,,,,,,0,,
10:00,Makzoume Yacoub,,,,,,,0,,
-,Poritskyy Andriy,,,,,,,0,,
10:00,Nestola Fabio,,,,,,,0,,
-,Tremblay Dorian,,,,,,,0,,
10:00,Alam Peter,,,,,,,0,,
-,Stuurman Roland,,,,,,,0,,
10:30,Lafazanos Aristeidis,,,,,,,0,,
-,Christodoulou Stylianos,,,,,,,0,,
10:30,Papamichael Stylianos,,,,,,,0,,
-,Holban Vladimir,,,,,,,0,,
10:30,Majdandzic Marc,,,,,,,0,,
-,Glarner Roman,,,,,,,0,,
10:30,Ion Nicola,,,,,,,0,,
-,Hoffmann Moritz,,,,,,,0,,
10:30,Oliynykov Nazar,,,,,,,0,,
-,Hartenstein Jonas Pelle,,,,,,,0,,
10:30,Sakellaridis Michalis,,,,,,,0,,
-,Antonopoulos Christos,,,,,,,1,,
10:30,Moret Joris,,,,,,,0,1.41,2.58
-,Crisostomo Giacomo,,,,,,,0,,
10:30,Lapalu Valentin,,,,,,,0,1.21,3.74
-,Larue Louis,,,,,,,0,,
10:30,Kucera Jonas,,,,,,,0,1.82,1.80
-,Biondolillo Gregorio,,,,,,,0,,
10:30,Corbinais Sven,,,,,,,0,1.81,1.82
-,Herman Louis,,,,,,,0,,
10:30,Masjuan Ginel Pablo,,,,,,,0,,
-,Arce Fernandez Mario,,,,,,,0,,
10:30,De Hoyos Rodriguez David,,,,,,,0,,
-,Giraldi Carlos,,,,,,,0,,
10:30,Overmyer Kyle,,,,,,,0,,
-,Lopez Cherubino Noah,,,,,,,0,,
10:30,El Natour Mustapha,,,,,,,0,,
-,Mansilla Diez Mario,,,,,,,0,,
10:30,Garcia Alejandro,,,,,,,0,,
-,Hermoso Pablo,,,,,,,0,,
11:30,Laborde Arthur,,,,,,,0,1.02,8.33
-,Ayyappan Rishikrishna,,,,,,,0,,
11:30,Yadav Yash,,,,,,,1,1.64,2.02
-,Ramanan Mukil,,,,,,,0,,
11:30,Braga Victor,,,,,,,0,2.82,1.35
-,Santoni Edoardo,,,,,,,0,,
11:30,Rajshekar Raman Rishabdev,,,,,,,0,1.48,2.37
-,Van Aken Nicholas,,,,,,,0,,
11:30,Alabdullah Bader,,,,,,,0,,
-,Ibrahim Karim,,,,,,,0,,
11:30,Ojakaar Oliver,,,,,,,0,,
-,Konowczuk Wadym,,,,,,,0,,
11:30,Shpita Savelii,,,,,,,0,,
-,Ehrenschneider Nino,,,,,,,0,,
11:30,Abdullin Alan,,,,,,,0,,
-,Khamis Yusuf,,,,,,,1,,
11:30,Molder Markus,,,,,,,0,,
-,Southcombe Mattias,,,,,,,0,,
11:30,Kinner Semen,,,,,,,0,,
-,Hooper Luke,,,,,,,0,,
12:00,Schlageter Justin,,,,,,,0,,
-,Karniatis Marinos,,,,,,,0,,
12:00,Lavizzari Matteo,,,,,,,0,,
-,Lavrnja Aleksandar,,,,,,,0,,
12:00,Radojicic Andrej,,,,,,,0,,
-,Jeran Aljaz,,,,,,,0,,
12:00,Dimitrijevic Lazar,,,,,,,0,,
-,Kubalka Igor,,,,,,,0,,
12:00,Cizek Jiri,,,,,,,0,,
-,Bishop Joseph,,,,,,,0,,
12:00,Sorensen Thomas,,,,,,,0,,
-,Nouchakis Georgios,,,,,,,0,,
12:00,Kypriotis Evangelos,,,,,,,0,,
-,Facek Jan,,,,,,,0,,
12:00,Soderqvist Filip,,,,,,,0,,
-,Panaras Adam,,,,,,,0,,
12:00,Georgiev Georgi,,,,,,,0,,
-,Wlodarczyk Jakub,,,,,,,0,,
12:00,Janis Jason,,,,,,,0,,
-,Kalaitzis Victor,,,,,,,0,,
12:00,Alhogbani Saud,,,,,,,0,,
-,Glavas Christos,,,,,,,0,,
12:00,Schinas Stephanos,,,,,,,0,,
-,Corsaro Giuseppe,,,,,,,0,,
12:00,Vincent Antoine,,,,,,,0,1.28,3.19
-,Comino Lorenzo,,,,,,,0,,
12:00,Jarzaguet Evan,,,,,,,0,1.82,1.83
-,Eichenseher David,,,,,,,0,,
12:00,Waldner Niklas,,,,,,,0,1.37,2.73
-,Schinteie Gheorghe Claudiu,,,,,,,0,,
12:00,Onofrei Matei Cristian,,,,,,,0,1.31,3.09
-,Makke Louay,,,,,,,0,,
12:00,Martinez Mikel,,,,,,,0,,
-,Bueno Gil Alvaro,,,,,,,0,,
12:00,Meneses Perny Asier,,,,,,,0,,
-,Garcia Paez Luis,,,,,,,0,,
12:00,Delage Pierre,,,,,,,0,,
-,Manzano Lapuerta Pablo,,,,,,,0,,
12:00,Simkiss Luke,,,,,,,0,,
-,Martinez Gomez Pablo,,,,,,,0,,
14:00,Postay Alan,,,,,,,0,,
-,Chelia Benjamin,,,,,,,0,,
14:00,Rocha Lautaro,,,,,,,0,,
-,Correa Beguerie Lautaro,,,,,,,0,,
14:00,Lehmann Nikos,,,,,,,0,,
-,Russo Santiago-Javier,,,,,,,0,,
14:00,Basel Valentin,,,,,,,0,,
-,Fernandez Nahuel,,,,,,,0,,
14:30,Quesada Perez Tomas,,,,,,,0,,
-,Sakkas Ioannis,,,,,,,0,,
14:30,Avgeris Angelos,,,,,,,0,,
-,Hanzelin Filip,,,,,,,0,,
14:30,Matuszewski Gabriel,,,,,,,0,,
-,Kos Dorian,,,,,,,0,,
Time,Montemar challenger,S,1,2,3,4,5,H2H,H,A,header
10:30,Novak Dennis,,,,,,,2,1.36,2.97
-,Damas Miguel,,,,,,,0,,
10:30,Sanchez Izquierdo Nikolas,,,,,,,0,1.53,2.36
-,Lopez Montagud Carlos,,,,,,,1,,
10:30,Sanchez Quilez Alejo,,,,,,,0,1.88,1.84
-,Gulin Svyatoslav,,,,,,,2,,
12:00,Gakhov Ivan,,,,,,,1,1.41,2.49
-,Alcala Gurri Max,,,,,,,0,,
12:00,Vanshelboim Eric,,,,,,,0,3.78,1.23
-,Campana Lee Gerard,,,,,,,0,,
12:00,Montes-De La Torre Inaki,,,,,,,0,1.30,3.24
-,Pichler David,,,,,,,0,,
Time,Puerto Vallarta challenger,S,1,2,3,4,5,H2H,H,A,header
18:00,Oliveira Gonzalo,,,,,,,0,1.30,3.20
-,Baadi Taha,,,,,,,0,,
18:00,Magadan Alan,,,,,,,0,1.79,1.81
-,Schachter Noah,,,,,,,0,,
Time,Rovereto challenger,S,1,2,3,4,5,H2H,H,A,header
10:30,Prihodko Oleg,,,,,,,0,2.85,1.37
-,Karol Milos,,,,,,,0,,
10:30,Sachko Vitaliy,,,,,,,0,1.45,2.57
-,Guerrieri Andrea,,,,,,,0,,
12:00,Feldbausch Kilian,,,,,,,0,1.34,3.01
-,Visker Niels,,,,,,,0,,
12:00,Pavel Bogdan,,,,,,,0,3.35,1.29
-,Ivanovski Kalin,,,,,,,0,,
13:30,Agwi Michael,,,,,,,0,1.14,5.18
-,Castagnola Luca,,,,,,,0,,
13:30,Brunold Mika,,,,,,,0,1.77,1.95
-,Martin Andres,,,,,,,0,,
Time,Sao Paulo 7 challenger,S,1,2,3,4,5,H2H,H,A,header
14:00,Midon Lautaro,,,,,,,0,1.49,2.47
-,Schiessl Joao Eduardo,,,,,,,0,,
14:00,Olivo Renzo,,,,,,,0,1.31,3.15
-,Leite Wilson,,,,,,,0,,
14:00,Villanueva Gonzalo,,,,,,,0,1.19,4.25
-,Escurra Isnardi Hernando Jose,,,,,,,0,,
15:30,Ambrogi Luciano Emanuel,,,,,,,0,1.40,2.72
-,Paz Juan Pablo,,,,,,,0,,
15:30,Romboli Fernando,,,,,,,0,1.86,1.63
-,Saraiva Dos Santos Paulo Andre,,,,,,,0,,
15:30,Johns Garrett,,,,,,,0,1.80,1.86
-,Ribeiro Eduardo,,,,,,,0,,
Time,Yokohama challenger,S,1,2,3,4,5,H2H,H,A,header
02:00,Cina Federico,2,6,6,,,,,1.42,2.70
-,Van Wyk Kris,0,1,3,,,,,,
02:10,Paul Jakub,2,6,6,,,,,1.32,3.18
-,Honda Naoya,0,1,2,,,,,,
02:10,Sekulic Philip,2,6,7,,,,,1.23,3.87
-,Matsuda Ryuki,0,2,5,,,,,,
03:30,Jasika Omar,2,6,7,,,,,1.44,2.66
-,Bar Biryukov Petr,0,3,5,,,,,,
03:40,Nam Ji Sung,2,6,6,,,,,2.69,1.42
-,Nakagawa Naoki,0,3,3,,,,,,
04:25,Negritu Christoph,1,,,,,,,1.36,2.95
-,Picchione Andrea,0,,,,,,,,
