Time,Taipei 3 ITF,S,1,2,3,4,5,header
21. 06. 2025 -,Hennemann C.,0,5,1,,,,0,,
Time,UTR Pro Tennis Series 5,S,1,2,3,4,5,header
21. 06. 2025 18:49,Frankowska Z.,2,6,6,,,,0,2.15,1.55
21. 06. 2025 -,Baudouin L.,0,1,2,,,,0,,
21. 06. 2025 16:11,Gonzalez L.,2,6,6,,,,0,1.37,2.65
21. 06. 2025 -,Salkova N.,0,4,2,,,,0,,
21. 06. 2025 15:55,Patru A.,2,4,6,6,,,0,1.07,6.00
21. 06. 2025 -,Zabrdac N.,1,6,2,3,,,0,,
21. 06. 2025 15:50,Aranda Arcas L.,2,7,6,,,,0,2.34,1.50
21. 06. 2025 -,Grujic J.,0,5,2,,,,0,,
21. 06. 2025 14:38,Monfils M.,2,5,7,7,,,0,2.65,1.38
21. 06. 2025 -,Bredberg Canizares D.,1,7,6^7,^6,,,0,,
21. 06. 2025 14:20,Brun L.,2,7,6^8,6,,,0,1.55,2.20
21. 06. 2025 -,Simeva A.,1,6^10,7,3,,,0,,
21. 06. 2025 13:40,Herazo Gonzalez M.,2,6,6,,,,0,1.07,6.00
21. 06. 2025 -,Popovski M.,0,3,2,,,,0,,
21. 06. 2025 13:05,Garakani S.,2,6,6,,,,0,1.11,5.00
21. 06. 2025 -,Drukerova L.,0,4,3,,,,0,,
21. 06. 2025 12:10,Marinkovic B.,2,6,6,,,,0,1.75,1.85
21. 06. 2025 -,Damaskova K.,0,2,3,,,,0,,
21. 06. 2025 12:00,Sedlackova P.,2,6^5,6,6,,,0,1.98,1.68
21. 06. 2025 -,Hrdinkova D.,1,7,4,0,,,0,,
21. 06. 2025 11:40,Hlahola M.,2,6,5,6,,,0,1.82,1.82
21. 06. 2025 -,Chudejova M.,1,2,7,3,,,0,,
21. 06. 2025 11:40,Ipek C.,2,6,7,,,,0,1.75,1.88
21. 06. 2025 -,Andova T.,0,4,6^5,,,,0,,
21. 06. 2025 11:35,Cabaj Awad J.,2,6,6,,,,0,1.39,2.55
21. 06. 2025 -,Bienzobas Fernandez O.,0,3,0,,,,0,,
21. 06. 2025 10:00,Michta N.,2,6,6,,,,0,1.20,3.70
21. 06. 2025 -,Loncarevic A.,0,1,3,,,,0,,
21. 06. 2025 10:00,Fenton J.,2,6,6,,,,0,1.25,3.30
21. 06. 2025 -,Nicolaou C.,0,2,0,,,,0,,
21. 06. 2025 09:00,Shoshyna D.,2,6,4,6,,,0,1.20,3.70
21. 06. 2025 -,Nova A.,1,3,6,3,,,0,,
Time,Bolszewo ITF,S,1,2,3,4,5,header
21. 06. 2025 10:00,Okutoyi A.,2,6,6,,,,0,1.09,6.46
21. 06. 2025 -,Vasilyeva A.,0,0,1,,,,0,,
21. 06. 2025 10:00,Van Impe A. (8),2,6,6,,,,0,1.35,2.97
21. 06. 2025 -,Drugdova S. (5),0,3,2,,,,0,,
Time,Bucharest 4 ITF,S,1,2,3,4,5,header
21. 06. 2025 09:10,Amariei I. (2),2,6,6,,,,0,1.36,2.94
21. 06. 2025 -,Ionescu E.,0,3,4,,,,0,,
21. 06. 2025 09:10,Tanasie L. (5),2,6,5,6,,,0,1.35,2.96
21. 06. 2025 -,Vasilescu A. (8),1,4,7,2,,,0,,
Time,Kayseri 4 ITF,S,1,2,3,4,5,header
21. 06. 2025 10:10,Mamedova E. (5),2,6,4,6,,,0,2.90,1.36
21. 06. 2025 -,Lachinova A. (4),1,3,6,2,,,0,,
21. 06. 2025 09:00,Subasic A. (7),1,,,,,,0,,
21. 06. 2025 -,Toma M. (6),0,,,,,,0,,
Time,Kursumlijska Banja 9 ITF,S,1,2,3,4,5,header
21. 06. 2025 10:10,Ivanova I. (5),2,6,6,,,,0,1.71,2.03
21. 06. 2025 -,Encheva L. (4),0,4,2,,,,0,,
21. 06. 2025 10:00,Bojica S. (2),2,4,6,6,,,0,1.71,2.64
21. 06. 2025 -,Sacco F. (7),1,6,2,1,,,0,,
Time,Monastir 40 ITF,S,1,2,3,4,5,header
21. 06. 2025 11:10,Rojas S. (7),2,6,6,,,,0,1.46,2.55
21. 06. 2025 -,Nahum G.,0,3,2,,,,0,,
21. 06. 2025 11:10,Kokkinis T. (8),2,7,3,6,,,0,1.36,2.92
21. 06. 2025 -,Desai Z. (2),1,6^7,6,3,,,0,,
Time,Rancho Santa Fe ITF,S,1,2,3,4,5,header
21. 06. 2025 19:00,Cayetano E. (2),2,6,6,,,,0,1.05,8.20
21. 06. 2025 -,Nguyen A.,0,1,0,,,,0,,
21. 06. 2025 19:00,Nguyen A. (4),2,6,6,,,,0,1.58,2.24
21. 06. 2025 -,Ahn A.,0,4,2,,,,0,,
Time,Sapporo ITF,S,1,2,3,4,5,header
21. 06. 2025 03:10,Kim Y.,2,2,6,6,,,0,2.65,1.43
21. 06. 2025 -,Zhang Y. (2),1,6,2,4,,,0,,
21. 06. 2025 03:00,Yoshimoto N.,2,6,4,6,,,0,1.38,2.82
21. 06. 2025 -,Yamaguchi K.,1,1,6,3,,,0,,
Time,UTR Pro Match Series,S,1,2,3,4,5,header
21. 06. 2025 23:50,Fuduric M.,2,6,6,,,,0,1.24,3.50
21. 06. 2025 -,Jennings A.,0,2,4,,,,0,,
21. 06. 2025 23:05,Roberts H.,2,6,6,,,,0,7.50,1.03
21. 06. 2025 -,Nayar S.,0,2,1,,,,0,,
21. 06. 2025 21:55,Byers L.,2,2,6,7,,,0,1.50,2.30
21. 06. 2025 -,Cox A.,1,6,2,6^5,,,0,,
21. 06. 2025 21:30,Outcalt N.,2,6,6,,,,0,2.23,1.55
21. 06. 2025 -,Williams S.,0,4,2,,,,0,,
21. 06. 2025 21:25,Kingsley R.,2,4,6,6,,,0,1.18,4.00
21. 06. 2025 -,Thornton M.,1,6,0,2,,,0,,
21. 06. 2025 20:00,Britez Risso L.,2,6,6,,,,0,1.05,6.75
21. 06. 2025 -,Myers E.,0,0,1,,,,0,,
21. 06. 2025 20:00,Suarez V.,2,6,6,,,,0,1.20,3.68
21. 06. 2025 -,Sharapova A.,0,2,1,,,,0,,
21. 06. 2025 20:00,Smejkalova A.,2,6,6,,,,0,1.60,2.08
21. 06. 2025 -,Yli-Piipari S.,0,3,3,,,,0,,
21. 06. 2025 00:10,Myers E.,2,6,6,,,,0,3.80,1.19
21. 06. 2025 -,Nayar S.,0,1,4,,,,0,,
Time,Bad Homburg WTA,S,1,2,3,4,5,header
21. 06. 2025 17:15,Siniakova K. (7),2,6,6,,,,0,1.18,4.67
21. 06. 2025 -,Tan H.,0,1,4,,,,0,,
21. 06. 2025 17:00,Krueger A. (1),2,3,7,6,,,0,1.09,6.97
21. 06. 2025 -,Timofeeva M.,1,6,5,3,,,0,,
21. 06. 2025 15:55,Tomljanovic A. (5),2,6,6,,,,0,1.41,2.80
21. 06. 2025 -,Cirstea S.,0,2,3,,,,0,,
21. 06. 2025 13:40,Lys E. (4),2,6,4,6,,,0,1.18,4.74
21. 06. 2025 -,Konjuh A.,1,2,6,4,,,0,,
21. 06. 2025 13:20,Starodubtseva Y. (6),2,3,6,6,,,0,1.31,3.37
21. 06. 2025 -,Diatchenko V.,1,6,3,1,,,0,,
21. 06. 2025 12:05,Danilovic O. (2),2,6,7,,,,0,1.15,5.20
21. 06. 2025 -,Schunk N.,0,4,5,,,,0,,
21. 06. 2025 11:10,Azarenka V. (8),2,4,6,6,,,0,1.51,2.50
21. 06. 2025 -,McNally C.,1,6,2,0,,,0,,
21. 06. 2025 11:10,Kudermetova V. (3),2,6,6,,,,0,1.06,8.88
21. 06. 2025 -,Rus A.,0,1,1,,,,0,,
Time,Billie Jean King Cup,S,1,2,3,4,5,header
21. 06. 2025 18:50,Zamburek A.,1,7,0,,,,0,1.06,7.79
21. 06. 2025 -,Alfaro N.,0,6^8,0,,,,0,,
21. 06. 2025 18:40,Espinal Sanchez N.,2,6,6,,,,0,1.54,2.36
21. 06. 2025 -,Leslie G.,0,0,4,,,,0,,
21. 06. 2025 18:40,Zeballos N.,2,7,7,,,,0,1.32,3.23
21. 06. 2025 -,Romero C.,0,6^7,5,,,,0,,
21. 06. 2025 18:30,Perez Alarcon L.,2,6,6,,,,0,1.04,9.18
21. 06. 2025 -,Kettlewell L.,0,0,0,,,,0,,
21. 06. 2025 17:00,Guzman D.,2,6,6,,,,0,,
21. 06. 2025 -,Castro C.,0,1,1,,,,0,,
21. 06. 2025 17:00,Reasco Gonzalez M.,2,6,6,,,,0,1.06,8.50
21. 06. 2025 -,Trigosso N.,0,1,1,,,,0,,
21. 06. 2025 17:00,Chambers H.,2,6,6,,,,0,2.10,1.69
21. 06. 2025 -,Obando A.,0,3,3,,,,0,,
21. 06. 2025 17:00,Fedotova A.,2,6,6,,,,0,1.25,4.00
21. 06. 2025 -,Gallegos L.,0,3,3,,,,0,,
21. 06. 2025 12:50,Kulikova A.,2,6,6,,,,0,1.22,4.05
21. 06. 2025 -,Rencheli A.,0,1,4,,,,0,,
21. 06. 2025 12:40,Molinaro E.,2,6,6,,,,0,1.67,2.12
21. 06. 2025 -,Simunyu C.,0,1,2,,,,0,,
21. 06. 2025 11:45,Alletti S.,2,6,6,,,,0,1.83,1.83
21. 06. 2025 -,Dule K.,0,2,4,,,,0,,
21. 06. 2025 11:30,Nikcevic T.,2,6,6,,,,0,,
21. 06. 2025 -,Pichel L.,0,1,0,,,,0,,
21. 06. 2025 10:35,Giardi T.,2,6,6,,,,0,,
21. 06. 2025 -,Guli A.,0,1,0,,,,0,,
21. 06. 2025 10:35,Cartana Alana J.,1,6,1,,,,0,,
21. 06. 2025 -,Mirkovic P.,0,2,0,,,,0,,
21. 06. 2025 10:35,Hietaranta L.,2,7,6,,,,0,1.06,9.00
21. 06. 2025 -,Gamretkaia A.,0,5,3,,,,0,,
21. 06. 2025 10:35,Lohan S.,2,7,6,,,,0,1.15,5.25
21. 06. 2025 -,Palumbo L.,0,6^5,2,,,,0,,
21. 06. 2025 07:25,Chogsomjav M.,2,6,6,,,,0,,
21. 06. 2025 -,Milliam A.,0,4,1,,,,0,,
21. 06. 2025 06:00,Goenadi M.,2,^6,6,6,,,0,2.50,1.52
21. 06. 2025 -,Saw J.,1,7,1,4,,,0,,
21. 06. 2025 05:30,Andreevskaya V.,2,6,2,6,,,0,,
21. 06. 2025 -,Delaunay C.,1,1,6,4,,,0,,
21. 06. 2025 05:30,Olimjanova S.,2,7,6,,,,0,1.69,2.15
21. 06. 2025 -,Desvignes E.,0,6^4,0,,,,0,,
21. 06. 2025 05:15,Yazdani Y.,2,6,6,,,,0,,
21. 06. 2025 -,Lee A.,0,2,0,,,,0,,
21. 06. 2025 04:00,Chogsomjav M.,2,4,6,6,,,0,2.06,1.79
21. 06. 2025 -,Madis T.,1,6,0,4,,,0,,
21. 06. 2025 04:00,Sagheb tehrani K.,2,6,6,,,,0,,
21. 06. 2025 -,Chae H.,0,0,0,,,,0,,
21. 06. 2025 04:00,Alimova N.,2,6,6,,,,0,,
21. 06. 2025 -,Tong A.,0,0,0,,,,0,,
21. 06. 2025 04:00,Khabibrakhmanova S.,2,6,6,,,,0,,
21. 06. 2025 -,Godinet L.,0,1,0,,,,0,,
21. 06. 2025 04:00,Junarto A.,2,6,6,,,,0,2.00,1.73
21. 06. 2025 -,Wan E.,0,2,2,,,,0,,
Time,Eastbourne,S,1,2,3,4,5,header
21. 06. 2025 18:50,Golubic V. (11),2,6,7,,,,0,1.21,4.25
21. 06. 2025 -,Sherif M.,0,3,5,,,,0,,
21. 06. 2025 18:05,Gracheva V.,2,6,3,6,,,0,1.76,1.98
21. 06. 2025 -,Dolehide C. (3),1,3,6,4,,,0,,
21. 06. 2025 17:35,Bondar A. (4),2,6,6,,,,0,1.05,10.03
21. 06. 2025 -,Knight M.,0,4,2,,,,0,,
21. 06. 2025 16:35,Birrell K. (10),2,7,7,,,,0,1.61,2.25
21. 06. 2025 -,Volynets K.,0,5,5,,,,0,,
21. 06. 2025 15:55,Zarazua R. (7),2,6,6,,,,0,1.46,2.63
21. 06. 2025 -,Stojsavljevic M.,0,3,4,,,,0,,
21. 06. 2025 15:20,Minnen G. (6),2,6^4,6,7,,,0,1.72,2.07
21. 06. 2025 -,Todoni A.,1,7,1,6^9,,,0,,
21. 06. 2025 13:55,Eala A. (8),2,6,6,,,,0,1.49,2.56
21. 06. 2025 -,Sonmez Z.,0,1,3,,,,0,,
21. 06. 2025 13:55,Rakhimova K.,2,6^4,7,6,,,0,2.19,1.64
21. 06. 2025 -,Pera B. (9),1,7,6^3,3,,,0,,
21. 06. 2025 13:40,Watson H.,2,6,5,6,,,0,1.62,2.23
21. 06. 2025 -,Bouzas Maneiro J. (2),1,1,7,4,,,0,,
21. 06. 2025 12:05,Cocciaretto E.,2,6,7,,,,0,1.24,3.87
21. 06. 2025 -,Arango E. (12),0,2,5,,,,0,,
21. 06. 2025 12:05,Lamens S. (5),2,6,6,,,,0,1.24,3.95
21. 06. 2025 -,Klugman H.,0,4,2,,,,0,,
21. 06. 2025 12:05,Baptiste H. (1),2,7,6,,,,0,1.71,2.09
21. 06. 2025 -,Yuan Y.,0,5,3,,,,0,,
