22. 05. 2025 -,UTR Pro Match Series,S,1,2,3,4,5,header
22. 05. 2025 17:10,Anderson R. (8),2,6,6,,,,0,1.08,6.70
22. 05. 2025 -,Kinard T.,0,2,0,,,,0,,
22. 05. 2025 17:10,Hule P. (5),2,6,1,6,,,0,1.48,2.49
22. 05. 2025 -,Ercan M.,1,3,6,1,,,0,,
22. 05. 2025 17:00,Okalova M.,2,6,3,6,,,0,2.51,1.47
22. 05. 2025 -,Day K.,1,4,6,2,,,0,,
22. 05. 2025 -,Portoroz ITF,S,1,2,3,4,5,header
22. 05. 2025 15:00,Ce G.,2,3,6,6,,,0,1.83,1.83
22. 05. 2025 -,Zantedeschi A.,1,6,1,2,,,0,,
22. 05. 2025 14:45,Hruncakova V. (1),2,6,7,,,,0,1.34,3.04
22. 05. 2025 -,Portillo Ramirez M.,0,1,6^3,,,,0,,
22. 05. 2025 13:35,Buyukakcay C.,2,6^4,6,6,,,0,3.28,1.30
22. 05. 2025 -,Oz I.,1,7,0,1,,,0,,
22. 05. 2025 13:25,Oliynykova O. (8),2,6,6,,,,0,1.18,4.40
22. 05. 2025 -,Paszek T.,0,1,2,,,,0,,
22. 05. 2025 12:55,Rinaldo Persson K.,2,7,6,,,,0,2.27,1.56
22. 05. 2025 -,Gorgodze E.,0,5,4,,,,0,,
22. 05. 2025 11:50,Toth A.,2,6,6,,,,0,1.40,2.58
22. 05. 2025 -,In-Albon Y.,0,1,2,,,,0,,
22. 05. 2025 11:30,Ce G.,2,6,3,7,,,0,2.09,1.65
22. 05. 2025 -,Yaneva E.,1,4,6,5,,,0,,
22. 05. 2025 10:10,Ortenzi J. (3),2,3,6,6,,,0,1.92,1.80
22. 05. 2025 -,Fourlis J.,1,6,2,2,,,0,,
22. 05. 2025 10:00,Werner C.,2,6,6,,,,0,1.77,1.92
22. 05. 2025 -,Rame A.,0,4,1,,,,0,,
22. 05. 2025 -,Andong ITF,S,1,2,3,4,5,header
22. 05. 2025 08:30,Ma Y. (2),2,6,6,,,,0,1.28,3.32
22. 05. 2025 -,Lee G.,0,1,2,,,,0,,
22. 05. 2025 07:15,Matsuda M.,2,6,6,,,,0,1.67,2.08
22. 05. 2025 -,Yamazaki I.,0,2,0,,,,0,,
22. 05. 2025 06:35,Back D. (6),2,6,6,,,,0,1.46,2.56
22. 05. 2025 -,Koshiishi A.,0,0,3,,,,0,,
22. 05. 2025 06:10,Lee Y.,2,7,7,,,,0,4.25,1.19
22. 05. 2025 -,Ku Y.,0,6^7,5,,,,0,,
22. 05. 2025 04:20,You X.,2,6,6,,,,0,1.14,5.00
22. 05. 2025 -,Jeong B.,0,3,2,,,,0,,
22. 05. 2025 04:20,Shimizu E.,2,6,6,,,,0,1.07,7.17
22. 05. 2025 -,Kim Y.,0,3,3,,,,0,,
22. 05. 2025 03:10,Park S. (5),2,6,6,,,,0,1.49,2.46
22. 05. 2025 -,Saigo R.,0,4,2,,,,0,,
22. 05. 2025 03:00,Tjen J.,2,6,6,,,,0,1.45,2.60
22. 05. 2025 -,Chaudhari V.,0,2,0,,,,0,,
22. 05. 2025 -,Bol 2 ITF,S,1,2,3,4,5,header
22. 05. 2025 13:25,Helgo M.,2,6,7,,,,0,1.50,2.38
22. 05. 2025 -,Lodikova D. (7),0,2,6^5,,,,0,,
22. 05. 2025 12:45,Craciun G. (6),2,6,5,6,,,0,1.69,2.04
22. 05. 2025 -,Monnot A.,1,4,7,3,,,0,,
22. 05. 2025 12:15,Lukas T. (2),2,6,6,,,,0,1.24,3.69
22. 05. 2025 -,Rodriguez V.,0,2,3,,,,0,,
22. 05. 2025 11:40,Gasanova A. (3),2,0,6,6,,,0,1.27,3.17
22. 05. 2025 -,Basiletti N.,1,6,3,4,,,0,,
22. 05. 2025 10:10,Lahey A.,2,3,6,6,,,0,1.79,2.45
22. 05. 2025 -,Cortez Llorca L. (4),1,6,4,2,,,0,,
22. 05. 2025 10:10,Falkowska W.,2,6,7,,,,0,2.69,1.41
22. 05. 2025 -,Geerlings A.,0,1,6^1,,,,0,,
22. 05. 2025 10:00,Pedone G. (1),2,6,7,,,,0,1.66,2.08
22. 05. 2025 -,Diaz Adrover C.,0,1,5,,,,0,,
22. 05. 2025 10:00,Hobgarski K. (5),2,6,6,,,,0,1.19,4.12
22. 05. 2025 -,Adams J.,0,2,1,,,,0,,
22. 05. 2025 -,Orlando 6 ITF,S,1,2,3,4,5,header
22. 05. 2025 21:10,Ekstrand M. (6),2,6,4,6,,,0,1.42,2.69
22. 05. 2025 -,Nguyen A.,1,1,6,1,,,0,,
22. 05. 2025 19:10,Bhatia R. (3),2,6,6,,,,0,1.07,6.71
22. 05. 2025 -,Loudili S.,0,1,0,,,,0,,
22. 05. 2025 19:10,Payne B.,2,6,6,,,,0,4.02,1.20
22. 05. 2025 -,Jones M. (4),0,2,1,,,,0,,
22. 05. 2025 19:05,Scott K. (2),2,6,6,,,,0,1.23,3.70
22. 05. 2025 -,Reed L.,0,1,0,,,,0,,
22. 05. 2025 19:05,Zamarripa A.,2,6,6,,,,0,1.10,5.92
22. 05. 2025 -,Martinez V.,0,4,2,,,,0,,
22. 05. 2025 17:50,Snells J.,2,1,6,7,,,0,2.91,1.36
22. 05. 2025 -,Zamarripa M.,1,6,4,5,,,0,,
22. 05. 2025 16:10,Duerst J. (1),1,6,1,,,,0,1.27,3.35
22. 05. 2025 -,Price G.,0,0,1,,,,0,,
22. 05. 2025 16:10,Plekhanova D. (5),2,6,4,6,,,0,1.63,2.10
22. 05. 2025 -,Jauffret C.,1,3,6,2,,,0,,
22. 05. 2025 -,Santo Domingo 3 ITF,S,1,2,3,4,5,header
22. 05. 2025 19:00,Papamichail D. (1),2,7,5,7,,,0,1.10,5.99
22. 05. 2025 -,Grubor A. (15),1,5,7,5,,,0,,
22. 05. 2025 18:35,Allen V.,2,6,6,,,,0,3.09,1.32
22. 05. 2025 -,Topalova G. (2),0,2,2,,,,0,,
22. 05. 2025 18:15,Van De Peer V. (12),2,6,7,,,,0,2.28,1.55
22. 05. 2025 -,Pawlikowska Z. (6),0,4,5,,,,0,,
22. 05. 2025 17:10,Pace F. (10),2,7,2,6,,,0,1.59,2.21
22. 05. 2025 -,Zanolini C. (5),1,5,6,3,,,0,,
22. 05. 2025 16:20,Jokic K. (9),2,6,6,,,,0,1.31,3.12
22. 05. 2025 -,Zeballos N. (8),0,3,3,,,,0,,
22. 05. 2025 16:10,Pedretti T. (7),1,6,3,,,,0,1.20,4.04
22. 05. 2025 -,Mettraux M. (11),0,0,0,,,,0,,
22. 05. 2025 16:10,Arakawa H. (4),2,7,6,,,,0,1.28,3.36
22. 05. 2025 -,Lacasse R.,0,6^3,1,,,,0,,
22. 05. 2025 16:10,Tona M. (3),2,7,6,,,,0,1.59,2.22
22. 05. 2025 -,Dols S. (13),0,6^5,3,,,,0,,
22. 05. 2025 -,UTR Pro Tennis Series 5,S,1,2,3,4,5,header
22. 05. 2025 14:25,Mihaylova G.,2,6,6,,,,0,,
22. 05. 2025 -,Dzimovic S.,0,2,2,,,,0,,
22. 05. 2025 13:00,Milutinovic E.,2,6,7,,,,0,,
22. 05. 2025 -,Lazarova V.,0,0,5,,,,0,,
22. 05. 2025 12:35,Spasova B.,2,6,6,,,,0,1.08,6.17
22. 05. 2025 -,Molchanova O.,0,3,3,,,,0,,
22. 05. 2025 12:05,Molnar K.,2,6,6^3,6,,,0,1.23,3.58
22. 05. 2025 -,Damaskova K.,1,4,7,3,,,0,,
22. 05. 2025 11:40,Kulikova A.,2,4,6,6,,,0,1.06,6.50
22. 05. 2025 -,Jel�nkov� A.,1,6,3,4,,,0,,
22. 05. 2025 11:40,Czajka A.,2,6,0,6,,,0,2.43,1.47
22. 05. 2025 -,Aranda Arcas L.,1,3,6,3,,,0,,
22. 05. 2025 11:00,Karatancheva A.,2,6,6,,,,0,,
22. 05. 2025 -,Velikova D.,0,4,1,,,,0,,
22. 05. 2025 10:25,Pire F.,2,6,6,,,,0,,
22. 05. 2025 -,Sarcev M.,0,3,4,,,,0,,
22. 05. 2025 10:10,Perhacova T.,2,6,6,,,,0,1.25,3.45
22. 05. 2025 -,Nanova G.,0,4,0,,,,0,,
22. 05. 2025 10:00,Bak Szabo N.,2,7,6,,,,0,,
22. 05. 2025 -,Dunda K.,0,6^1,2,,,,0,,
22. 05. 2025 09:35,Toneva E.,2,6,6,,,,0,,
22. 05. 2025 -,Mateva A.,0,1,1,,,,0,,
22. 05. 2025 09:00,Grammatikopoulou V.,2,6,6,,,,0,1.04,8.50
22. 05. 2025 -,Jantacova E.,0,0,1,,,,0,,
22. 05. 2025 09:00,Lukesova N.,2,6,2,6,,,0,3.58,1.23
22. 05. 2025 -,Damaskova K.,1,3,6,4,,,0,,
22. 05. 2025 08:00,Chramcova V.,2,6,5,6,,,0,1.66,2.03
22. 05. 2025 -,Iancu A.,1,1,7,1,,,0,,
22. 05. 2025 08:00,Kostova A.,2,6,6,,,,0,,
22. 05. 2025 -,Radulova Y.,0,4,2,,,,0,,
22. 05. 2025 -,Estepona ITF,S,1,2,3,4,5,header
22. 05. 2025 14:55,Gillan A.,2,5,6,6,,,0,1.39,2.76
22. 05. 2025 -,Cabaj Awad J. (2),1,7,4,3,,,0,,
22. 05. 2025 14:45,Burdina E.,2,6,6,,,,0,1.35,2.97
22. 05. 2025 -,Herrmann S. (8),0,3,1,,,,0,,
22. 05. 2025 13:15,Stoiber R. (6),2,6,6,,,,0,2.44,1.49
22. 05. 2025 -,Blake A.,0,3,1,,,,0,,
22. 05. 2025 13:15,Karunaratne A.,2,6,7,,,,0,1.37,2.86
22. 05. 2025 -,Oliver Sanchez M.,0,4,5,,,,0,,
22. 05. 2025 12:35,Bouzo Zanotti N.,2,6,1,6,,,0,3.53,1.26
22. 05. 2025 -,Morvayova V. (5),1,3,6,1,,,0,,
22. 05. 2025 11:10,Vlasselaer C. (3),2,6,6,,,,0,1.66,2.10
22. 05. 2025 -,Adeshina E.,0,1,1,,,,0,,
22. 05. 2025 11:00,Wobker I.,2,1,6,6,,,0,1.82,1.85
22. 05. 2025 -,De Zeeuw J.,1,6,2,2,,,0,,
22. 05. 2025 11:00,Weckerle M.,2,6,7,,,,0,1.45,2.55
22. 05. 2025 -,Martinez Vaquero M.,0,2,5,,,,0,,
22. 05. 2025 -,Fukui ITF,S,1,2,3,4,5,header
22. 05. 2025 04:55,Noguchi S.,2,7,6,,,,0,1.20,4.12
22. 05. 2025 -,Deng T.,0,5,3,,,,0,,
22. 05. 2025 04:35,Miyamoto A. (6),2,6,6,,,,0,1.13,5.03
22. 05. 2025 -,Kanemaki C.,0,2,4,,,,0,,
22. 05. 2025 04:35,Kinoshita H. (2),2,7,6,,,,0,1.07,7.17
22. 05. 2025 -,Sato H.,0,5,3,,,,0,,
22. 05. 2025 03:10,Tsujioka S.,1,2,1,,,,0,7.37,1.06
22. 05. 2025 -,Lee C. (1),0,6,4,,,,0,,
22. 05. 2025 03:10,Nishino N.,2,6,6,,,,0,1.63,2.15
22. 05. 2025 -,Kosaka R.,0,1,1,,,,0,,
22. 05. 2025 03:10,Koyama H.,2,6,6,,,,0,3.06,1.33
22. 05. 2025 -,Uemura M.,0,2,2,,,,0,,
22. 05. 2025 03:10,Mushika M. (4),2,6,6,,,,0,1.30,3.28
22. 05. 2025 -,Kim Y.,0,2,3,,,,0,,
22. 05. 2025 03:10,Kobayashi H. (3),2,6,2,6,,,0,1.36,2.91
22. 05. 2025 -,Chikaraishi Y.,1,3,6,4,,,0,,
22. 05. 2025 -,Maanshan 4 ITF,S,1,2,3,4,5,header
22. 05. 2025 06:45,Nugroho P. (1),2,6,6,,,,0,1.10,5.94
22. 05. 2025 -,Yodpetch K.,0,2,1,,,,0,,
22. 05. 2025 06:10,Jialin T.,2,6,3,6,,,0,2.08,1.67
22. 05. 2025 -,Zhu A. (4),1,2,6,1,,,0,,
22. 05. 2025 06:05,Plipuech P. (7),2,6,6,,,,0,1.50,2.41
22. 05. 2025 -,Leong S.,0,2,4,,,,0,,
22. 05. 2025 05:40,Liu F. (2),2,3,6,6,,,0,1.54,2.32
22. 05. 2025 -,Han J.,1,6,0,3,,,0,,
22. 05. 2025 04:12,Wang J.,2,6,6,,,,0,2.16,1.60
22. 05. 2025 -,Wang J. (5),0,3,2,,,,0,,
22. 05. 2025 04:00,Yang Y. (3),2,6,6,,,,0,1.19,4.29
22. 05. 2025 -,Kenzhibayeva S.,0,1,0,,,,0,,
22. 05. 2025 04:00,Guo M. (6),2,6,7,,,,0,1.07,6.84
22. 05. 2025 -,Ha S.,0,2,5,,,,0,,
22. 05. 2025 04:00,Zhang J.,2,7,6,,,,0,1.74,1.94
22. 05. 2025 -,Huang J.,0,6^5,4,,,,0,,
22. 05. 2025 -,Monastir 36 ITF,S,1,2,3,4,5,header
22. 05. 2025 15:10,Navarro Oliva M.,2,6,6,,,,0,2.01,1.71
22. 05. 2025 -,Reguer A. (4),0,2,2,,,,0,,
22. 05. 2025 14:10,Penickova K.,2,6,6,,,,0,1.16,4.61
22. 05. 2025 -,Villet M. (6),0,3,2,,,,0,,
22. 05. 2025 13:25,Penickova A.,2,6,6,,,,0,2.06,1.68
22. 05. 2025 -,McDonald E. (1),0,3,2,,,,0,,
22. 05. 2025 13:05,Dunne K.,2,2,6,6,,,0,1.55,2.29
22. 05. 2025 -,Paukstyte P. (7),1,6,4,1,,,0,,
22. 05. 2025 10:10,Sramkova T.,2,6,6,,,,0,5.41,1.12
22. 05. 2025 -,Luciano L.,0,2,2,,,,0,,
22. 05. 2025 10:00,Khayrutdinova E.,2,1,6,6,,,0,1.40,2.76
22. 05. 2025 -,Dudeney A.,1,6,4,1,,,0,,
22. 05. 2025 10:00,Noel C.,2,4,6,6,,,0,2.76,1.40
22. 05. 2025 -,Alhussein Abdel Aziz L. (2),1,6,3,2,,,0,,
22. 05. 2025 10:00,Bhunu V.,2,6,6,,,,0,1.19,4.33
22. 05. 2025 -,Cabio A.,0,2,2,,,,0,,
22. 05. 2025 -,Trelew 2 ITF,S,1,2,3,4,5,header
22. 05. 2025 19:40,Bosio V. (2),2,6,6,,,,0,1.20,4.01
22. 05. 2025 -,Moyano L.,0,0,4,,,,0,,
22. 05. 2025 19:30,Romero C. (3),2,6,6,,,,0,1.28,3.48
22. 05. 2025 -,Rodero C.,0,1,0,,,,0,,
22. 05. 2025 18:35,Ccuno R. (5),2,6,6,,,,0,1.34,3.00
22. 05. 2025 -,Castillo E.,0,3,3,,,,0,,
22. 05. 2025 17:20,McNeil C. (7),2,6,6,,,,0,1.07,7.35
22. 05. 2025 -,Da Cruz Mendonca S.,0,2,1,,,,0,,
22. 05. 2025 17:20,Capurro Taborda M. (4),2,6,6,,,,0,1.09,6.10
22. 05. 2025 -,Vidal L.,0,4,0,,,,0,,
22. 05. 2025 16:00,Labrana F. (1),2,6,6,,,,0,1.10,5.93
22. 05. 2025 -,Lopez P.,0,1,0,,,,0,,
22. 05. 2025 16:00,Markus C. (6),2,6,6,,,,0,1.17,4.50
22. 05. 2025 -,Marchesini M.,0,1,0,,,,0,,
22. 05. 2025 16:00,Vergara Rivera A. (8),2,6,7,,,,0,1.18,4.28
22. 05. 2025 -,Sousa Salazar N.,0,3,5,,,,0,,
22. 05. 2025 -,Tsaghkadzor 2 ITF,S,1,2,3,4,5,header
22. 05. 2025 10:05,Yushchenko V. (4),2,6,6,,,,0,1.05,7.31
22. 05. 2025 -,Ksandinov S.,0,1,1,,,,0,,
22. 05. 2025 09:55,Tkachenko A.,1,,,,,,0,9.63,1.04
22. 05. 2025 -,Shapatava S. (1),0,,,,,,0,,
22. 05. 2025 09:45,Dapkute I.,2,6,6,,,,0,1.11,5.54
22. 05. 2025 -,Yuneva A.,0,1,4,,,,0,,
22. 05. 2025 09:10,Nepliy E. (5),2,6,6,,,,0,1.61,2.19
22. 05. 2025 -,Shadchneva D.,0,2,1,,,,0,,
22. 05. 2025 08:10,Teso K.,2,0,6,6,,,0,2.86,1.37
22. 05. 2025 -,Belyaeva D.,1,6,2,3,,,0,,
22. 05. 2025 08:10,Kroitor K. (6),2,3,6,6,,,0,1.18,4.33
22. 05. 2025 -,Bataikina K.,1,6,4,1,,,0,,
22. 05. 2025 08:10,Vogt M. (3),1,4,,,,,0,1.01,12.00
22. 05. 2025 -,Teso N.,0,0,,,,,0,,
22. 05. 2025 08:10,Horvit M. (8),2,6,6,,,,0,1.10,6.12
22. 05. 2025 -,Kharchenko A.,0,1,3,,,,0,,
22. 05. 2025 -,UTR Pro Match Series,S,1,2,3,4,5,header
22. 05. 2025 22:50,Gonzalez K.,2,7,6,,,,0,,
22. 05. 2025 -,Ludwig M.,0,5,3,,,,0,,
22. 05. 2025 21:05,Matsuno A.,2,6,6,,,,0,,
22. 05. 2025 -,Singeorzan J.,0,2,2,,,,0,,
22. 05. 2025 19:30,Bencheikh L.,2,6,6,,,,0,1.38,2.68
22. 05. 2025 -,Goetz T.,0,1,3,,,,0,,
22. 05. 2025 19:15,Cerda P.,2,6,7,,,,0,1.64,2.07
22. 05. 2025 -,Seccia R.,0,4,6^2,,,,0,,
22. 05. 2025 18:00,Heuser M.,2,6,6,,,,0,1.02,9.17
22. 05. 2025 -,Souhrada S.,0,1,2,,,,0,,
22. 05. 2025 18:00,Kovalcik J.,2,6,6,,,,0,,
22. 05. 2025 -,Madatali S.,0,3,0,,,,0,,
22. 05. 2025 00:25,Bencheikh L.,2,6,6,,,,0,1.02,8.67
22. 05. 2025 -,Seccia R.,0,1,2,,,,0,,
22. 05. 2025 -,French Open,S,1,2,3,4,5,header
22. 05. 2025 19:45,Monnet C.,2,6,6,,,,0,1.69,2.10
22. 05. 2025 -,Dmitruk K.,0,4,4,,,,0,,
22. 05. 2025 14:55,Valentova T.,2,6,6,,,,0,2.00,1.76
22. 05. 2025 -,Galfi D. (2),0,4,1,,,,0,,
22. 05. 2025 14:50,Korpatsch T.,2,6,7,,,,0,3.05,1.36
22. 05. 2025 -,Masarova R. (10),0,2,6^2,,,,0,,
22. 05. 2025 14:45,Stojanovic N.,2,4,6,7,,,0,1.67,2.14
22. 05. 2025 -,Lepchenko V. (16),1,6,1,5,,,0,,
22. 05. 2025 14:20,Garland J.,2,6,6,,,,0,2.48,1.52
22. 05. 2025 -,Marcinko P.,0,3,4,,,,0,,
22. 05. 2025 14:00,Friedsam A.,2,1,6,7,,,0,1.56,2.37
22. 05. 2025 -,Errani S.,1,6,0,6^7,,,0,,
22. 05. 2025 13:50,Selekhmeteva O.,2,6,2,6,,,0,1.46,2.65
22. 05. 2025 -,Radivojevic L.,1,4,6,4,,,0,,
22. 05. 2025 13:50,Waltert S.,2,6,6,,,,0,1.47,2.61
22. 05. 2025 -,Zhang S. (30),0,4,3,,,,0,,
22. 05. 2025 13:30,Hibino N.,2,2,7,6,,,0,2.64,1.45
22. 05. 2025 -,Seidel E. (12),1,6,5,4,,,0,,
22. 05. 2025 13:30,Erjavec V.,2,7,6,,,,0,1.72,2.08
22. 05. 2025 -,Brancaccio N.,0,6^5,1,,,,0,,
22. 05. 2025 12:45,Bulgaru M.,2,6,4,7,,,0,2.01,1.75
22. 05. 2025 -,Tig P.,1,4,6,5,,,0,,
22. 05. 2025 12:40,Saville D. (26),2,6,6,,,,0,1.08,7.67
22. 05. 2025 -,Mpetshi Perricard D.,0,2,1,,,,0,,
22. 05. 2025 12:20,Stefanini L.,2,6,1,6,,,0,3.80,1.24
22. 05. 2025 -,Sasnovich A. (3),1,1,6,3,,,0,,
22. 05. 2025 12:00,Riera J.,2,6,6,,,,0,1.28,3.61
22. 05. 2025 -,Gibson T. (23),0,4,1,,,,0,,
22. 05. 2025 11:50,Jones F. (22),2,2,6,6,,,0,1.15,5.33
22. 05. 2025 -,Hontama M.,1,6,3,4,,,0,,
22. 05. 2025 11:45,Starodubtseva Y. (1),2,3,6,6,,,0,1.67,2.13
22. 05. 2025 -,Zidansek T.,1,6,2,3,,,0,,
22. 05. 2025 11:40,Townsend T. (6),2,4,6,7,,,0,1.19,4.50
22. 05. 2025 -,Chang H.,1,6,3,5,,,0,,
22. 05. 2025 10:10,Carle M. (18),2,4,6,6,,,0,1.40,2.86
22. 05. 2025 -,Kawa K.,1,6,4,2,,,0,,
22. 05. 2025 10:10,Sierra S. (9),2,6,6,,,,0,1.36,3.07
22. 05. 2025 -,Snigur D.,0,2,2,,,,0,,
22. 05. 2025 10:10,Klimovicova L.,2,6,6,,,,0,1.77,2.00
22. 05. 2025 -,Sawangkaew M. (5),0,2,3,,,,0,,
22. 05. 2025 10:10,Juvan K.,2,6,4,6,,,0,1.58,2.31
22. 05. 2025 -,Chwalinska M. (20),1,3,6,2,,,0,,
22. 05. 2025 10:10,Mboko V.,2,6,6,,,,0,1.10,6.86
22. 05. 2025 -,Von Deichmann K.,0,3,2,,,,0,,
22. 05. 2025 10:10,Mikulskyte J.,2,7,6,,,,0,3.12,1.35
22. 05. 2025 -,Koevermans A.,0,6^3,2,,,,0,,
22. 05. 2025 10:10,Romero Gormaz L. (27),2,7,6,,,,0,2.19,1.65
22. 05. 2025 -,Sharma A.,0,6^5,2,,,,0,,
22. 05. 2025 10:10,Wang X. (29),2,7,6,,,,0,1.66,2.16
22. 05. 2025 -,Maristany Zuleta De Reales G.,0,6^8,3,,,,0,,
