Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,25/34,3/6,20/18,2/6,-,0/4
2024,10/15,1/1,9/9,0/1,-,0/4
2023,12/13,0/2,10/7,2/4,-,-
2022,3/6,2/3,1/2,0/1,-,-
