Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

CHALLENGER MEN - SINGLES Nottingham 4 (United Kingdom),grass,header
21.10.2024,Cid Subervi R.,2,,,,,,7,1,63%,76% (22/29),59% (10/17),0% (0/0),41% (14/34),63% (12/19),75% (3/4),71% (24/34),48% (16/33),60% (40/67),8,0,100% (6/6),60% (3/5),82% (9/11),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Calgary (Canada) - Qualification,hard,header
14.10.2024,Brady P.,1,,,,,,6,14,68%,65% (55/84),28% (11/39),75% (18/24),36% (19/53),43% (13/30),100% (3/3),54% (66/123),39% (32/83),48% (98/206),3,0,60% (9/15),21% (3/14),41% (12/29),[],[],[],[],[],0
14.10.2024,Perez A.,2,,,,,,5,2,64%,64% (34/53),57% (17/30),0% (0/3),35% (29/84),72% (28/39),25% (6/24),61% (51/83),46% (57/123),52% (108/206),7,0,79% (11/14),40% (6/15),59% (17/29),[],[],[],[],[],0
13.10.2024,Brady P.,2,,,,,,0,5,63%,71% (25/35),52% (11/21),67% (2/3),29% (6/21),68% (19/28),50% (4/8),64% (36/56),51% (25/49),58% (61/105),7,0,89% (8/9),50% (4/8),71% (12/17),[],[],[],[],[],0
13.10.2024,Vandecasteele Q.,0,,,,,,3,6,43%,71% (15/21),32% (9/28),50% (4/8),29% (10/35),48% (10/21),33% (1/3),49% (24/49),36% (20/56),42% (44/105),3,0,50% (4/8),11% (1/9),29% (5/17),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Rennes (France) - Qualification,hard,header
08.09.2024,Brady P.,0,,,,,,1,6,67%,69% (38/55),26% (7/27),29% (2/7),40% (23/57),47% (16/34),71% (5/7),55% (45/82),43% (39/91),49% (84/173),3,1,58% (7/12),42% (5/12),50% (12/24),[],[],[],[],[],0
08.09.2024,Wiskandt M.,2,,,,,,2,6,63%,61% (35/57),53% (18/34),29% (2/7),31% (17/55),74% (20/27),71% (5/7),57% (52/91),45% (37/82),51% (89/173),7,0,58% (7/12),42% (5/12),50% (12/24),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Cassis (France) - Qualification,hard,header
01.09.2024,Brady P.,0,,,,,,2,4,61%,58% (19/33),43% (9/21),33% (2/6),21% (6/28),39% (9/23),50% (1/2),52% (28/54),29% (15/51),41% (43/105),4,0,56% (5/9),11% (1/9),33% (6/18),[],[],[],[],[],0
01.09.2024,Poullain L.,2,,,,,,3,1,55%,79% (22/28),61% (14/23),50% (1/2),42% (14/33),57% (12/21),67% (4/6),71% (36/51),48% (26/54),59% (62/105),6,0,89% (8/9),44% (4/9),67% (12/18),[],[],[],[],[],0
ITF MEN - SINGLES M25 Aldershot (United Kingdom),hard,header
ITF MEN - SINGLES M25 Roehampton (United Kingdom),grass,header
CHALLENGER MEN - SINGLES Segovia (Spain) - Qualification,hard,header
21.07.2024,Brady P.,1,,,,,,2,7,64%,62% (45/73),39% (16/41),46% (6/13),31% (17/54),51% (24/47),57% (4/7),54% (61/114),41% (41/101),47% (102/215),3,2,56% (9/16),27% (4/15),42% (13/31),[],[],[],[],[],0
21.07.2024,Debru G.,2,,,,,,1,6,53%,69% (37/54),49% (23/47),43% (3/7),38% (28/73),61% (25/41),54% (7/13),59% (60/101),46% (53/114),53% (113/215),7,0,73% (11/15),44% (7/16),58% (18/31),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Pozoblanco (Spain) - Qualification,hard,header
15.07.2024,Brady P.,1,,,,,,0,3,62%,65% (40/62),55% (21/38),64% (7/11),26% (14/54),54% (27/50),33% (4/12),61% (61/100),39% (41/104),50% (102/204),5,0,75% (12/16),27% (4/15),52% (16/31),[],[],[],[],[],0
15.07.2024,Donski A.,2,,,,,,8,1,52%,74% (40/54),46% (23/50),67% (8/12),35% (22/62),45% (17/38),36% (4/11),61% (63/104),39% (39/100),50% (102/204),5,0,73% (11/15),25% (4/16),48% (15/31),[],[],[],[],[],0
14.07.2024,Brady P.,2,,,,,,6,4,57%,89% (24/27),55% (11/20),50% (1/2),36% (14/39),75% (15/20),67% (4/6),74% (35/47),49% (29/59),60% (64/106),5,0,89% (8/9),50% (4/8),71% (12/17),[],[],[],[],[],0
14.07.2024,Sharan D.,0,,,,,,0,3,66%,64% (25/39),25% (5/20),33% (2/6),11% (3/27),45% (9/20),50% (1/2),51% (30/59),26% (12/47),40% (42/106),5,1,50% (4/8),11% (1/9),29% (5/17),[],[],[],[],[],0
ITF MEN - SINGLES M25 Nottingham 3 (United Kingdom),hard,header
ITF MEN - SINGLES M15 Monastir 26 (Tunisia),hard,header
27.06.2024,Brady P.,0,,,,,,[],[],[],[],[],0
27.06.2024,Magadan A.,2,,,,,,[],[],[],[],[],0
26.06.2024,Brady P.,2,,,,,,[],[],[],[],[],0
26.06.2024,Silva T.,1,,,,,,[],[],[],[],[],0
CHALLENGER MEN - SINGLES Nottingham (United Kingdom) - Qualification,grass,header
09.06.2024,Brady P.,1,,,,,,0,2,74%,54% (42/78),48% (13/27),75% (15/20),28% (15/53),50% (10/20),29% (2/7),52% (55/105),34% (25/73),45% (80/178),4,2,58% (7/12),17% (2/12),38% (9/24),[],[],[],[],[],0
09.06.2024,Lajal M.,2,,,,,,2,3,73%,72% (38/53),50% (10/20),71% (5/7),46% (36/78),52% (14/27),25% (5/20),66% (48/73),48% (50/105),55% (98/178),6,0,83% (10/12),42% (5/12),63% (15/24),[],[],[],[],[],0
ITF MEN - SINGLES M15 Monastir 23 (Tunisia),hard,header
06.06.2024,Brady P.,0,,,,,,[],[],[],[],[],0
06.06.2024,Aksu C.,2,,,,,,[],[],[],[],[],0
05.06.2024,Brady P.,2,,,,,,[],[],[],[],[],0
05.06.2024,Bathrinath L.,0,,,,,,[],[],[],[],[],0
CHALLENGER MEN - SINGLES Cleveland (USA),hard,header
02.02.2024,Brady P.,0,,,,,,1,3,73%,68% (26/38),29% (4/14),40% (2/5),10% (3/30),40% (6/15),0% (0/0),58% (30/52),20% (9/45),40% (39/97),5,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],0
02.02.2024,Nava E.,2,,,,,,5,1,67%,90% (27/30),60% (9/15),0% (0/0),32% (12/38),71% (10/14),60% (3/5),80% (36/45),42% (22/52),60% (58/97),5,0,100% (9/9),38% (3/8),71% (12/17),[],[],[],[],[],0
31.01.2024,Brady P.,2,,,,,,0,3,73%,75% (24/32),58% (7/12),0% (0/2),27% (6/22),72% (21/29),63% (5/8),70% (31/44),53% (27/51),61% (58/95),8,0,78% (7/9),63% (5/8),71% (12/17),[],[],[],[],[],0
31.01.2024,Gerch L.,0,,,,,,2,4,43%,73% (16/22),28% (8/29),38% (3/8),25% (8/32),42% (5/12),100% (2/2),47% (24/51),30% (13/44),39% (37/95),2,0,38% (3/8),22% (2/9),29% (5/17),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Cleveland (USA) - Qualification,hard,header
30.01.2024,Brady P.,2,,,,,,0,2,68%,73% (29/40),37% (7/19),60% (3/5),45% (20/44),67% (16/24),28% (5/18),61% (36/59),53% (36/68),57% (72/127),7,0,78% (7/9),63% (5/8),71% (12/17),[],[],[],[],[],0
30.01.2024,Altamirano C.,0,,,,,,3,4,65%,55% (24/44),33% (8/24),72% (13/18),28% (11/40),63% (12/19),40% (2/5),47% (32/68),39% (23/59),43% (55/127),3,3,38% (3/8),22% (2/9),29% (5/17),[],[],[],[],[],0
29.01.2024,Brady P.,2,,,,,,2,6,68%,73% (29/40),47% (9/19),50% (2/4),47% (16/34),50% (14/28),50% (4/8),64% (38/59),48% (30/62),56% (68/121),7,0,33% (3/9),90% (9/10),63% (12/19),[],[],[],[],[],0
29.01.2024,Angele J. F.,0,,,,,,7,8,55%,53% (18/34),50% (14/28),50% (4/8),28% (11/40),53% (10/19),50% (2/4),52% (32/62),36% (21/59),44% (53/121),3,0,10% (1/10),67% (6/9),37% (7/19),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Indian Wells 2 (USA) - Qualification,hard,header
22.01.2024,Brady P.,0,,,,,,3,5,65%,54% (25/46),36% (9/25),25% (2/8),33% (13/39),48% (12/25),30% (3/10),48% (34/71),39% (25/64),44% (59/135),3,0,45% (5/11),30% (3/10),38% (8/21),[],[],[],[],[],0
22.01.2024,Artnak B.,2,,,,,,1,3,61%,67% (26/39),52% (13/25),70% (7/10),46% (21/46),64% (16/25),75% (6/8),61% (39/64),52% (37/71),56% (76/135),7,0,70% (7/10),55% (6/11),62% (13/21),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Indian Wells (USA),hard,header
17.01.2024,Brady P.,0,,,,,,1,3,76%,49% (23/47),53% (8/15),55% (6/11),26% (8/31),45% (5/11),0% (0/1),47% (29/62),29% (12/42),39% (41/104),2,0,38% (3/8),0% (0/7),20% (3/15),[],[],[],[],[],0
17.01.2024,Jubb P.,2,,,,,,2,1,74%,77% (24/31),55% (6/11),100% (1/1),51% (24/47),60% (9/15),45% (5/11),71% (30/42),53% (33/62),61% (63/104),8,0,100% (7/7),63% (5/8),80% (12/15),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Indian Wells (USA) - Qualification,hard,header
16.01.2024,Aguilar J. C. M.,1,,,,,,0,2,53%,72% (13/18),44% (7/16),75% (3/4),42% (10/24),50% (5/10),67% (2/3),59% (20/34),44% (15/34),51% (35/68),7,0,80% (4/5),40% (2/5),60% (6/10),[],[],[],[],[],0
16.01.2024,Brady P.,0,,,,,,0,2,71%,58% (14/24),50% (5/10),33% (1/3),28% (5/18),56% (9/16),25% (1/4),56% (19/34),41% (14/34),49% (33/68),3,0,60% (3/5),20% (1/5),40% (4/10),[],[],[],[],[],0
