Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,16/25,7/7,7/15,0/1,-,2/2
2024,6/9,2/2,4/7,-,-,-
2023,10/15,5/5,3/7,0/1,-,2/2
2022,0/1,-,0/1,-,-,-
