Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,188/126,93/70,10/9,85/47,-,-
2024,18/17,13/13,-,5/4,-,-
2023,59/27,36/16,2/1,21/10,-,-
2022,18/7,2/2,-,16/5,-,-
2021,32/29,15/12,1/5,16/12,-,-
2020,20/18,5/11,6/2,9/5,-,-
2018,15/10,10/7,-,5/3,-,-
2017,23/13,12/8,1/1,10/4,-,-
2016,3/5,0/1,-,3/4,-,-
