Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,55/53,5/6,45/40,5/7,-,-
2024,17/17,-,16/15,1/2,-,-
2023,19/17,-,19/17,-,-,-
2022,8/11,5/6,3/4,0/1,-,-
2021,11/8,-,7/4,4/4,-,-
