Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ITF MEN - SINGLES M25 Southaven,hard,header
CHALLENGER MEN - SINGLES Newport (USA),grass,header
08.07.,Ayeni A.,0,,,,,,6,2,69%,62% (18/29),31% (4/13),50% (4/8),17% (5/29),45% (9/20),0% (0/4),14,17,47% (7/15),52% (22/42),29% (14/49),40% (36/91),5,0,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],0
08.07.,McCabe J.,2,,,,,,6,3,59%,83% (24/29),55% (11/20),100% (4/4),38% (11/29),69% (9/13),50% (4/8),16,14,75% (6/8),71% (35/49),48% (20/42),60% (55/91),5,0,100% (8/8),57% (4/7),80% (12/15),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Newport (USA) - Qualification,grass,header
08.07.,Ayeni A.,2,,,,,,6,1,69%,80% (32/40),44% (8/18),0% (0/1),39% (18/46),53% (10/19),33% (4/12),26,16,74% (17/23),69% (40/58),43% (28/65),55% (68/123),6,0,90% (9/10),36% (4/11),62% (13/21),[],[],[],[],[],0
08.07.,Pannu K.,0,,,,,,1,4,71%,61% (28/46),47% (9/19),67% (8/12),20% (8/40),56% (10/18),100% (1/1),22,23,81% (13/16),57% (37/65),31% (18/58),45% (55/123),4,3,64% (7/11),10% (1/10),38% (8/21),[],[],[],[],[],0
06.07.,Ayeni A.,2,,,,,,8,4,64%,79% (37/47),59% (16/27),0% (0/0),33% (19/57),43% (9/21),25% (1/4),31,37,65% (24/37),72% (53/74),36% (28/78),53% (81/152),6,0,100% (11/11),9% (1/11),55% (12/22),[],[],[],[],[],0
06.07.,Brymer G.,0,,,,,,0,3,73%,67% (38/57),57% (12/21),75% (3/4),21% (10/47),41% (11/27),0% (0/0),13,29,67% (4/6),64% (50/78),28% (21/74),47% (71/152),4,0,91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],0
ITF MEN - SINGLES M25 Laval (Canada),hard,header
ITF MEN - SINGLES M15 San Diego,hard,header
ITF MEN - SINGLES M15 San Diego,hard,header
ITF MEN - SINGLES M25 Bol 2 (Croatia),clay,header
ITF MEN - SINGLES M15 Kursumlijska Banja 3 (Serbia),clay,header
ITF MEN - SINGLES M25 Kursumlijska Banja (Serbia),clay,header
ITF MEN - SINGLES M15 Kursumlijska Banja 2 (Serbia),clay,header
CHALLENGER MEN - SINGLES Mexico City (Mexico) - Qualification,clay,header
07.04.,Ayeni A.,1,,,,,,5,13,37%,82% (18/22),34% (13/38),38% (3/8),24% (10/42),56% (14/25),60% (3/5),52% (31/60),36% (24/67),43% (55/127),1,1,55% (6/11),25% (3/12),39% (9/23),[],[],[],[],[],0
07.04.,Oberleitner N.,2,,,,,,3,4,63%,76% (32/42),44% (11/25),40% (2/5),18% (4/22),66% (25/38),63% (5/8),64% (43/67),48% (29/60),57% (72/127),9,0,75% (9/12),45% (5/11),61% (14/23),[],[],[],[],[],0
06.04.,Ayeni A.,2,,,,,,8,6,62%,81% (29/36),41% (9/22),75% (3/4),32% (10/31),60% (18/30),50% (4/8),66% (38/58),46% (28/61),55% (66/119),7,0,89% (8/9),44% (4/9),67% (12/18),[],[],[],[],[],0
06.04.,Tudorica A. N.,0,,,,,,0,10,51%,68% (21/31),40% (12/30),50% (4/8),19% (7/36),59% (13/22),25% (1/4),54% (33/61),34% (20/58),45% (53/119),3,1,56% (5/9),11% (1/9),33% (6/18),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Kigali 2 (Rwanda) - Qualification,clay,header
03.03.,Ayeni A.,0,,,,,,7,4,70%,81% (38/47),55% (11/20),80% (4/5),21% (12/57),45% (13/29),0% (0/7),73% (49/67),29% (25/86),48% (74/153),4,1,91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],0
03.03.,Steiner M.,2,,,,,,2,3,66%,79% (45/57),55% (16/29),100% (7/7),19% (9/47),45% (9/20),20% (1/5),71% (61/86),27% (18/67),52% (79/153),6,0,100% (11/11),9% (1/11),55% (12/22),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Kigali (Rwanda) - Qualification,clay,header
24.02.,Ayeni A.,0,,,,,,6,12,45%,70% (21/30),38% (14/37),50% (3/6),32% (16/50),42% (10/24),11% (1/9),52% (35/67),35% (26/74),43% (61/141),1,0,70% (7/10),10% (1/10),40% (8/20),[],[],[],[],[],0
24.02.,Martin A.,2,,,,,,3,1,68%,68% (34/50),58% (14/24),89% (8/9),30% (9/30),62% (23/37),50% (3/6),65% (48/74),48% (32/67),57% (80/141),9,0,90% (9/10),30% (3/10),60% (12/20),[],[],[],[],[],0
23.02.,Ayeni A.,2,,,,,,4,1,66%,87% (20/23),75% (9/12),100% (2/2),48% (20/42),78% (14/18),36% (5/14),83% (29/35),57% (34/60),66% (63/95),8,0,100% (7/7),71% (5/7),86% (12/14),[],[],[],[],[],0
23.02.,Muhire J.,0,,,,,,0,3,70%,52% (22/42),22% (4/18),64% (9/14),13% (3/23),25% (3/12),0% (0/2),43% (26/60),17% (6/35),34% (32/95),2,0,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Cleveland (USA),hard,header
