Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,31/32,1/4,20/18,6/9,-,4/1
2024,7/7,-,6/6,1/1,-,-
2023,12/8,-,6/5,2/2,-,4/1
2022,9/10,-,6/6,3/4,-,-
2021,3/5,1/2,2/1,0/2,-,-
2020,0/1,0/1,-,-,-,-
2019,0/1,0/1,-,-,-,-
