Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,104/80,37/30,45/34,21/16,-,1/0
2024,28/13,8/3,19/9,1/1,-,-
2023,6/10,5/7,0/1,1/2,-,-
2022,14/12,2/4,8/5,4/3,-,-
2021,14/15,5/6,3/6,6/3,-,-
2020,6/7,-,2/3,3/4,-,1/0
2019,21/14,3/3,12/8,6/3,-,-
2018,1/2,-,1/2,-,-,-
2010,9/4,9/4,-,-,-,-
2008,5/3,5/3,-,-,-,-
