Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
08.02.2024,Donskoy E.,1,,,,,,2,6,54%,62% (28/45),32% (12/38),45% (5/11),42% (24/57),61% (14/23),50% (5/10),48% (40/83),48% (38/80),48% (78/163),4,2,45% (5/11),45% (5/11),45% (10/22),"['1', '1']","['2', '0', '4', '0', '6', '0']","['2', '2']",[],[],3.07
06.02.2024,Wu Tung-Lin,0,,,,,,0,2,57%,69% (9/13),60% (6/10),100% (2/2),20% (2/10),29% (2/7),0% (0/1),65% (15/23),24% (4/17),48% (19/40),5,0,100% (2/2),0% (0/3),40% (2/5),[],[],[],[],[],1.44
06.02.2024,Donskoy E.,0,,,,,,0,0,59%,80% (8/10),71% (5/7),100% (1/1),31% (4/13),40% (4/10),0% (0/2),76% (13/17),35% (8/23),53% (21/40),5,0,100% (3/3),0% (0/2),60% (3/5),[],[],[],[],[],2.69
15.01.2024,Weber A.,2,,,,,,3,0,71%,69% (33/48),60% (12/20),100% (6/6),37% (11/30),56% (14/25),80% (4/5),66% (45/68),45% (25/55),57% (70/123),8,0,100% (9/9),44% (4/9),72% (13/18),"['7', '5']","['2', '0', '4', '0', '6', '0']",[],[],[],2.50
15.01.2024,Donskoy E.,0,,,,,,1,1,55%,63% (19/30),44% (11/25),20% (1/5),31% (15/48),40% (8/20),0% (0/6),55% (30/55),34% (23/68),43% (53/123),2,0,56% (5/9),0% (0/9),28% (5/18),[],[],[],[],[],1.50
14.01.2024,Donskoy E.,2,,,,,,2,3,68%,84% (66/79),51% (19/37),100% (3/3),16% (10/61),50% (23/46),14% (1/7),73% (85/116),31% (33/107),53% (118/223),7,0,100% (17/17),6% (1/17),53% (18/34),"['3', '2']",[],[],[],[],2.08
14.01.2024,Habib H.,1,,,,,,9,7,57%,84% (51/61),50% (23/46),86% (6/7),16% (13/79),49% (18/37),0% (0/3),69% (74/107),27% (31/116),47% (105/223),3,6,94% (16/17),0% (0/17),47% (16/34),[],[],[],[],[],1.71
09.01.2024,Jones M.,2,,,,,,4,4,57%,70% (33/47),56% (20/36),71% (5/7),33% (14/42),50% (16/32),50% (4/8),64% (53/83),41% (30/74),53% (83/157),6,0,83% (10/12),33% (4/12),58% (14/24),[],"['3', '1']","['1', '0', '4', '1', '6', '1']",[],[],3.43
09.01.2024,Donskoy E.,1,,,,,,6,2,57%,67% (28/42),50% (16/32),50% (4/8),30% (14/47),44% (16/36),29% (2/7),59% (44/74),36% (30/83),47% (74/157),4,1,67% (8/12),17% (2/12),42% (10/24),"['3', '2', '5', '2']",[],[],[],[],1.29
03.01.2024,Onclin G.,2,,,,,,0,3,58%,77% (27/35),52% (13/25),100% (2/2),33% (9/27),59% (16/27),75% (3/4),67% (40/60),46% (25/54),57% (65/114),8,0,100% (9/9),33% (3/9),67% (12/18),"['5', '3']","['4', '3', '6', '3']",[],[],[],1.69
03.01.2024,Donskoy E.,0,,,,,,1,2,50%,67% (18/27),41% (11/27),25% (1/4),23% (8/35),48% (12/25),0% (0/2),54% (29/54),33% (20/60),43% (49/114),2,0,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.11
01.01.2024,Donskoy E.,2,,,,,,5,2,54%,79% (42/53),52% (24/46),50% (2/4),23% (16/69),53% (18/34),30% (3/10),67% (66/99),35% (32/92),51% (98/191),6,0,88% (14/16),19% (3/16),53% (17/32),"['3', '4']","['3', '2']","['3', '2']",[],[],3.31
01.01.2024,Novak D.,1,,,,,,8,6,67%,71% (49/69),47% (16/34),70% (7/10),21% (11/53),48% (22/46),50% (2/4),65% (60/92),33% (33/99),49% (93/191),4,0,81% (13/16),13% (2/16),47% (15/32),"['4', '2', '7', '5']",[],[],[],[],1.31
