Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

CHALLENGER MEN - SINGLES Guangzhou 2 (China),hard,header
10.09.2024,Donskoy E.,0,4,4,,,,7,2,48%,79% (23/29),56% (18/32),67% (4/6),17% (6/36),43% (13/30),0% (0/4),67% (41/61),29% (19/66),47% (60/127),5,2,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],3.43
10.09.2024,Kukushkin M.,2,6,6,,,,6,1,55%,83% (30/36),57% (17/30),100% (4/4),21% (6/29),44% (14/32),33% (2/6),71% (47/66),33% (20/61),53% (67/127),5,0,100% (10/10),20% (2/10),60% (12/20),[],[],[],[],[],1.29
CHALLENGER MEN - SINGLES :  Guangzhou 2 (China) - Qualification,hard,header
09.09.2024,Donskoy E.,2,6,6,,,,4,1,59%,82% (14/17),83% (10/12),0% (0/0),65% (13/20),61% (14/23),60% (6/10),83% (24/29),63% (27/43),71% (51/72),7,0,100% (6/6),86% (6/7),92% (12/13),[],[],[],[],[],1.03
09.09.2024,Lu P.,0,0,1,,,,1,5,47%,35% (7/20),39% (9/23),40% (4/10),18% (3/17),17% (2/12),0% (0/0),37% (16/43),17% (5/29),29% (21/72),3,3,14% (1/7),0% (0/6),8% (1/13),[],[],[],[],[],10.70
08.09.2024,Donskoy E.,2,6,6,,,,5,0,60%,75% (21/28),68% (13/19),100% (3/3),41% (7/17),57% (12/21),57% (4/7),72% (34/47),50% (19/38),62% (53/85),5,0,100% (8/8),57% (4/7),80% (12/15),[],[],[],[],[],1.05
08.09.2024,Zhang L.,0,2,1,,,,0,3,45%,59% (10/17),43% (9/21),43% (3/7),25% (7/28),32% (6/19),0% (0/3),50% (19/38),28% (13/47),38% (32/85),5,0,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],8.60
CHALLENGER MEN - SINGLES :  Shanghai (China) - Qualification,hard,header
02.09.2024,Donskoy E.,1,7,2,5,,,4,2,73%,59% (41/69),50% (13/26),50% (6/12),39% (28/72),41% (14/34),29% (4/14),57% (54/95),40% (42/106),48% (96/201),2,3,63% (10/16),25% (4/16),44% (14/32),[],[],[],[],[],2.08
02.09.2024,Mott B.,2,5,6,7,,,4,8,68%,61% (44/72),59% (20/34),71% (10/14),41% (28/69),50% (13/26),50% (6/12),60% (64/106),43% (41/95),52% (105/201),8,0,75% (12/16),38% (6/16),56% (18/32),[],[],[],[],[],1.71
01.09.2024,Donskoy E.,2,3,7^8,6,,,11,1,72%,70% (45/64),56% (14/25),63% (5/8),38% (25/66),47% (15/32),57% (4/7),66% (59/89),41% (40/98),53% (99/187),7,0,79% (11/14),27% (4/15),52% (15/29),[],[],[],[],[],1.33
01.09.2024,Pannu K.,1,6,6^6,2,,,3,3,67%,62% (41/66),53% (17/32),43% (3/7),30% (19/64),44% (11/25),38% (3/8),59% (58/98),34% (30/89),47% (88/187),3,0,73% (11/15),21% (3/14),48% (14/29),[],[],[],[],[],3.19
CHALLENGER MEN - SINGLES :  Zhangjiagang (China),hard,header
27.08.2024,Donskoy E.,1,6,6^1,2,,,2,2,51%,61% (30/49),55% (26/47),43% (3/7),0 km/h,0 km/h,34% (21/62),43% (21/49),30% (3/10),58% (56/96),38% (42/111),47% (98/207),5,0,73% (11/15),20% (3/15),47% (14/30),[],[],[],[],[],3.76
