Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,261/129,28/20,138/73,79/32,0/3,16/1
2024,28/16,-,24/15,0/1,-,4/0
2023,36/20,5/4,12/10,15/5,-,4/1
2022,22/19,7/4,10/4,5/8,0/3,-
2021,58/21,-,51/18,7/3,-,-
2020,13/12,0/1,5/7,4/4,-,4/0
2019,51/20,9/5,16/11,22/4,-,4/0
2018,34/11,4/3,20/8,10/0,-,-
2017,9/5,1/1,-,8/4,-,-
2015,7/3,1/1,-,6/2,-,-
2014,3/2,1/1,-,2/1,-,-
