Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Columbus (USA) - Qualification,hard,header
15.09. 21:45,Sharygin E.,0,0,1,,,,2,6,60%,45% (13/29),16% (3/19),33% (3/9),19% (4/21),33% (5/15),0% (0/1),4,33% (16/48),25% (9/36),30% (25/84),1,17% (1/6),0% (0/5),9% (1/11),[],[],[],[],[],0
15.09. 21:45,Sheehy J.,2,6,6,,,,1,0,58%,81% (17/21),67% (10/15),100% (1/1),55% (16/29),84% (16/19),67% (6/9),19,75% (27/36),67% (32/48),70% (59/84),10,100% (5/5),83% (5/6),91% (10/11),"['1', '0', '3', '0', '5', '0']","['1', '0', '3', '0', '6', '1']",[],[],[],0
ITF MEN - SINGLES :  M25 Columbus,hard,header
16.11.2023,Sharygin E.,0,4,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '1']",[],[],[],[],10.10
16.11.2023,Fearnley J.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '5', '4']","['1', '0', '3', '0']",[],[],[],1.02
15.11.2023,Sharygin E.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '2', '1', '5', '4']","['2', '1', '4', '1', '6', '3']",[],[],[],2.60
15.11.2023,Thayne W.,0,4,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '1', '3', '3']","['2', '4']",[],[],[],1.45
ITF MEN - SINGLES :  M15 Edmond,hard,header
26.01.2023,Sharygin E.,0,3,1,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '3']",[],[],[],[],1.94
26.01.2023,Zamani A.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '3', '0', '6', '3']","['3', '1', '5', '1']",[],[],[],1.77
ITF MEN - SINGLES :  M25 Columbus,hard,header
17.11.2022,Sharygin E.,0,0,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],11.50
17.11.2022,Kingsley C.,1,6,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '0', '4', '0', '6', '0']",[],[],[],[],1.02
16.11.2022,Sharygin E.,2,6,3,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '1']","['1', '4', '3', '4']","['2', '2', '4', '2', '5', '3']",[],[],1.58
16.11.2022,Rsovac D.,1,3,6,3,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['2', '0', '4', '0', '5', '3']","['2', '1', '3', '4']",[],[],2.28
