Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,85/67,84/63,0/1,1/3,-,-
2024,21/17,21/17,-,-,-,-
2023,14/11,14/11,-,-,-,-
2022,19/7,19/7,-,-,-,-
2019,9/7,9/6,-,0/1,-,-
2018,14/13,14/12,0/1,-,-,-
2017,6/8,5/6,-,1/2,-,-
2016,2/4,2/4,-,-,-,-
