Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,238/171,112/82,67/45,51/34,7/8,1/2
2024,24/26,14/14,5/4,4/5,1/2,0/1
2023,30/30,12/8,4/10,11/9,3/3,-
2022,35/27,23/12,9/8,1/5,2/2,-
2021,44/24,19/14,13/5,11/4,1/1,-
2020,9/12,2/7,5/3,1/1,-,1/1
2019,53/23,26/12,25/9,2/2,-,-
2018,23/17,8/9,1/4,14/4,-,-
2017,13/7,4/2,5/2,4/3,-,-
2016,7/5,4/4,-,3/1,-,-
