Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,138/79,69/36,48/29,15/14,-,6/0
2024,8/7,4/2,3/2,1/3,-,-
2023,20/19,10/10,5/5,5/4,-,-
2022,32/20,0/3,18/11,8/6,-,6/0
2021,10/11,7/6,3/5,-,-,-
2020,11/2,-,11/2,-,-,-
2019,9/5,3/2,6/3,-,-,-
2017,4/3,2/2,2/1,-,-,-
2016,15/3,15/3,-,-,-,-
2015,6/4,5/3,-,1/1,-,-
2014,7/1,7/1,-,-,-,-
2013,16/4,16/4,-,-,-,-
