Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,114/156,16/43,90/103,4/9,-,4/1
2024,11/18,4/8,5/8,2/2,-,-
2023,19/27,3/8,15/17,1/2,-,-
2022,15/28,3/9,7/13,1/5,-,4/1
2021,28/25,0/1,28/24,-,-,-
2020,12/12,0/2,12/10,-,-,-
2019,12/27,1/5,11/22,-,-,-
2018,15/16,3/7,12/9,-,-,-
2017,2/3,2/3,-,-,-,-
