Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Olbia (Italy),hard,header
08.04. 16:30,Shelbayh A.,2,6,3,6,,,1,5,68%,69% (51/74),31% (11/35),79% (11/14),55% (22/40),42% (13/31),71% (5/7),7,57% (62/109),49% (35/71),54% (97/180),3,77% (10/13),38% (5/13),58% (15/26),"['2', '1', '3', '2']","['3', '4']","['2', '0', '5', '1']",[],[],2.26
07.04. 20:40,Barranco Cosano J.,2,6,6,,,,1,2,65%,69% (27/39),57% (12/21),50% (2/4),40% (12/30),50% (14/28),67% (4/6),8,65% (39/60),45% (26/58),55% (65/118),4,80% (8/10),44% (4/9),63% (12/19),"['2', '0', '3', '3', '5', '3']","['3', '2']",[],[],[],2.12
07.04. 20:40,Elias G.,0,3,4,,,,1,3,52%,60% (18/30),50% (14/28),33% (2/6),31% (12/39),43% (9/21),50% (2/4),6,55% (32/58),35% (21/60),45% (53/118),3,56% (5/9),20% (2/10),37% (7/19),"['1', '2', '3', '2']",[],[],[],[],1.69
CHALLENGER MEN - SINGLES :  Barcelona (Spain),clay,header
06.04. 16:25,Barranco Cosano J.,1,1,6,0,,,2,7,51%,57% (17/30),31% (9/29),30% (3/10),35% (16/46),48% (13/27),50% (3/6),7,44% (26/59),40% (29/73),42% (55/132),2,36% (4/11),25% (3/12),30% (7/23),[],"['2', '2', '3', '3', '6', '4']",[],[],[],1.69
06.04. 16:25,Hardt N.,2,6,4,6,,,0,7,63%,65% (30/46),52% (14/27),50% (3/6),43% (13/30),69% (20/29),70% (7/10),12,60% (44/73),56% (33/59),58% (77/132),6,75% (9/12),64% (7/11),70% (16/23),"['2', '0', '5', '1']","['1', '0', '3', '2']","['1', '0', '3', '0', '5', '0']",[],[],2.06
05.04. 17:00,Barranco Cosano J.,2,7,6,,,,1,1,61%,70% (26/37),54% (13/24),83% (5/6),50% (16/32),50% (15/30),56% (5/9),7,64% (39/61),50% (31/62),57% (70/123),8,89% (8/9),56% (5/9),72% (13/18),"['3', '2', '6', '5']","['1', '0', '3', '0', '5', '0']",[],[],[],2.07
05.04. 17:00,Taberner C.,0,5,0,,,,0,4,52%,50% (16/32),50% (15/30),44% (4/9),30% (11/37),46% (11/24),17% (1/6),5,50% (31/62),36% (22/61),43% (53/123),2,44% (4/9),11% (1/9),28% (5/18),"['5', '5']",[],[],[],[],1.70
04.04. 17:45,Barranco Cosano J.,2,6,3,6,,,1,6,59%,62% (29/47),70% (23/33),60% (3/5),34% (22/65),59% (29/49),31% (4/13),6,65% (52/80),45% (51/114),53% (103/194),5,85% (11/13),31% (4/13),58% (15/26),"['3', '1', '5', '1']","['2', '5']","['6', '4']",[],[],1.93
04.04. 17:45,Gakhov I.,1,1,6,4,,,1,4,57%,66% (43/65),41% (20/49),69% (9/13),38% (18/47),30% (10/33),40% (2/5),6,55% (63/114),35% (28/80),47% (91/194),5,69% (9/13),15% (2/13),42% (11/26),[],"['2', '0', '4', '0']",[],[],[],1.74
02.04. 13:40,Barranco Cosano J.,2,6,7,,,,2,3,56%,67% (28/42),52% (17/33),73% (8/11),46% (19/41),43% (15/35),36% (5/14),10,60% (45/75),46% (37/80),53% (82/155),5,73% (8/11),45% (5/11),59% (13/22),"['4', '4', '6', '4']","['2', '2', '4', '2', '7', '5']",[],[],[],1.25
02.04. 13:40,Erhard M.,0,4,5,,,,3,1,54%,54% (22/41),57% (20/35),64% (9/14),33% (14/42),48% (16/33),27% (3/11),8,54% (43/80),40% (30/75),47% (73/155),3,55% (6/11),27% (3/11),41% (9/22),"['2', '1']","['1', '0', '4', '5']",[],[],[],3.76
CHALLENGER MEN - SINGLES :  Girona (Spain),clay,header
29.03. 15:40,Barranco Cosano J.,0,6^5,3,,,,3,2,60%,51% (20/39),54% (14/26),29% (2/7),42% (19/45),48% (12/25),38% (3/8),8,52% (34/65),44% (31/70),48% (65/135),2,55% (6/11),30% (3/10),43% (9/21),"['1', '0', '4', '1']","['2', '4']",[],[],[],2.36
29.03. 15:40,Albot R.,2,7^7,6,,,,0,2,64%,58% (26/45),52% (13/25),63% (5/8),49% (19/39),46% (12/26),71% (5/7),7,56% (39/70),48% (31/65),52% (70/135),4,70% (7/10),45% (5/11),57% (12/21),"['2', '4', '4', '4']","['1', '0', '4', '1', '6', '3']",[],[],[],1.54
28.03. 15:10,Barranco Cosano J.,2,6,7,,,,0,1,69%,69% (33/48),64% (14/22),75% (3/4),36% (20/55),52% (13/25),33% (3/9),4,67% (47/70),41% (33/80),53% (80/150),3,91% (10/11),27% (3/11),59% (13/22),"['2', '1', '5', '4']","['6', '5']",[],[],[],2.78
28.03. 15:10,Gakhov I.,0,4,5,,,,2,2,69%,64% (35/55),48% (12/25),67% (6/9),31% (15/48),36% (8/22),25% (1/4),5,59% (47/80),33% (23/70),47% (70/150),3,73% (8/11),9% (1/11),41% (9/22),"['3', '3']",[],[],[],[],1.42
26.03. 20:25,Barranco Cosano J.,2,6,0,6,,,3,1,68%,67% (29/43),50% (10/20),63% (5/8),50% (28/56),46% (6/13),71% (5/7),6,62% (39/63),49% (34/69),55% (73/132),6,70% (7/10),50% (5/10),60% (12/20),"['2', '0', '4', '0', '6', '0']",[],"['4', '2', '6', '2']",[],[],1.73
26.03. 20:25,Yevseyev D.,1,0,6,2,,,3,0,81%,50% (28/56),54% (7/13),29% (2/7),33% (14/43),50% (10/20),38% (3/8),7,51% (35/69),38% (24/63),45% (59/132),6,50% (5/10),30% (3/10),40% (8/20),[],"['1', '0', '3', '0', '5', '0']",[],[],[],2.03
CHALLENGER MEN - SINGLES :  Girona (Spain) - Qualification,clay,header
25.03. 19:40,Barranco Cosano J.,1,6,1,4,,,1,6,69%,63% (40/64),45% (13/29),73% (11/15),28% (19/69),55% (11/20),13% (2/15),7,57% (53/93),34% (30/89),46% (83/182),2,69% (9/13),14% (2/14),41% (11/27),"['2', '1', '3', '2']",[],[],[],[],1.91
25.03. 19:40,Novak D.,2,4,6,6,,,4,2,78%,72% (50/69),45% (9/20),87% (13/15),38% (24/64),55% (16/29),27% (4/15),10,66% (59/89),43% (40/93),54% (99/182),5,86% (12/14),31% (4/13),59% (16/27),"['2', '2']","['2', '0', '4', '0']","['1', '0']",[],[],1.83
24.03. 18:35,Barranco Cosano J.,2,7^7,7,,,,1,2,64%,58% (39/67),62% (23/37),80% (12/15),40% (26/65),52% (17/33),36% (4/11),12,60% (62/104),44% (43/98),52% (105/202),4,75% (9/12),33% (4/12),54% (13/24),"['2', '0']","['2', '1', '4', '5', '6', '5']",[],[],[],1.62
24.03. 18:35,Debru G.,0,6^5,5,,,,3,3,66%,60% (39/65),48% (16/33),64% (7/11),42% (28/67),38% (14/37),20% (3/15),8,56% (55/98),40% (42/104),48% (97/202),4,67% (8/12),25% (3/12),46% (11/24),"['2', '3']","['3', '3', '5', '3']",[],[],[],2.23
CHALLENGER MEN - SINGLES :  Murcia (Spain),clay,header
CHALLENGER MEN - SINGLES :  Tenerife 3 (Spain) - Qualification,hard,header
25.02. 22:10,Barranco Cosano J.,0,4,4,,,,1,3,67%,53% (19/36),44% (8/18),29% (2/7),29% (13/45),68% (15/22),43% (3/7),5,50% (27/54),42% (28/67),45% (55/121),2,50% (5/10),30% (3/10),40% (8/20),"['1', '0', '4', '5']","['2', '1']",[],[],[],2.24
25.02. 22:10,Moro Canas A.,2,6,6,,,,5,1,67%,71% (32/45),32% (7/22),57% (4/7),47% (17/36),56% (10/18),71% (5/7),6,58% (39/67),50% (27/54),55% (66/121),3,70% (7/10),50% (5/10),60% (12/20),"['1', '1', '4', '2', '6', '4']","['2', '2', '6', '4']",[],[],[],1.61
CHALLENGER MEN - SINGLES :  Tenerife 2 (Spain) - Qualification,hard,header
19.02. 15:40,Barranco Cosano J.,1,4,6,4,,,1,4,63%,63% (37/59),66% (23/35),67% (6/9),27% (16/60),45% (9/20),25% (2/8),7,64% (60/94),31% (25/80),49% (85/174),3,80% (12/15),14% (2/14),48% (14/29),[],"['3', '1']","['3', '2']",[],[],1.96
19.02. 15:40,Fonio G.,2,6,3,6,,,3,2,75%,73% (44/60),55% (11/20),75% (6/8),37% (22/59),34% (12/35),33% (3/9),7,69% (55/80),36% (34/94),51% (89/174),3,86% (12/14),20% (3/15),52% (15/29),"['4', '3']",[],"['3', '3', '6', '4']",[],[],1.74
18.02. 15:35,Barranco Cosano J.,2,4,6,6,,,3,5,69%,71% (46/65),38% (11/29),64% (7/11),41% (24/58),43% (9/21),83% (5/6),8,61% (57/94),42% (33/79),52% (90/173),3,73% (11/15),36% (5/14),55% (16/29),"['1', '1', '3', '3']","['2', '0', '5', '3']","['5', '4']",[],[],1.91
18.02. 15:35,Den Ouden G.,1,6,3,4,,,2,0,73%,59% (34/58),57% (12/21),17% (1/6),29% (19/65),62% (18/29),36% (4/11),7,58% (46/79),39% (37/94),48% (83/173),3,64% (9/14),27% (4/15),45% (13/29),"['1', '0', '2', '1', '4', '3']","['2', '3']",[],[],[],1.83
ITF MEN - SINGLES :  M25 Antalya 2 (Turkey),clay,header
ITF MEN - SINGLES :  M25 Antalya (Turkey),clay,header
CHALLENGER MEN - SINGLES :  Tenerife (Spain),hard,header
20.01. 18:30,Barranco Cosano J.,0,1,1,,,,1,1,66%,45% (14/31),13% (2/16),50% (6/12),37% (16/43),47% (7/15),10% (1/10),5,34% (16/47),40% (23/58),37% (39/105),1,14% (1/7),14% (1/7),14% (2/14),"['1', '3']",[],[],[],[],3.18
20.01. 18:30,Martinez P.,2,6,6,,,,0,0,74%,63% (27/43),53% (8/15),90% (9/10),55% (17/31),88% (14/16),50% (6/12),10,60% (35/58),66% (31/47),63% (66/105),5,86% (6/7),86% (6/7),86% (12/14),"['1', '0', '3', '0', '4', '1', '6', '1']","['3', '1', '5', '1']",[],[],[],1.32
19.01. 19:10,Barranco Cosano J.,2,6,6,,,,4,0,66%,86% (18/21),91% (10/11),0% (0/0),65% (17/26),57% (8/14),83% (5/6),17,88% (28/32),60% (24/40),72% (52/72),9,100% (7/7),71% (5/7),86% (12/14),"['3', '1', '5', '1']","['1', '0', '3', '0', '6', '1']",[],[],[],2.13
19.01. 19:10,Kukushkin M.,0,1,1,,,,0,0,65%,38% (10/26),43% (6/14),17% (1/6),14% (3/21),9% (1/11),0% (0/0),4,40% (16/40),13% (4/32),28% (20/72),1,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],1.66
18.01. 21:25,Barranco Cosano J.,2,6,6^5,6,,,8,1,65%,72% (49/68),64% (23/36),80% (4/5),29% (17/58),36% (9/25),60% (3/5),5,69% (72/104),31% (26/83),52% (98/187),3,94% (15/16),21% (3/14),60% (18/30),"['4', '2']","['1', '0']","['2', '0']",[],[],2.89
18.01. 21:25,Meligeni Alves F.,1,3,7^7,3,,,5,1,70%,71% (41/58),64% (16/25),40% (2/5),28% (19/68),36% (13/36),20% (1/5),9,69% (57/83),31% (32/104),48% (89/187),3,79% (11/14),6% (1/16),40% (12/30),[],"['5', '5']",[],[],[],1.39
16.01. 17:00,Barranco Cosano J.,1,7^7,3,,,,0,1,72%,59% (26/44),59% (10/17),60% (3/5),33% (12/36),59% (16/27),43% (3/7),4,59% (36/61),44% (28/63),52% (64/124),3,75% (6/8),38% (3/8),56% (9/16),"['1', '2', '3', '4']","['3', '1']",[],[],[],2.03
16.01. 17:00,Brancaccio R.,0,6^4,1,,,,1,5,57%,67% (24/36),41% (11/27),57% (4/7),41% (18/44),41% (7/17),40% (2/5),4,56% (35/63),41% (25/61),48% (60/124),2,63% (5/8),25% (2/8),44% (7/16),"['2', '0', '4', '2']",[],[],[],[],1.73
CHALLENGER MEN - SINGLES :  Tenerife (Spain) - Qualification,hard,header
15.01. 15:40,Barranco Cosano J.,2,6,7^7,,,,1,3,63%,61% (31/51),53% (16/30),63% (5/8),38% (19/50),64% (16/25),56% (5/9),5,58% (47/81),47% (35/75),53% (82/156),4,70% (7/10),45% (5/11),57% (12/21),"['1', '0', '3', '0', '6', '3']","['1', '1', '6', '6']",[],[],[],1.58
15.01. 15:40,Jorda Sanchis D.,0,3,6^3,,,,4,2,67%,62% (31/50),36% (9/25),44% (4/9),39% (20/51),47% (14/30),38% (3/8),5,53% (40/75),42% (34/81),47% (74/156),2,55% (6/11),30% (3/10),43% (9/21),"['3', '5']","['1', '0', '6', '5']",[],[],[],2.31
14.01. 16:50,Dalla Valle E.,0,5,,,,,0,0,68%,48% (10/21),40% (4/10),40% (2/5),47% (9/19),63% (5/8),50% (3/6),7,45% (14/31),52% (14/27),48% (28/58),3,40% (2/5),75% (3/4),56% (5/9),"['1', '1', '3', '1', '5', '3']",[],[],[],[],1.90
14.01. 16:50,Barranco Cosano J.,0,4,,,,,2,2,70%,53% (10/19),38% (3/8),50% (3/6),52% (11/21),60% (6/10),60% (3/5),7,48% (13/27),55% (17/31),52% (30/58),2,25% (1/4),60% (3/5),44% (4/9),"['1', '0', '2', '3', '4', '5']",[],[],[],[],1.84
CHALLENGER MEN - SINGLES :  Oeiras 2 (Portugal) - Qualification,hard,header
07.01. 18:10,Barranco Cosano J.,1,6^3,6,1,,,3,1,61%,61% (35/57),57% (21/37),43% (3/7),23% (11/48),49% (18/37),30% (3/10),7,60% (56/94),34% (29/85),47% (85/179),5,71% (10/14),23% (3/13),48% (13/27),"['4', '3']","['4', '2', '6', '2']",[],[],[],2.20
07.01. 18:10,Vrbensky M.,2,7^7,2,6,,,6,1,56%,77% (37/48),51% (19/37),70% (7/10),39% (22/57),43% (16/37),57% (4/7),6,66% (56/85),40% (38/94),53% (94/179),6,77% (10/13),29% (4/14),52% (14/27),"['4', '4']",[],"['2', '1', '4', '1', '6', '1']",[],[],1.64
CHALLENGER MEN - SINGLES :  Maspalomas (Spain),clay,header
28.11.2023,Barranco Cosano J.,0,5,4,,,,0,2,52%,67% (29/43),31% (12/39),54% (7/13),38% (18/47),56% (18/32),50% (4/8),9,50% (41/82),46% (36/79),48% (77/161),5,45% (5/11),36% (4/11),41% (9/22),"['2', '1', '4', '1']","['2', '1', '4', '5']",[],[],[],1.34
28.11.2023,Lopez Morillo I.,2,7,6,,,,5,3,59%,62% (29/47),44% (14/32),50% (4/8),33% (14/43),69% (27/39),46% (6/13),10,54% (43/79),50% (41/82),52% (84/161),7,64% (7/11),55% (6/11),59% (13/22),"['3', '5', '5', '5', '7', '5']","['3', '3', '5', '3', '6', '4']",[],[],[],3.09
CHALLENGER MEN - SINGLES :  Maspalomas (Spain) - Qualification,clay,header
27.11.2023,Barranco Cosano J.,2,6,6,,,,1,2,63%,80% (32/40),42% (10/24),75% (3/4),33% (11/33),65% (15/23),60% (3/5),10,66% (42/64),46% (26/56),57% (68/120),3,90% (9/10),33% (3/9),63% (12/19),"['4', '2', '6', '4']","['4', '2']",[],[],[],1.23
27.11.2023,Martinez Martinez J.,0,4,3,,,,1,2,59%,67% (22/33),35% (8/23),40% (2/5),20% (8/40),58% (14/24),25% (1/4),4,54% (30/56),34% (22/64),43% (52/120),2,67% (6/9),10% (1/10),37% (7/19),"['3', '4']",[],[],[],[],3.92
26.11.2023,Barranco Cosano J.,1,6,,,,,1,0,53%,88% (7/8),71% (5/7),0% (0/0),57% (13/23),83% (5/6),60% (3/5),7,80% (12/15),62% (18/29),68% (30/44),6,100% (3/3),100% (3/3),100% (6/6),"['1', '0', '3', '0', '5', '0']",[],[],[],[],1.05
26.11.2023,Marrero Curbelo I.,0,0,,,,,0,1,79%,43% (10/23),17% (1/6),40% (2/5),13% (1/8),29% (2/7),0% (0/0),2,38% (11/29),20% (3/15),32% (14/44),0,0% (0/3),0% (0/3),0% (0/6),[],[],[],[],[],8.75
CHALLENGER MEN - SINGLES :  Valencia (Spain) - Qualification,clay,header
19.11.2023,Barranco Cosano J.,0,3,6^5,,,,3,4,59%,65% (28/43),53% (16/30),63% (5/8),32% (17/53),52% (13/25),67% (2/3),6,60% (44/73),38% (30/78),49% (74/151),3,70% (7/10),18% (2/11),43% (9/21),[],"['2', '2', '4', '4']",[],[],[],1.39
19.11.2023,Yevseyev D.,2,6,7^7,,,,0,1,68%,68% (36/53),48% (12/25),33% (1/3),35% (15/43),47% (14/30),38% (3/8),6,62% (48/78),40% (29/73),51% (77/151),3,82% (9/11),30% (3/10),57% (12/21),"['4', '2']","['1', '0', '4', '3']",[],[],[],2.87
ITF MEN - SINGLES :  M25 Benicarlo (Spain),clay,header
12.11.2023,Barranco Cosano J.,0,3,6^5,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0']","['2', '2', '5', '3']",[],[],[],1.30
12.11.2023,Damas M.,2,6,7^7,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '2', '5', '3']","['2', '1', '4', '5']",[],[],[],3.28
11.11.2023,Barranco Cosano J.,2,6,2,7^7,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0']",[],[],[],[],1.74
11.11.2023,Moro Canas A.,1,4,6,6^3,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['4', '2', '6', '2']",[],[],[],1.98
10.11.2023,Barranco Cosano J.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '0', '6', '2']","['2', '0', '5', '3']",[],[],[],1.33
10.11.2023,Zekic M.,0,2,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['1', '2']",[],[],[],2.95
09.11.2023,Barranco Cosano J.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '4', '3', '6', '3']","['2', '0', '5', '1']",[],[],[],1.26
09.11.2023,Butvilas E.,0,3,1,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '2']",[],[],[],[],3.56
08.11.2023,Barranco Cosano J.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '1', '3', '1', '5', '3']","['2', '1', '5', '2']",[],[],[],0
08.11.2023,Genov A.,0,3,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '3', '4']",[],[],[],[],0
CHALLENGER MEN - SINGLES :  Hamburg (Germany),hard,header
20.10.2023,Barranco Cosano J.,0,2,2,,,,1,1,69%,50% (18/36),31% (5/16),50% (5/10),30% (11/37),50% (9/18),13% (1/8),6,44% (23/52),36% (20/55),40% (43/107),2,38% (3/8),13% (1/8),25% (4/16),"['1', '0']",[],[],[],[],4.15
20.10.2023,Novak D.,2,6,6,,,,1,0,67%,70% (26/37),50% (9/18),88% (7/8),50% (18/36),69% (11/16),50% (5/10),9,64% (35/55),56% (29/52),60% (64/107),7,88% (7/8),63% (5/8),75% (12/16),"['2', '2', '4', '2', '6', '2']","['3', '1', '6', '2']",[],[],[],1.22
18.10.2023,Barranco Cosano J.,2,6,2,6,,,1,0,64%,59% (39/66),49% (18/37),69% (9/13),36% (18/50),59% (23/39),38% (5/13),5,55% (57/103),46% (41/89),51% (98/192),5,69% (9/13),36% (5/14),52% (14/27),"['2', '3', '4', '3', '6', '3']",[],"['3', '3', '6', '4']",[],[],2.26
18.10.2023,Debru G.,1,3,6,4,,,9,6,56%,64% (32/50),41% (16/39),62% (8/13),41% (27/66),51% (19/37),31% (4/13),6,54% (48/89),45% (46/103),49% (94/192),3,64% (9/14),31% (4/13),48% (13/27),"['3', '1']","['1', '0', '4', '1']","['3', '2']",[],[],1.60
17.10.2023,Barranco Cosano J.,2,6,5,6,,,3,2,76%,70% (44/63),70% (14/20),50% (2/4),29% (19/65),56% (22/39),27% (4/15),7,70% (58/83),39% (41/104),53% (99/187),5,87% (13/15),27% (4/15),57% (17/30),"['2', '1', '4', '1']",[],"['3', '4', '5', '4']",[],[],2.41
17.10.2023,Added D.,1,2,7,4,,,7,3,63%,71% (46/65),44% (17/39),73% (11/15),30% (19/63),30% (6/20),50% (2/4),5,61% (63/104),30% (25/83),47% (88/187),3,73% (11/15),13% (2/15),43% (13/30),[],"['7', '5']","['4', '2']",[],[],1.53
CHALLENGER MEN - SINGLES :  Hamburg (Germany) - Qualification,hard,header
16.10.2023,Barranco Cosano J.,2,6,6,,,,0,0,76%,79% (27/34),55% (6/11),0% (0/0),52% (14/27),54% (13/24),36% (4/11),10,73% (33/45),53% (27/51),63% (60/96),5,100% (8/8),57% (4/7),80% (12/15),"['2', '0', '5', '1']","['3', '2', '5', '2']",[],[],[],1.65
16.10.2023,Jorda Sanchis D.,0,1,2,,,,2,1,53%,48% (13/27),46% (11/24),64% (7/11),21% (7/34),45% (5/11),0% (0/0),3,47% (24/51),27% (12/45),38% (36/96),1,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],2.17
15.10.2023,Barranco Cosano J.,2,6,7^7,,,,4,2,65%,62% (38/61),52% (17/33),86% (12/14),34% (15/44),55% (16/29),33% (3/9),6,59% (55/94),42% (31/73),51% (86/167),3,82% (9/11),27% (3/11),55% (12/22),"['1', '0', '4', '3']","['5', '4']",[],[],[],2.20
15.10.2023,Boitan G. A.,0,4,6^5,,,,3,4,60%,66% (29/44),45% (13/29),67% (6/9),38% (23/61),48% (16/33),14% (2/14),7,58% (42/73),41% (39/94),49% (81/167),3,73% (8/11),18% (2/11),45% (10/22),"['2', '2']","['5', '5']",[],[],[],1.63
CHALLENGER MEN - SINGLES :  Malaga (Spain) - Qualification,hard,header
08.10.2023,Barranco Cosano J.,1,1,6,1,,,1,0,65%,53% (23/43),35% (8/23),36% (4/11),43% (21/49),50% (18/36),50% (4/8),8,47% (31/66),46% (39/85),46% (70/151),6,36% (4/11),33% (4/12),35% (8/23),"['1', '4']","['1', '3', '3', '3', '5', '3']",[],[],[],2.64
08.10.2023,Jacquet K.,2,6,3,6,,,5,2,58%,57% (28/49),50% (18/36),50% (4/8),47% (20/43),65% (15/23),64% (7/11),5,54% (46/85),53% (35/66),54% (81/151),5,67% (8/12),64% (7/11),65% (15/23),"['2', '0', '4', '0', '5', '1']","['1', '0', '3', '0']","['3', '1', '5', '1']",[],[],1.45
CHALLENGER MEN - SINGLES :  Lisbon (Portugal),clay,header
03.10.2023,Barranco Cosano J.,0,3,4,,,,1,4,66%,65% (26/40),43% (9/21),63% (5/8),20% (9/44),60% (18/30),8% (1/13),7,57% (35/61),36% (27/74),46% (62/135),2,67% (6/9),10% (1/10),37% (7/19),[],"['2', '0']",[],[],[],1.53
03.10.2023,Roca Batalla O.,2,6,6,,,,1,4,59%,80% (35/44),40% (12/30),92% (12/13),35% (14/40),57% (12/21),38% (3/8),6,64% (47/74),43% (26/61),54% (73/135),4,90% (9/10),33% (3/9),63% (12/19),"['5', '3']","['1', '2', '3', '2']",[],[],[],2.41
CHALLENGER MEN - SINGLES :  Lisbon (Portugal) - Qualification,clay,header
02.10.2023,Barranco Cosano J.,2,4,7^7,6,,,4,0,69%,79% (53/67),53% (16/30),75% (3/4),32% (17/53),36% (15/42),29% (2/7),7,71% (69/97),34% (32/95),53% (101/192),5,93% (14/15),13% (2/15),53% (16/30),[],[],"['1', '0', '3', '0']",[],[],1.49
02.10.2023,Faria J.,1,6,6^3,2,,,3,3,56%,68% (36/53),64% (27/42),71% (5/7),21% (14/67),47% (14/30),25% (1/4),5,66% (63/95),29% (28/97),47% (91/192),3,87% (13/15),7% (1/15),47% (14/30),"['3', '2']",[],[],[],[],2.52
01.10.2023,Barranco Cosano J.,2,6,6,,,,2,0,59%,74% (17/23),63% (10/16),75% (3/4),50% (16/32),74% (17/23),60% (6/10),8,69% (27/39),60% (33/55),64% (60/94),4,86% (6/7),75% (6/8),80% (12/15),"['1', '0', '3', '0', '4', '1', '6', '1']","['3', '1', '6', '2']",[],[],[],1.18
01.10.2023,Pereira T.,0,1,2,,,,1,2,58%,50% (16/32),26% (6/23),40% (4/10),26% (6/23),38% (6/16),25% (1/4),3,40% (22/55),31% (12/39),36% (34/94),1,25% (2/8),14% (1/7),20% (3/15),"['1', '3']",[],[],[],[],4.50
CHALLENGER MEN - SINGLES :  Braga (Portugal),clay,header
27.09.2023,Barranco Cosano J.,0,6^4,2,,,,0,1,63%,59% (26/44),54% (14/26),40% (2/5),30% (13/43),34% (10/29),25% (1/4),4,57% (40/70),32% (23/72),44% (63/142),2,70% (7/10),10% (1/10),40% (8/20),"['4', '3']",[],[],[],[],1.77
27.09.2023,Blancaneaux G.,2,7^7,6,,,,3,3,60%,70% (30/43),66% (19/29),75% (3/4),41% (18/44),46% (12/26),60% (3/5),5,68% (49/72),43% (30/70),56% (79/142),5,90% (9/10),30% (3/10),60% (12/20),"['4', '4']","['1', '0', '3', '0']",[],[],[],1.97
26.09.2023,Barranco Cosano J.,2,6,6,,,,1,0,69%,66% (23/35),63% (10/16),75% (3/4),40% (16/40),67% (18/27),56% (5/9),6,65% (33/51),51% (34/67),57% (67/118),7,88% (7/8),56% (5/9),71% (12/17),"['2', '1', '4', '1', '6', '1']","['3', '1', '6', '4']",[],[],[],2.24
26.09.2023,Travaglia S.,0,1,4,,,,2,2,60%,60% (24/40),33% (9/27),44% (4/9),34% (12/35),38% (6/16),25% (1/4),4,49% (33/67),35% (18/51),43% (51/118),2,44% (4/9),13% (1/8),29% (5/17),[],"['4', '5']",[],[],[],1.61
CHALLENGER MEN - SINGLES :  Braga (Portugal) - Qualification,clay,header
25.09.2023,Barranco Cosano J.,2,7,3,6,,,4,2,74%,65% (45/69),54% (13/24),70% (7/10),25% (12/48),54% (27/50),44% (4/9),7,62% (58/93),40% (39/98),51% (97/191),3,80% (12/15),27% (4/15),53% (16/30),"['1', '0', '3', '0', '6', '5']",[],"['4', '2']",[],[],2.08
25.09.2023,Krutykh O.,1,5,6,3,,,4,5,49%,75% (36/48),46% (23/50),56% (5/9),35% (24/69),46% (11/24),30% (3/10),7,60% (59/98),38% (35/93),49% (94/191),4,73% (11/15),20% (3/15),47% (14/30),"['1', '3', '3', '3']","['3', '1']",[],[],[],1.69
24.09.2023,Barranco Cosano J.,2,6,6,,,,1,3,51%,63% (24/38),54% (20/37),82% (9/11),45% (15/33),59% (19/32),45% (5/11),6,59% (44/75),52% (34/65),56% (78/140),5,78% (7/9),56% (5/9),67% (12/18),"['1', '0', '5', '4']","['1', '0', '3', '0', '4', '1']",[],[],[],1.77
24.09.2023,Weis A.,0,4,2,,,,2,4,51%,55% (18/33),41% (13/32),55% (6/11),37% (14/38),46% (17/37),18% (2/11),4,48% (31/65),41% (31/75),44% (62/140),2,44% (4/9),22% (2/9),33% (6/18),"['4', '4']","['1', '3']",[],[],[],1.97
CHALLENGER MEN - SINGLES :  Seville (Spain),clay,header
05.09.2023,Barranco Cosano J.,0,1,6^5,,,,0,1,59%,50% (18/36),36% (9/25),29% (2/7),41% (15/37),50% (14/28),43% (3/7),7,44% (27/61),45% (29/65),44% (56/126),2,44% (4/9),30% (3/10),37% (7/19),[],"['2', '2', '3', '3', '6', '6']",[],[],[],3.41
05.09.2023,Diaz Acosta F.,2,6,7^7,,,,3,2,57%,57% (21/37),50% (14/28),57% (4/7),50% (18/36),64% (16/25),71% (5/7),8,55% (36/65),56% (34/61),56% (70/126),5,70% (7/10),56% (5/9),63% (12/19),"['2', '0', '4', '0']","['1', '0', '3', '2', '6', '5']",[],[],[],1.29
