Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,340/273,326/247,11/18,3/8,-,-
2024,24/31,24/31,-,-,-,-
2023,52/38,52/34,0/2,0/2,-,-
2022,58/30,55/24,2/3,1/3,-,-
2021,49/31,49/30,-,0/1,-,-
2020,13/9,13/9,-,-,-,-
2019,44/29,43/27,1/2,-,-,-
2018,27/36,22/29,3/5,2/2,-,-
2017,35/26,30/20,5/6,-,-,-
2016,19/19,19/19,-,-,-,-
2015,16/14,16/14,-,-,-,-
2014,3/10,3/10,-,-,-,-
