Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,24/25,17/19,1/3,3/1,-,3/2
2024,18/16,12/12,0/1,3/1,-,3/2
2023,2/7,1/5,1/2,-,-,-
2022,4/2,4/2,-,-,-,-
