Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,177/136,59/49,113/82,5/5,-,-
2024,28/27,12/13,16/13,0/1,-,-
2023,39/31,7/8,28/22,4/1,-,-
2022,23/18,3/7,20/9,0/2,-,-
2021,25/16,8/5,16/10,1/1,-,-
2020,5/4,-,5/4,-,-,-
2019,0/1,-,0/1,-,-,-
2018,11/7,5/2,6/5,-,-,-
2017,12/7,11/6,1/1,-,-,-
2016,9/4,6/2,3/2,-,-,-
2015,10/9,0/1,10/8,-,-,-
2014,15/12,7/5,8/7,-,-,-
