Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,200/171,53/45,93/61,51/62,0/2,3/1
2024,18/25,7/7,7/11,4/7,-,-
2023,44/30,20/7,7/7,14/13,0/2,3/1
2022,31/29,2/4,25/16,4/9,-,-
2021,54/28,18/9,23/9,13/10,-,-
2020,23/14,3/2,19/10,1/2,-,-
2019,17/22,1/5,9/7,7/10,-,-
2018,7/8,1/3,3/1,3/4,-,-
2017,1/4,0/2,-,1/2,-,-
2016,2/7,0/4,-,2/3,-,-
2015,2/3,1/2,-,1/1,-,-
2014,1/1,-,-,1/1,-,-
