Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
19.07.,Struff J-L.,2,,,,,,7,0,57%,92% (23/25),74% (14/19),100% (2/2),28% (8/29),65% (15/23),60% (3/5),16,14,100% (2/2),84% (37/44),44% (23/52),63% (60/96),5,0,100% (9/9),38% (3/8),71% (12/17),"['3', '1']","['2', '1', '4', '1']",[],[],[],1.01
19.07.,Hipfl N.,0,,,,,,5,3,56%,72% (21/29),35% (8/23),40% (2/5),8% (2/25),26% (5/19),0% (0/2),10,25,100% (2/2),56% (29/52),16% (7/44),38% (36/96),5,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],12.50
16.07.,Ujvary M.,2,,,,,,"['2', '0', '4', '0', '6', '0']","['5', '3']",[],[],[],2.08
16.07.,Hipfl N.,0,,,,,,[],[],[],[],[],1.69
09.07.,Homberg M.,2,,,,,,"['1', '0', '4', '1']","['1', '0', '5', '2']",[],[],[],1.83
09.07.,Hipfl N.,0,,,,,,"['3', '5']",[],[],[],[],1.87
03.06.,Hipfl N.,2,,,,,,"['3', '1']","['2', '1', '4', '1']",[],[],[],-
03.06.,Dembo J.,0,,,,,,[],[],[],[],[],-
27.05.,Karol M.,2,,,,,,"['4', '5']","['4', '4']","['1', '0', '6', '3']",[],[],1.25
27.05.,Hipfl N.,1,,,,,,"['2', '0']","['1', '0']",[],[],[],3.62
14.05.,Pinter P. L.,2,,,,,,"['2', '1', '3', '2', '5', '2']","['1', '0', '3', '2', '5', '2']",[],[],[],3.72
14.05.,Hipfl N.,0,,,,,,"['2', '2']","['2', '2']",[],[],[],1.24
27.04.,Topo M.,2,,,,,,2,3,51%,87% (20/23),59% (13/22),100% (3/3),41% (11/27),58% (14/24),50% (4/8),73% (33/45),49% (25/51),60% (58/96),6,0,100% (8/8),50% (4/8),75% (12/16),"['3', '2', '5', '2']","['1', '0', '4', '1']",[],[],[],1.21
27.04.,Hipfl N.,0,,,,,,2,2,53%,59% (16/27),42% (10/24),50% (4/8),13% (3/23),41% (9/22),0% (0/3),51% (26/51),27% (12/45),40% (38/96),4,0,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],4.17
26.03.,Hipfl N.,2,,,,,,"['1', '0', '3', '0', '4', '1', '5', '2']","['1', '0', '2', '1', '4', '1', '5', '2']",[],[],[],1.27
26.03.,Tiukaev R.,0,,,,,,"['1', '3', '2', '4']","['1', '1', '2', '4']",[],[],[],3.46
19.03.,Hipfl N.,2,,,,,,"['1', '0', '5', '2']","['1', '0', '3', '4', '5', '4']",[],[],[],1.04
19.03.,Hrynkiewicz J.,0,,,,,,[],"['1', '1', '4', '2']",[],[],[],8.10
11.03.,Vrbensky M.,2,,,,,,"['1', '0', '4', '1']","['3', '2']",[],[],[],1.25
11.03.,Hipfl N.,0,,,,,,[],[],[],[],[],3.62
05.03.,Samuel T.,2,,,,,,"['2', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],1.14
05.03.,Hipfl N.,0,,,,,,[],[],[],[],[],4.95
06.02.,Purtseladze S.,2,,,,,,"['1', '0', '4', '3']",[],"['3', '1', '5', '1']",[],[],1.64
06.02.,Hipfl N.,1,,,,,,"['3', '3']","['2', '0']",[],[],[],2.14
05.02.,Hipfl N.,2,,,,,,"['4', '4']","['5', '4']",[],[],[],1.25
05.02.,Ivanov S.,0,,,,,,"['2', '1']",[],[],[],[],3.62
31.01.,Dussin L.,2,,,,,,"['1', '0', '5', '2']","['2', '1', '5', '2']",[],[],[],1.62
31.01.,Hipfl N.,0,,,,,,[],[],[],[],[],2.18
30.01.,Hipfl N.,2,,,,,,[],"['4', '3']",[],[],[],2.24
30.01.,Wallin O.,1,,,,,,[],"['4', '4', '6', '4']",[],[],[],1.59
29.01.,Hipfl N.,2,,,,,,"['4', '2']","['2', '1', '5', '2']",[],[],[],1.81
29.01.,Bosio G.,0,,,,,,[],[],[],[],[],1.89
20.11.2024,Gengel M.,2,,,,,,"['2', '1']","['1', '0']","['3', '1', '6', '4']",[],[],1.18
20.11.2024,Hipfl N.,1,,,,,,[],"['1', '1', '4', '2']","['4', '5']",[],[],4.47
13.11.2024,Dzhavakian Y.,2,,,,,,"['5', '4']","['6', '4']",[],[],[],-
13.11.2024,Hipfl N.,0,,,,,,"['5', '5']",[],[],[],[],-
23.08.2024,Elsayed A.,2,,,,,,"['4', '3', '6', '3']","['2', '0', '3', '1', '6', '6']",[],[],[],1.64
23.08.2024,Hipfl N.,0,,,,,,[],"['1', '2', '4', '5', '6', '5']",[],[],[],2.16
22.08.2024,Hipfl N.,2,,,,,,"['2', '0']","['1', '0', '3', '0']",[],[],[],1.19
22.08.2024,Jermar J.,0,,,,,,[],[],[],[],[],4.27
21.08.2024,Hipfl N.,2,,,,,,"['7', '5']","['2', '0', '6', '2']",[],[],[],1.18
21.08.2024,Bassem Sobhy M.,0,,,,,,[],[],[],[],[],4.46
15.08.2024,Martin A.,2,,,,,,"['4', '3']","['1', '0', '2', '1']",[],[],[],1.09
15.08.2024,Hipfl N.,0,,,,,,[],"['1', '1']",[],[],[],6.42
