Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,72/61,45/36,7/9,20/16,-,-
2024,30/20,25/14,3/4,2/2,-,-
2023,25/24,12/12,2/3,11/9,-,-
2022,13/12,7/7,2/2,4/3,-,-
2021,3/4,0/2,-,3/2,-,-
2020,1/1,1/1,-,-,-,-
