Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,162/134,25/22,123/103,3/7,-,11/2
2024,10/20,3/6,6/13,1/1,-,-
2023,30/23,6/2,22/20,2/1,-,-
2022,32/17,5/6,16/9,-,-,11/2
2021,10/11,-,10/11,-,-,-
2020,0/2,-,0/2,-,-,-
2019,17/19,4/2,13/15,0/2,-,-
2018,34/19,3/3,31/15,0/1,-,-
2017,19/15,1/2,18/12,0/1,-,-
2016,4/2,-,4/1,0/1,-,-
2015,0/3,-,0/3,-,-,-
2014,6/3,3/1,3/2,-,-,-
