Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,80/81,6/10,66/57,0/1,-,8/13
2024,27/18,-,26/14,-,-,1/4
2023,14/10,0/1,12/6,-,-,2/3
2022,25/29,4/5,17/17,0/1,-,4/6
2021,14/19,2/4,11/15,-,-,1/0
2019,0/4,-,0/4,-,-,-
2018,0/1,-,0/1,-,-,-
