Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

ITF MEN - SINGLES M25 Changwon (South Korea),hard,header
ITF MEN - SINGLES M15 Anseong (South Korea),clay,header
13.06.2024,Son J. H.,0,,,,,,[],[],[],[],[],0
13.06.2024,Miyoshi K.,2,,,,,,[],[],[],[],[],0
12.06.2024,Son J. H.,2,,,,,,[],[],[],[],[],0
12.06.2024,Tsirikidze V.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Daegu (South Korea),hard,header
05.06.2024,Son J. H.,1,,,,,,[],[],[],[],[],0
05.06.2024,Oh Chan-Yeong,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M25 Hong Kong (Hong Kong),hard,header
30.08.2023,Son J. H.,0,,,,,,[],[],[],[],[],0
30.08.2023,Saitoh K.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Nakhon Si Thammarat 5 (Thailand),hard,header
18.07.2023,Son J. H.,0,,,,,,[],[],[],[],[],0
18.07.2023,Sornlaksup P.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Nakhon Si Thammarat 3 (Thailand),hard,header
ITF MEN - SINGLES M25 Anseong (South Korea),clay,header
20.06.2023,Son J. H.,1,,,,,,[],[],[],[],[],0
20.06.2023,Jang Y.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M25 Changwon (South Korea),hard,header
14.06.2023,Son J. H.,1,,,,,,[],[],[],[],[],0
14.06.2023,Kawakami R.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M25 Daegu (South Korea),hard,header
06.06.2023,Son J. H.,1,,,,,,[],[],[],[],[],0
06.06.2023,Park M.,2,,,,,,[],[],[],[],[],0
CHALLENGER MEN - SINGLES Busan (South Korea) - Qualification,hard,header
08.05.2023,Son J. H.,1,,,,,,2,2,63%,74% (43/58),41% (14/34),64% (7/11),23% (13/57),54% (13/24),75% (3/4),62% (57/92),32% (26/81),48% (83/173),71% (10/14),21% (3/14),46% (13/28),[],[],[],[],[],0
08.05.2023,Uchiyama Y.,2,,,,,,17,2,70%,77% (44/57),46% (11/24),25% (1/4),26% (15/58),59% (20/34),36% (4/11),68% (55/81),38% (35/92),52% (90/173),79% (11/14),29% (4/14),54% (15/28),[],[],[],[],[],0
07.05.2023,Son J. H.,2,,,,,,3,2,62%,56% (23/41),56% (14/25),50% (4/8),36% (16/45),63% (15/24),45% (5/11),56% (37/66),45% (31/69),50% (68/135),64% (7/11),42% (5/12),52% (12/23),[],[],[],[],[],0
07.05.2023,Gerasimov E.,1,,,,,,5,3,65%,64% (29/45),38% (9/24),55% (6/11),44% (18/41),44% (11/25),50% (4/8),55% (38/69),44% (29/66),50% (67/135),58% (7/12),36% (4/11),48% (11/23),[],[],[],[],[],0
ITF MEN - SINGLES M15 Sharm ElSheikh 2 (Egypt),hard,header
09.02.2023,Son J. H.,1,,,,,,[],[],[],[],[],0
09.02.2023,Capecchi D.,2,,,,,,[],[],[],[],[],0
08.02.2023,Son J. H.,2,,,,,,[],[],[],[],[],0
08.02.2023,Miceli M.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M25 Jakarta 2 (Indonesia),hard,header
01.11.2022,Son J. H.,0,,,,,,[],[],[],[],[],0
01.11.2022,Trinh L. G.,1,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M25 Jakarta (Indonesia),hard,header
25.10.2022,Son J. H.,1,,,,,,[],[],[],[],[],0
25.10.2022,Muhamad Rifqi F.,2,,,,,,[],[],[],[],[],0
CHALLENGER MEN - SINGLES Busan (South Korea) - Qualification,hard,header
16.10.2022,Son J. H.,0,,,,,,2,4,49%,56% (19/34),40% (14/35),64% (9/14),31% (9/29),35% (6/17),100% (2/2),48% (33/69),33% (15/46),42% (48/115),44% (4/9),22% (2/9),33% (6/18),[],[],[],[],[],0
16.10.2022,Mochizuki S.,2,,,,,,1,0,63%,69% (20/29),65% (11/17),0% (0/2),44% (15/34),60% (21/35),36% (5/14),67% (31/46),52% (36/69),58% (67/115),78% (7/9),56% (5/9),67% (12/18),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Gwangju (South Korea) - Qualification,hard,header
03.10.2022,Son J. H.,0,,,,,,5,3,70%,57% (17/30),38% (5/13),43% (3/7),15% (4/27),52% (14/27),50% (1/2),51% (22/43),33% (18/54),41% (40/97),50% (4/8),11% (1/9),29% (5/17),[],[],[],[],[],0
03.10.2022,Sasikumar M.,2,,,,,,2,1,50%,85% (23/27),48% (13/27),50% (1/2),43% (13/30),62% (8/13),57% (4/7),67% (36/54),49% (21/43),59% (57/97),89% (8/9),50% (4/8),71% (12/17),[],[],[],[],[],0
02.10.2022,Son J. H.,2,,,,,,1,7,63%,75% (39/52),40% (12/30),100% (6/6),36% (17/47),55% (11/20),22% (2/9),62% (51/82),42% (28/67),53% (79/149),100% (10/10),20% (2/10),60% (12/20),[],[],[],[],[],0
02.10.2022,Chen K. Y.,0,,,,,,3,4,70%,64% (30/47),45% (9/20),78% (7/9),25% (13/52),60% (18/30),0% (0/6),58% (39/67),38% (31/82),47% (70/149),80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],0
ITF MEN - SINGLES M15 Jakarta 2 (Indonesia),hard,header
17.08.2022,Son J. H.,1,,,,,,[],[],[],[],[],0
17.08.2022,Takeuchi K.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Kuching (Malaysia),hard,header
04.08.2022,Son J. H.,0,,,,,,[],[],[],[],[],0
04.08.2022,Ly Nam H.,2,,,,,,[],[],[],[],[],0
03.08.2022,Son J. H.,2,,,,,,[],[],[],[],[],0
03.08.2022,Sumizawa D.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Seremban (Malaysia),hard,header
23.07.2022,Son J. H.,1,,,,,,[],[],[],[],[],0
23.07.2022,Hazawa S.,2,,,,,,[],[],[],[],[],0
22.07.2022,Son J. H.,2,,,,,,[],[],[],[],[],0
22.07.2022,Vardhan V.,1,,,,,,[],[],[],[],[],0
21.07.2022,Son J. H.,2,,,,,,[],[],[],[],[],0
21.07.2022,Leong M. W. K.,0,,,,,,[],[],[],[],[],0
19.07.2022,Son J. H.,2,,,,,,[],[],[],[],[],0
19.07.2022,Lee D. H.,1,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Tay Ninh 3 (Vietnam),hard,header
14.06.2022,Son J. H.,0,,,,,,[],[],[],[],[],0
14.06.2022,Singh D.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Tay Ninh 2 (Vietnam),hard,header
08.06.2022,Son J. H.,0,,,,,,[],[],[],[],[],0
08.06.2022,Fancutt T. J.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Tay Ninh (Vietnam),hard,header
31.05.2022,Son J. H.,0,,,,,,[],[],[],[],[],0
31.05.2022,Lo C.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Sharm ElSheikh 7 (Egypt),hard,header
30.03.2022,Son J. H.,0,,,,,,[],[],[],[],[],0
30.03.2022,Stevenson K.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Sharm ElSheikh 6 (Egypt),hard,header
25.03.2022,Son J. H.,0,,,,,,[],[],[],[],[],0
25.03.2022,Gomez F. A.,2,,,,,,[],[],[],[],[],0
24.03.2022,Son J. H.,2,,,,,,[],[],[],[],[],0
24.03.2022,Metreveli A.,1,,,,,,[],[],[],[],[],0
23.03.2022,Son J. H.,2,,,,,,[],[],[],[],[],0
23.03.2022,Sabaliauskas A.,1,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Sharm ElSheikh 5 (Egypt),hard,header
16.03.2022,Son J. H.,0,,,,,,[],[],[],[],[],0
16.03.2022,Vincent Ruggeri S.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Sharm ElSheikh 4 (Egypt),hard,header
09.03.2022,Son J. H.,1,,,,,,[],[],[],[],[],0
09.03.2022,Vincent Ruggeri S.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Sharm ElSheikh 2 (Egypt),hard,header
25.02.2022,Son J. H.,0,,,,,,[],[],[],[],[],0
25.02.2022,Lee D. H.,2,,,,,,[],[],[],[],[],0
24.02.2022,Son J. H.,2,,,,,,[],[],[],[],[],0
24.02.2022,Vilardo F.,1,,,,,,[],[],[],[],[],0
23.02.2022,Son J. H.,2,,,,,,[],[],[],[],[],0
23.02.2022,Zukauskas S.,1,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Monastir 24 (Tunisia),hard,header
01.07.2021,Son J. H.,0,,,,,,[],[],[],[],[],0
01.07.2021,Kumar O.,2,,,,,,[],[],[],[],[],0
30.06.2021,Son J. H.,2,,,,,,[],[],[],[],[],0
30.06.2021,Kawachi K.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Monastir 22 (Tunisia),hard,header
16.06.2021,Son J. H.,1,,,,,,[],[],[],[],[],0
16.06.2021,Rai A.,2,,,,,,[],[],[],[],[],0
