Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,53/49,34/30,16/18,3/1,-,-
2024,22/21,17/15,5/6,-,-,-
2023,26/22,13/12,10/9,3/1,-,-
2022,5/6,4/3,1/3,-,-,-
