Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,22/41,3/11,18/28,1/2,-,-
2024,0/6,0/4,0/2,-,-,-
2023,14/22,3/7,10/13,1/2,-,-
2022,8/13,-,8/13,-,-,-
