Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
22.10.2023,Rai A.,2,,,,,,8,1,67%,82% (23/28),71% (10/14),0% (0/0),32% (7/22),59% (13/22),80% (4/5),79% (33/42),45% (20/44),62% (53/86),100% (8/8),50% (4/8),75% (12/16),"['1', '0', '5', '2']","['3', '2', '5', '2']",[],[],[],1.08
22.10.2023,Talic Z.,0,,,,,,1,2,50%,68% (15/22),41% (9/22),20% (1/5),18% (5/28),29% (4/14),0% (0/0),55% (24/44),21% (9/42),38% (33/86),50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],6.88
22.06.2023,Guillen Meza A.,2,,,,,,[],[],[],[],[],1.04
22.06.2023,Talic Z.,0,,,,,,[],[],[],[],[],9.25
21.06.2023,Talic Z.,2,,,,,,[],[],[],[],[],1.28
21.06.2023,Dimitrijevic J.,0,,,,,,[],[],[],[],[],3.42
29.01.2023,Sumizawa D.,2,,,,,,4,4,61%,79% (22/28),61% (11/18),67% (2/3),49% (17/35),43% (9/21),33% (4/12),72% (33/46),46% (26/56),58% (59/102),89% (8/9),44% (4/9),67% (12/18),"['1', '0', '3', '0']","['2', '1', '4', '3']",[],[],[],1.11
29.01.2023,Talic Z.,0,,,,,,2,0,63%,51% (18/35),57% (12/21),67% (8/12),21% (6/28),39% (7/18),33% (1/3),54% (30/56),28% (13/46),42% (43/102),56% (5/9),11% (1/9),33% (6/18),[],"['2', '2']",[],[],[],5.90
24.10.2022,Puttergill C.,2,,,,,,0,3,55%,81% (17/21),59% (10/17),50% (1/2),52% (14/27),76% (16/21),55% (6/11),71% (27/38),63% (30/48),66% (57/86),86% (6/7),86% (6/7),86% (12/14),"['2', '0', '4', '0', '6', '2']","['2', '0', '4', '0', '6', '0']",[],[],[],1.14
24.10.2022,Talic Z.,0,,,,,,2,0,56%,48% (13/27),24% (5/21),45% (5/11),19% (4/21),41% (7/17),50% (1/2),38% (18/48),29% (11/38),34% (29/86),14% (1/7),14% (1/7),14% (2/14),"['2', '5']",[],[],[],[],5.15
24.10.2022,Talic Z.,2,,,,,,3,5,59%,71% (25/35),42% (10/24),75% (3/4),62% (13/21),62% (16/26),55% (6/11),59% (35/59),62% (29/47),60% (64/106),86% (6/7),75% (6/8),80% (12/15),"['1', '0', '5', '2', '6', '3']","['2', '0', '4', '0', '6', '0']",[],[],[],1.52
24.10.2022,Bianchet S.,0,,,,,,1,7,45%,38% (8/21),38% (10/26),45% (5/11),29% (10/35),58% (14/24),25% (1/4),38% (18/47),41% (24/59),40% (42/106),25% (2/8),14% (1/7),20% (3/15),"['3', '5']",[],[],[],[],2.44
28.02.2021,Crnokrak A.,2,,,,,,"['2', '0', '4', '0']","['3', '2']",[],[],[],1.29
28.02.2021,Talic Z.,0,,,,,,[],[],[],[],[],3.46
27.02.2021,Talic Z.,2,,,,,,"['2', '2', '4', '2']",[],[],[],[],1.37
27.02.2021,Oster S.,1,,,,,,"['2', '1', '4', '5']","['5', '3']",[],[],[],2.98
25.02.2021,Sweeny D.,2,,,,,,"['4', '5']","['2', '0', '4', '0', '6', '0']","['5', '3']",[],[],1.06
25.02.2021,Talic Z.,1,,,,,,"['5', '3']",[],[],[],[],8.20
25.02.2021,Hoole C.,2,,,,,,"['6', '5']",[],"['3', '1']",[],[],1.84
25.02.2021,Talic Z.,1,,,,,,[],"['4', '2']",[],[],[],1.83
23.02.2021,Talic Z.,2,,,,,,"['3', '1']","['1', '0', '5', '4']",[],[],[],-
23.02.2021,Puodziunas S.,0,,,,,,"['3', '4']","['3', '3']",[],[],[],-
22.02.2021,Puttergill C.,2,,,,,,"['1', '2', '2', '3', '4', '3', '6', '3']","['2', '0', '5', '1']",[],[],[],1.24
22.02.2021,Talic Z.,0,,,,,,"['2', '0', '3', '1']",[],[],[],[],3.90
08.11.2020,Talic Z.,2,,,,,,"['2', '0', '5', '1', '6', '2']","['4', '2', '5', '3']",[],[],[],1.73
08.11.2020,Bataljin L.,0,,,,,,"['2', '5']","['3', '4']",[],[],[],2.00
07.11.2020,Winter E.,2,,,,,,"['5', '5']","['1', '0', '3', '0']",[],[],[],1.23
07.11.2020,Talic Z.,0,,,,,,"['1', '0']",[],[],[],[],3.56
06.11.2020,Talic Z.,2,,,,,,"['4', '2']","['6', '5']",[],[],[],1.60
06.11.2020,Meagher W.,0,,,,,,[],[],[],[],[],2.25
05.11.2020,Court J.,2,,,,,,[],"['7', '5']","['2', '0', '5', '2', '6', '5']",[],[],1.68
05.11.2020,Talic Z.,1,,,,,,"['3', '1']",[],"['3', '5', '4', '5']",[],[],2.09
