Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,33/22,1/3,17/15,1/1,-,14/3
2024,10/5,-,10/5,-,-,-
2023,11/2,-,-,1/1,-,10/1
2022,4/2,-,-,-,-,4/2
2021,5/7,-,5/7,-,-,-
2020,1/5,1/3,0/2,-,-,-
2019,2/1,-,2/1,-,-,-
