Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES Porto Alegre (Brazil),clay,header
01.05.,Rodriguez Taverna S.,0,,,,,,2,2,62%,77% (10/13),75% (6/8),0% (0/0),31% (5/16),57% (4/7),100% (1/1),76% (16/21),39% (9/23),57% (25/44),6,0,100% (4/4),25% (1/4),63% (5/8),[],[],[],[],[],0
01.05.,Aboian V.,0,,,,,,1,1,70%,69% (11/16),43% (3/7),0% (0/1),23% (3/13),25% (2/8),0% (0/0),61% (14/23),24% (5/21),43% (19/44),4,0,75% (3/4),0% (0/4),38% (3/8),[],[],[],[],[],0
29.04.,Aboian V.,1,,,,,,1,0,63%,80% (12/15),56% (5/9),0% (0/1),42% (8/19),61% (11/18),50% (3/6),71% (17/24),51% (19/37),59% (36/61),7,0,75% (3/4),60% (3/5),67% (6/9),[],[],[],[],[],0
29.04.,Lingua Lavallen A. L.,0,,,,,,0,2,51%,58% (11/19),39% (7/18),50% (3/6),20% (3/15),44% (4/9),100% (1/1),49% (18/37),29% (7/24),41% (25/61),3,0,40% (2/5),25% (1/4),33% (3/9),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Porto Alegre (Brazil) - Qualification,clay,header
28.04.,Aboian V.,2,,,,,,1,0,67%,74% (23/31),53% (8/15),67% (2/3),46% (19/41),65% (11/17),50% (5/10),67% (31/46),52% (30/58),59% (61/104),8,0,88% (7/8),56% (5/9),71% (12/17),[],[],[],[],[],0
28.04.,Kuzuhara B.,0,,,,,,1,2,71%,54% (22/41),35% (6/17),50% (5/10),26% (8/31),47% (7/15),33% (1/3),48% (28/58),33% (15/46),41% (43/104),2,0,44% (4/9),13% (1/8),29% (5/17),[],[],[],[],[],0
27.04.,Aboian V.,2,,,,,,2,2,52%,68% (27/40),49% (18/37),67% (6/9),38% (17/45),64% (28/44),43% (6/14),58% (45/77),51% (45/89),54% (90/166),6,0,73% (8/11),50% (6/12),61% (14/23),[],[],[],[],[],0
27.04.,Saraiva Dos Santos P. A.,1,,,,,,3,7,51%,62% (28/45),36% (16/44),57% (8/14),33% (13/40),51% (19/37),33% (3/9),49% (44/89),42% (32/77),46% (76/166),4,2,50% (6/12),27% (3/11),39% (9/23),[],[],[],[],[],0
CHALLENGER MEN - SINGLES San Miguel de Tucuman (Argentina),clay,header
