Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,158/131,116/90,16/11,25/28,1/2,-
2024,18/18,7/10,8/4,3/4,-,-
2023,41/26,19/13,7/5,14/7,1/1,-
2022,30/31,25/22,1/2,4/6,0/1,-
2021,27/20,26/16,-,1/4,-,-
2020,9/12,7/7,-,2/5,-,-
2019,24/18,23/16,-,1/2,-,-
2018,9/5,9/5,-,-,-,-
2016,0/1,0/1,-,-,-,-
