Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,195/178,41/58,145/106,9/14,-,-
2024,37/22,1/7,36/15,-,-,-
2023,39/40,11/10,27/27,1/3,-,-
2022,51/35,1/1,43/27,7/7,-,-
2021,21/30,2/9,19/21,-,-,-
2020,8/9,0/2,8/7,-,-,-
2019,13/15,5/9,8/6,-,-,-
2018,6/9,3/4,2/1,1/4,-,-
2017,10/7,10/7,-,-,-,-
2016,8/8,8/8,-,-,-,-
2015,2/3,0/1,2/2,-,-,-
