Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Las Vegas (USA),hard,header
CHALLENGER MEN - SINGLES :  Las Vegas (USA),hard,header
12.09. 23:40,Smith C.,0,6^5,2,,,,2,2,52%,62% (18/29),70% (19/27),50% (3/6),27% (12/45),40% (12/30),25% (1/4),5,66% (37/56),32% (24/75),47% (61/131),3,70% (7/10),10% (1/10),40% (8/20),"['2', '1']",[],[],[],[],2.00
12.09. 23:40,Boyer T.,2,7^7,6,,,,3,3,60%,73% (33/45),60% (18/30),75% (3/4),38% (11/29),30% (8/27),50% (3/6),7,68% (51/75),34% (19/56),53% (70/131),5,90% (9/10),30% (3/10),60% (12/20),"['5', '5']","['1', '0', '3', '0']",[],[],[],1.75
10.09. 23:40,Smith C.,2,6,6,,,,4,3,63%,71% (22/31),72% (13/18),100% (2/2),33% (11/33),73% (16/22),50% (4/8),7,71% (35/49),49% (27/55),60% (62/104),5,100% (8/8),50% (4/8),75% (12/16),"['1', '0', '6', '3']","['2', '0', '5', '1']",[],[],[],1.34
10.09. 23:40,Langmo C.,0,3,1,,,,4,3,60%,67% (22/33),27% (6/22),50% (4/8),29% (9/31),28% (5/18),0% (0/2),4,51% (28/55),29% (14/49),40% (42/104),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],3.13
CHALLENGER MEN - SINGLES :  Lincoln (USA),hard,header
09.08. 05:10,Smith C.,0,3,6^3,,,,4,5,64%,65% (31/48),44% (12/27),50% (2/4),23% (9/40),45% (15/33),0% (0/4),4,57% (43/75),33% (24/73),45% (67/148),1,82% (9/11),0% (0/10),43% (9/21),[],[],[],[],[],1.71
09.08. 05:10,Mayo A.,2,6,7^7,,,,0,4,55%,78% (31/40),55% (18/33),100% (4/4),35% (17/48),56% (15/27),50% (2/4),9,67% (49/73),43% (32/75),55% (81/148),5,100% (10/10),18% (2/11),57% (12/21),"['4', '3', '6', '3']",[],[],[],[],2.08
07.08. 02:30,Smith C.,2,6,6,,,,4,2,70%,86% (18/21),67% (6/9),0% (0/0),57% (13/23),79% (15/19),67% (6/9),10,80% (24/30),67% (28/42),72% (52/72),12,100% (6/6),100% (6/6),100% (12/12),"['2', '0', '4', '0', '6', '0']","['2', '0', '4', '0', '6', '0']",[],[],[],1.16
07.08. 02:30,Lapadat J.,0,0,0,,,,0,7,55%,43% (10/23),21% (4/19),33% (3/9),14% (3/21),33% (3/9),0% (0/0),3,33% (14/42),20% (6/30),28% (20/72),0,0% (0/6),0% (0/6),0% (0/12),[],[],[],[],[],4.88
CHALLENGER MEN - SINGLES :  Lincoln (USA) - Qualification,hard,header
05.08. 21:40,Smith C.,2,7,6,,,,4,1,69%,73% (29/40),67% (12/18),100% (2/2),37% (13/35),58% (15/26),57% (4/7),5,71% (41/58),46% (28/61),58% (69/119),8,100% (9/9),44% (4/9),72% (13/18),"['7', '5']","['2', '0', '4', '0', '6', '0']",[],[],[],2.18
05.08. 21:40,Mochizuki S.,0,5,0,,,,2,3,57%,63% (22/35),42% (11/26),43% (3/7),28% (11/40),33% (6/18),0% (0/2),4,54% (33/61),29% (17/58),42% (50/119),1,56% (5/9),0% (0/9),28% (5/18),[],[],[],[],[],1.65
04.08. 22:20,Smith C.,2,6,4,6,,,2,6,57%,68% (36/53),40% (16/40),55% (6/11),33% (16/48),60% (37/62),44% (7/16),9,56% (52/93),48% (53/110),52% (105/203),6,64% (9/14),47% (7/15),55% (16/29),"['1', '0', '4', '1']","['1', '0', '3', '0']","['2', '3', '4', '3', '6', '3']",[],[],1.41
04.08. 22:20,Vandecasteele Q.,1,4,6,3,,,5,12,44%,67% (32/48),40% (25/62),56% (9/16),32% (17/53),60% (24/40),45% (5/11),11,52% (57/110),44% (41/93),48% (98/203),7,53% (8/15),36% (5/14),45% (13/29),"['2', '4']","['1', '3', '4', '4', '6', '4']","['2', '0']",[],[],2.80
ITF MEN - SINGLES :  M25 Champaign,hard,header
28.07. 20:40,Smith C.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '3', '0']","['1', '0', '4', '3', '6', '3']",[],[],[],1.50
28.07. 20:40,Ilagan A.,0,4,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '4']","['3', '3']",[],[],[],2.47
27.07. 20:25,Smith C.,2,6,6^7,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '2', '6', '3']","['3', '1']","['5', '4']",[],[],1.62
27.07. 20:25,Kingsley C.,1,3,7^9,4,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['3', '4']",[],[],[],2.20
26.07. 22:05,Smith C.,2,6,2,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '1', '3', '1']",[],"['3', '2', '5', '2']",[],[],1.69
26.07. 22:05,McHugh A.,1,3,6,2,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0']","['2', '0', '6', '2']",[],[],[],2.09
25.07. 21:25,Smith C.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '1', '4', '2']","['1', '0', '3', '0', '6', '3']",[],[],[],1.43
25.07. 21:25,Vale D.,0,3,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '3']","['2', '4']",[],[],[],2.68
25.07. 04:45,Smith C.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '4', '5', '4']","['3', '4', '5', '4']",[],[],[],1.63
25.07. 04:45,Kang K.,0,4,4,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['4', '2']","['2', '0']",[],[],[],2.18
ITF MEN - SINGLES :  M25 Dallas,hard,header
14.07. 21:35,Smith C.,1,6^5,6,2,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['6', '5']","['4', '4', '6', '4']",[],[],[],1.48
14.07. 21:35,Neff A.,2,7^7,4,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['6', '6']","['1', '0']","['2', '1', '5', '2']",[],[],2.53
13.07. 21:35,Smith C.,2,3,6,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['2', '0', '5', '3']","['1', '0', '3', '0', '5', '0']",[],[],1.39
13.07. 21:35,Zink T.,1,6,3,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['5', '3']","['3', '4']",[],[],[],2.83
13.07. 00:30,Smith C.,2,5,6,7^9,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['4', '3']","['2', '1', '4', '1']","['3', '4', '6', '5']",[],[],1.36
13.07. 00:30,Chappell N.,1,7,2,6^7,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['5', '5', '7', '5']",[],"['2', '0', '6', '6']",[],[],2.97
11.07. 20:40,Smith C.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '3', '2', '5', '2']","['1', '0', '5', '2', '6', '3']",[],[],[],2.05
11.07. 20:40,Williams C.,0,2,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '1']","['3', '5']",[],[],[],1.70
10.07. 22:25,Smith C.,0,2,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],1.45
10.07. 22:25,Langmo C.,0,2,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],2.62
ITF MEN - SINGLES :  M15 Los Angeles,hard,header
30.06. 23:40,Smith C.,1,3,6,3,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['3', '1', '5', '1']",[],[],[],1.51
30.06. 23:40,Maloney P.,2,6,1,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['4', '2']",[],"['4', '2']",[],[],2.45
30.06. 02:15,Smith C.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '2', '5', '2']","['1', '0', '3', '0', '5', '0']",[],[],[],1.69
30.06. 02:15,Hara Friend J. D.,0,2,0,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],2.09
29.06. 06:40,Smith C.,2,7^8,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0']","['4', '2', '6', '2']",[],[],[],1.49
29.06. 06:40,Johnson S.,0,6^6,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '1']",[],[],[],[],2.50
28.06. 04:05,Smith C.,2,7^9,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '3', '4', '4']","['1', '0', '2', '1', '4', '1']",[],[],[],1.40
28.06. 04:05,Kang K.,0,6^7,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '4', '3']","['1', '1']",[],[],[],2.79
27.06. 06:40,Smith C.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1', '3', '2', '5', '2']","['4', '3', '6', '3']",[],[],[],2.45
27.06. 06:40,Ilagan A.,0,2,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '2']",[],[],[],[],1.51
ITF MEN - SINGLES :  M15 Rancho Santa Fe,hard,header
20.06. 01:55,Smith C.,0,1,5,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['2', '1']",[],[],[],1.16
20.06. 01:55,Tripathi A.,2,6,7,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '4', '1', '6', '1']","['2', '2', '7', '5']",[],[],[],4.75
ITF MEN - SINGLES :  M15 San Diego,hard,header
14.06. 01:55,Smith C.,0,6^3,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1', '4', '3']",[],[],[],[],2.08
