Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,28/36,14/20,10/14,4/2,-,-
2024,20/21,9/11,7/8,4/2,-,-
2023,8/12,5/6,3/6,-,-,-
2022,0/1,0/1,-,-,-,-
2021,0/2,0/2,-,-,-,-
