Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,142/125,59/56,68/59,15/9,-,0/1
2024,17/16,4/5,10/8,3/2,-,0/1
2023,42/24,6/7,24/12,12/5,-,-
2022,20/25,10/8,10/15,0/2,-,-
2021,18/22,3/10,15/12,-,-,-
2020,11/16,2/4,9/12,-,-,-
2019,19/13,19/13,-,-,-,-
2018,9/5,9/5,-,-,-,-
2017,6/4,6/4,-,-,-,-
