Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,138/93,114/72,21/17,2/3,-,1/1
2024,24/12,24/12,-,-,-,-
2023,26/15,20/11,5/3,-,-,1/1
2022,22/21,18/15,4/4,0/2,-,-
2021,31/17,30/14,1/3,-,-,-
2020,12/7,8/5,2/1,2/1,-,-
2019,14/12,9/9,5/3,-,-,-
2018,8/8,4/5,4/3,-,-,-
2017,1/1,1/1,-,-,-,-
