Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,67/70,43/54,10/11,-,-,14/5
2024,8/11,7/8,1/3,-,-,-
2023,22/26,8/20,0/1,-,-,14/5
2022,23/22,16/16,7/6,-,-,-
2021,11/5,9/4,2/1,-,-,-
2016,3/6,3/6,-,-,-,-
