Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,66/72,56/59,2/2,1/4,-,7/7
2024,20/17,20/17,-,-,-,-
2023,14/16,10/12,-,-,-,4/4
2022,18/23,12/14,2/2,1/4,-,3/3
2021,14/15,14/15,-,-,-,-
2019,0/1,0/1,-,-,-,-
