Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,56/47,23/26,33/20,0/1,-,-
2024,21/17,9/5,12/11,0/1,-,-
2023,9/5,0/2,9/3,-,-,-
2019,1/1,-,1/1,-,-,-
2018,14/9,3/5,11/4,-,-,-
2017,6/7,6/7,-,-,-,-
2016,4/4,4/4,-,-,-,-
2015,1/4,1/3,0/1,-,-,-
