Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,78/47,43/26,26/17,9/4,-,-
2024,6/10,1/5,4/4,1/1,-,-
2023,43/24,25/12,10/9,8/3,-,-
2022,21/9,16/7,5/2,-,-,-
2021,5/3,1/2,4/1,-,-,-
2020,3/1,-,3/1,-,-,-
