Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
18.08.,Garin C.,2,,,,,,0,0,69%,65% (28/43),53% (10/19),60% (3/5),28% (10/36),70% (19/27),44% (4/9),9,12,50% (6/12),61% (38/62),46% (29/63),54% (67/125),6,0,80% (8/10),40% (4/10),60% (12/20),"['3', '2']","['1', '0', '4', '3', '5', '4']",[],[],[],20.0
18.08.,Watanuki Y.,0,,,,,,2,3,57%,72% (26/36),30% (8/27),56% (5/9),35% (15/43),47% (9/19),40% (2/5),20,30,63% (10/16),54% (34/63),39% (24/62),46% (58/125),4,1,60% (6/10),20% (2/10),40% (8/20),[],"['3', '3', '4', '4']",[],[],[],1.32
05.08.,Svrcina D.,2,,,,,,0,3,49%,69% (22/32),61% (20/33),100% (10/10),35% (6/17),65% (17/26),50% (5/10),6,20,80% (4/5),65% (42/65),53% (23/43),60% (65/108),7,0,100% (7/7),71% (5/7),86% (12/14),"['3', '2', '5', '2']","['1', '0', '3', '0', '5', '0']",[],[],[],2.42
05.08.,Watanuki Y.,0,,,,,,6,4,40%,65% (11/17),35% (9/26),50% (5/10),31% (10/32),39% (13/33),0% (0/10),15,42,27% (3/11),47% (20/43),35% (23/65),40% (43/108),3,0,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],1.57
30.07.,Tiafoe F.,2,,,,,,10,3,59%,75% (41/55),62% (24/39),78% (7/9),184 km/h,150 km/h,11% (5/45),40% (20/50),33% (1/3),19,32,63% (5/8),69% (65/94),26% (25/95),48% (90/189),6,0,87% (13/15),6% (1/16),45% (14/31),[],"['7', '5']",[],[],[],1.37
30.07.,Watanuki Y.,1,,,,,,17,3,47%,89% (40/45),60% (30/50),67% (2/3),194 km/h,157 km/h,25% (14/55),38% (15/39),22% (2/9),45,35,0% (0/3),74% (70/95),31% (29/94),52% (99/189),4,2,94% (15/16),13% (2/15),55% (17/31),"['3', '1', '5', '1']",[],[],[],[],3.17
28.07.,Watanuki Y.,2,,,,,,8,6,38%,81% (21/26),63% (27/43),50% (2/4),190 km/h,162 km/h,24% (8/34),53% (23/43),50% (4/8),17,40,50% (5/10),70% (48/69),40% (31/77),54% (79/146),5,0,85% (11/13),31% (4/13),58% (15/26),"['1', '2']","['2', '0', '5', '1']","['1', '0']",[],[],2.12
28.07.,Altmaier D.,1,,,,,,9,5,44%,76% (26/34),47% (20/43),50% (4/8),184 km/h,162 km/h,19% (5/26),37% (16/43),50% (2/4),15,37,71% (5/7),60% (46/77),30% (21/69),46% (67/146),5,1,69% (9/13),15% (2/13),42% (11/26),"['2', '0', '4', '2']",[],[],[],[],1.74
26.07.,Watanuki Y.,2,,,,,,7,11,48%,67% (26/39),48% (20/42),14% (1/7),31% (17/55),56% (34/61),38% (5/13),38,67,55% (6/11),57% (46/81),44% (51/116),49% (97/197),7,0,57% (8/14),33% (5/15),45% (13/29),"['3', '5', '5', '5', '6', '6']",[],"['4', '2', '6', '4']",[],[],1.58
26.07.,Svrcina D.,1,,,,,,3,17,47%,69% (38/55),44% (27/61),62% (8/13),33% (13/39),52% (22/42),86% (6/7),12,46,75% (6/8),56% (65/116),43% (35/81),51% (100/197),3,0,67% (10/15),43% (6/14),55% (16/29),"['1', '0', '4', '1', '6', '5']","['2', '0', '4', '0']","['3', '4']",[],[],2.29
20.07.,Svajda Z.,2,,,,,,14,6,45%,74% (32/43),60% (31/52),50% (2/4),29% (11/38),30% (12/40),50% (1/2),24,40,75% (3/4),66% (63/95),29% (23/78),50% (86/173),8,0,86% (12/14),7% (1/14),46% (13/28),"['5', '3']",[],[],[],[],1.58
20.07.,Watanuki Y.,1,,,,,,9,2,49%,71% (27/38),70% (28/40),50% (1/2),26% (11/43),40% (21/52),50% (2/4),29,40,50% (3/6),71% (55/78),34% (32/95),50% (87/173),2,1,93% (13/14),14% (2/14),54% (15/28),[],"['2', '0', '4', '0']",[],[],[],2.29
20.07.,Watanuki Y.,2,,,,,,6,5,43%,84% (21/25),67% (22/33),100% (1/1),36% (15/42),41% (9/22),20% (2/10),25,22,75% (6/8),74% (43/58),38% (24/64),55% (67/122),5,0,100% (10/10),20% (2/10),60% (12/20),"['4', '3']","['3', '2']",[],[],[],-
20.07.,Fellows J.,0,,,,,,9,3,66%,64% (27/42),59% (13/22),80% (8/10),16% (4/25),33% (11/33),0% (0/1),24,29,78% (7/9),63% (40/64),26% (15/58),45% (55/122),5,4,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],13.00
15.07.,Watanuki Y.,2,,,,,,9,4,59%,83% (34/41),45% (13/29),100% (3/3),38% (14/37),43% (9/21),33% (2/6),25,32,75% (12/16),67% (47/70),40% (23/58),55% (70/128),5,0,100% (10/10),22% (2/9),63% (12/19),"['5', '3']","['3', '2']",[],[],[],1.47
15.07.,Sell K.,0,,,,,,1,3,64%,62% (23/37),57% (12/21),67% (4/6),17% (7/41),55% (16/29),0% (0/3),11,27,83% (10/12),60% (35/58),33% (23/70),45% (58/128),5,1,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],2.56
11.07.,Svajda Z.,2,,,,,,7,2,45%,66% (21/32),54% (21/39),25% (1/4),39% (11/28),58% (26/45),45% (5/11),20,21,100% (4/4),59% (42/71),51% (37/73),55% (79/144),6,0,73% (8/11),45% (5/11),59% (13/22),"['3', '1', '4', '2', '7', '5']","['3', '1', '6', '4']",[],[],[],1.72
11.07.,Watanuki Y.,0,,,,,,1,7,38%,61% (17/28),42% (19/45),55% (6/11),34% (11/32),46% (18/39),75% (3/4),26,38,40% (4/10),49% (36/73),41% (29/71),45% (65/144),4,0,55% (6/11),27% (3/11),41% (9/22),"['2', '3', '3', '4']","['4', '5']",[],[],[],1.96
11.07.,Watanuki Y.,2,,,,,,11,6,47%,82% (18/22),68% (17/25),0% (0/1),44% (11/25),67% (14/21),80% (4/5),25,15,67% (4/6),74% (35/47),54% (25/46),65% (60/93),5,0,89% (8/9),50% (4/8),71% (12/17),"['2', '0', '6', '2']","['2', '0', '5', '1']",[],[],[],1.03
11.07.,Weightman O.,0,,,,,,3,2,54%,56% (14/25),33% (7/21),20% (1/5),18% (4/22),32% (8/25),100% (1/1),10,16,38% (3/8),46% (21/46),26% (12/47),35% (33/93),5,1,50% (4/8),11% (1/9),29% (5/17),[],"['2', '5']",[],[],[],9.80
08.07.,Watanuki Y.,2,,,,,,5,4,46%,88% (21/24),68% (19/28),0% (0/0),38% (16/42),41% (9/22),22% (2/9),31,32,85% (11/13),77% (40/52),39% (25/64),56% (65/116),4,0,100% (10/10),20% (2/10),60% (12/20),"['2', '1']","['4', '3']",[],[],[],1.15
08.07.,Jasika O.,0,,,,,,4,2,66%,62% (26/42),59% (13/22),78% (7/9),13% (3/24),32% (9/28),0% (0/0),8,20,57% (4/7),61% (39/64),23% (12/52),44% (51/116),6,1,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],5.52
26.06.,Holmgren A.,3,,,,,,21,12,59%,79% (84/107),50% (37/74),50% (4/8),17% (17/100),46% (33/71),23% (3/13),61,58,80% (35/44),67% (121/181),29% (50/171),49% (171/352),5,3,86% (24/28),11% (3/27),49% (27/55),3607,"['4', '3']","['3', '2']",[],[],"['4', '2']",4.57
26.06.,Watanuki Y.,2,,,,,,32,7,58%,83% (83/100),54% (38/71),77% (10/13),21% (23/107),50% (37/74),50% (4/8),73,37,56% (15/27),71% (121/171),33% (60/181),51% (181/352),5,5,89% (24/27),14% (4/28),51% (28/55),3855,[],"['4', '4']","['1', '0', '6', '3']",[],"['4', '5']",1.20
25.06.,Watanuki Y.,2,,,,,,10,3,61%,84% (37/44),39% (11/28),71% (5/7),37% (15/41),50% (7/14),75% (3/4),24,25,66% (19/29),66% (49/74),40% (22/55),55% (71/129),5,0,82% (9/11),30% (3/10),57% (12/21),1443,"['1', '0']","['2', '0', '4', '2']",[],[],[],2.31
25.06.,Smith C.,0,,,,,,4,2,75%,63% (26/41),50% (7/14),25% (1/4),16% (7/44),61% (17/28),29% (2/7),14,22,75% (9/12),60% (33/55),34% (25/74),45% (58/129),5,0,70% (7/10),18% (2/11),43% (9/21),1449,"['3', '3']","['1', '2']",[],[],[],1.62
23.06.,Watanuki Y.,1,,,,,,16,5,46%,86% (30/35),59% (24/41),50% (2/4),24% (12/50),53% (16/30),50% (2/4),40,29,67% (20/30),71% (54/76),35% (28/80),53% (82/156),6,0,83% (10/12),17% (2/12),50% (12/24),3,"['3', '4']","['3', '1']",[],[],[],1.34
23.06.,Monteiro T.,0,,,,,,6,3,63%,76% (38/50),47% (14/30),50% (2/4),14% (5/35),41% (17/41),50% (2/4),20,17,50% (2/4),65% (52/80),29% (22/76),47% (74/156),4,0,83% (10/12),17% (2/12),50% (12/24),2,"['4', '2']","['2', '3']",[],[],[],3.26
14.06.,Smith C.,2,,,,,,7,2,67%,77% (46/60),66% (19/29),67% (2/3),32% (18/57),44% (18/41),40% (2/5),73% (65/89),37% (36/98),54% (101/187),9,0,94% (15/16),13% (2/15),55% (17/31),"['7', '5']",[],"['5', '3']",[],[],1.63
14.06.,Watanuki Y.,1,,,,,,10,4,58%,68% (39/57),56% (23/41),60% (3/5),23% (14/60),34% (10/29),33% (1/3),63% (62/98),27% (24/89),46% (86/187),1,0,87% (13/15),6% (1/16),45% (14/31),[],"['2', '1']",[],[],[],2.19
10.06.,Brooksby J.,2,,,,,,3,0,82%,70% (38/54),83% (10/12),100% (1/1),26% (10/38),57% (26/46),33% (2/6),73% (48/66),43% (36/84),56% (84/150),9,0,100% (10/10),18% (2/11),57% (12/21),[],"['4', '3', '6', '3']",[],[],[],1.75
10.06.,Watanuki Y.,0,,,,,,4,5,45%,74% (28/38),43% (20/46),67% (4/6),30% (16/54),17% (2/12),0% (0/1),57% (48/84),27% (18/66),44% (66/150),1,0,82% (9/11),0% (0/10),43% (9/21),[],[],[],[],[],1.99
04.06.,Hijikata R.,2,,,,,,3,3,61%,67% (24/36),57% (13/23),80% (4/5),29% (7/24),72% (18/25),50% (5/10),63% (37/59),51% (25/49),57% (62/108),8,0,88% (7/8),63% (5/8),75% (12/16),"['2', '0', '3', '1', '5', '1']","['1', '0', '6', '3']",[],[],[],1.68
04.06.,Watanuki Y.,0,,,,,,6,3,49%,71% (17/24),28% (7/25),50% (5/10),33% (12/36),43% (10/23),20% (1/5),49% (24/49),37% (22/59),43% (46/108),2,1,38% (3/8),13% (1/8),25% (4/16),"['1', '2']",[],[],[],[],2.11
03.06.,Watanuki Y.,2,,,,,,2,5,56%,85% (33/39),35% (11/31),88% (7/8),38% (18/47),48% (13/27),23% (3/13),2,5,63% (44/70),42% (31/74),52% (75/144),5,0,90% (9/10),30% (3/10),60% (12/20),"['1', '0', '5', '4']","['4', '3']",[],[],[],1.33
03.06.,Blockx A.,0,,,,,,7,2,64%,62% (29/47),52% (14/27),77% (10/13),15% (6/39),65% (20/31),13% (1/8),7,2,58% (43/74),37% (26/70),48% (69/144),5,0,70% (7/10),10% (1/10),40% (8/20),"['2', '2']",[],[],[],[],3.15
02.06.,Watanuki Y.,2,,,,,,9,3,65%,70% (39/56),57% (17/30),64% (7/11),37% (19/51),55% (27/49),38% (5/13),65% (56/86),46% (46/100),55% (102/186),7,0,73% (11/15),36% (5/14),55% (16/29),"['1', '0']","['3', '5']","['1', '1', '3', '1', '5', '1']",[],[],1.36
02.06.,Gueymard Wayenburg S.,1,,,,,,2,8,51%,63% (32/51),45% (22/49),62% (8/13),30% (17/56),43% (13/30),36% (4/11),54% (54/100),35% (30/86),45% (84/186),3,0,64% (9/14),27% (4/15),45% (13/29),"['1', '1']","['3', '2', '5', '2']","['1', '0']",[],[],2.99
01.06.,Watanuki Y.,2,,,,,,13,5,63%,82% (46/56),58% (19/33),100% (2/2),33% (19/58),47% (15/32),33% (3/9),73% (65/89),38% (34/90),55% (99/179),6,0,100% (15/15),21% (3/14),62% (18/29),"['4', '3']",[],"['2', '0', '5', '1']",[],[],1.45
01.06.,Gray A.,1,,,,,,10,6,64%,67% (39/58),53% (17/32),67% (6/9),18% (10/56),42% (14/33),0% (0/2),62% (56/90),27% (24/89),45% (80/179),4,1,79% (11/14),0% (0/15),38% (11/29),[],[],[],[],[],2.63
07.05.,Peniston R.,2,,,,,,2,6,62%,71% (44/62),45% (17/38),20% (1/5),30% (15/50),56% (40/71),25% (5/20),61% (61/100),45% (55/121),52% (116/221),6,0,75% (12/16),33% (5/15),55% (17/31),"['3', '3', '5', '5', '7', '5']",[],"['2', '0', '5', '3']",[],[],2.29
07.05.,Watanuki Y.,1,,,,,,6,14,41%,70% (35/50),44% (31/71),75% (15/20),29% (18/62),55% (21/38),80% (4/5),55% (66/121),39% (39/100),48% (105/221),4,0,67% (10/15),25% (4/16),45% (14/31),"['2', '1', '5', '4']","['2', '1']","['2', '3']",[],[],1.58
05.05.,Watanuki Y.,2,,,,,,6,10,42%,75% (30/40),50% (28/56),63% (5/8),30% (20/67),48% (20/42),20% (2/10),60% (58/96),37% (40/109),48% (98/205),7,0,79% (11/14),13% (2/15),45% (13/29),[],[],"['3', '2', '5', '4']",[],[],1.19
05.05.,Zhou Y.,1,,,,,,6,2,61%,70% (47/67),52% (22/42),80% (8/10),25% (10/40),50% (28/56),38% (3/8),63% (69/109),40% (38/96),52% (107/205),3,1,87% (13/15),21% (3/14),55% (16/29),"['2', '0', '5', '1']",[],"['3', '3']",[],[],4.41
30.04.,Simakin I.,2,,,,,,8,2,51%,81% (34/42),49% (20/41),80% (4/5),17% (6/35),51% (25/49),33% (2/6),65% (54/83),37% (31/84),51% (85/167),6,0,91% (10/11),18% (2/11),55% (12/22),"['6', '4']","['4', '4']",[],[],[],2.48
30.04.,Watanuki Y.,0,,,,,,10,4,42%,83% (29/35),49% (24/49),67% (4/6),19% (8/42),51% (21/41),20% (1/5),63% (53/84),35% (29/83),49% (82/167),4,2,82% (9/11),9% (1/11),45% (10/22),[],"['1', '0']",[],[],[],1.50
29.04.,Watanuki Y.,2,,,,,,13,9,43%,91% (43/47),49% (31/63),75% (3/4),26% (15/58),49% (24/49),43% (3/7),67% (74/110),36% (39/107),52% (113/217),5,0,94% (15/16),20% (3/15),58% (18/31),"['1', '0', '5', '4']",[],"['4', '2']",[],[],1.43
29.04.,Tu L.,1,,,,,,14,13,54%,74% (43/58),51% (25/49),57% (4/7),9% (4/47),51% (32/63),25% (1/4),64% (68/107),33% (36/110),48% (104/217),5,1,80% (12/15),6% (1/16),42% (13/31),"['3', '3']",[],[],[],[],2.69
26.04.,Kachmazov A.,2,,,,,,5,6,52%,76% (29/38),46% (16/35),85% (11/13),38% (8/21),46% (16/35),67% (4/6),62% (45/73),43% (24/56),53% (69/129),6,0,80% (8/10),44% (4/9),63% (12/19),"['2', '0', '4', '4', '6', '4']","['5', '3']",[],[],[],2.77
26.04.,Watanuki Y.,0,,,,,,1,5,38%,62% (13/21),54% (19/35),33% (2/6),24% (9/38),54% (19/35),15% (2/13),57% (32/56),38% (28/73),47% (60/129),4,0,56% (5/9),20% (2/10),37% (7/19),"['1', '2', '3', '2']",[],[],[],[],1.41
25.04.,Watanuki Y.,2,,,,,,20,7,54%,86% (37/43),42% (15/36),0% (0/2),35% (18/51),58% (18/31),50% (3/6),66% (52/79),44% (36/82),55% (88/161),8,0,83% (10/12),25% (3/12),54% (13/24),"['4', '2', '5', '5', '7', '5']",[],[],[],[],1.74
25.04.,Holt B.,0,,,,,,5,1,62%,65% (33/51),42% (13/31),50% (3/6),16% (7/43),58% (21/36),100% (2/2),56% (46/82),34% (27/79),45% (73/161),2,1,75% (9/12),17% (2/12),46% (11/24),"['3', '4', '5', '4']",[],[],[],[],2.00
24.04.,Watanuki Y.,2,,,,,,14,9,48%,85% (41/48),62% (33/53),100% (4/4),23% (14/60),43% (18/42),33% (2/6),73% (74/101),31% (32/102),52% (106/203),7,0,100% (16/16),13% (2/15),58% (18/31),"['5', '3']",[],"['6', '4']",[],[],1.60
24.04.,Monday J.,1,,,,,,7,4,59%,77% (46/60),57% (24/42),67% (4/6),15% (7/48),38% (20/53),0% (0/4),69% (70/102),27% (27/101),48% (97/203),3,3,87% (13/15),0% (0/16),42% (13/31),[],[],[],[],[],2.25
23.04.,Watanuki Y.,2,,,,,,6,0,52%,71% (32/45),60% (25/42),71% (5/7),33% (19/57),56% (19/34),25% (3/12),66% (57/87),42% (38/91),53% (95/178),8,0,82% (9/11),30% (3/10),57% (12/21),"['3', '2']","['2', '0', '5', '3']",[],[],[],1.39
23.04.,McCabe J.,0,,,,,,9,3,63%,67% (38/57),44% (15/34),75% (9/12),29% (13/45),40% (17/42),29% (2/7),58% (53/91),34% (30/87),47% (83/178),2,0,70% (7/10),18% (2/11),43% (9/21),"['3', '3']","['3', '4']",[],[],[],2.85
15.04.,Bolt A.,2,,,,,,5,1,48%,75% (27/36),51% (20/39),50% (2/4),31% (12/39),57% (23/40),30% (3/10),63% (47/75),44% (35/79),53% (82/154),6,0,71% (5/7),29% (2/7),50% (7/14),"['3', '1']","['2', '1', '5', '4']",[],[],[],3.47
15.04.,Watanuki Y.,0,,,,,,7,3,49%,69% (27/39),43% (17/40),70% (7/10),25% (9/36),49% (19/39),50% (2/4),56% (44/79),37% (28/75),47% (72/154),4,0,71% (5/7),29% (2/7),50% (7/14),[],"['2', '2', '5', '5']",[],[],[],1.28
17.03.,Diallo G.,2,,,,,,10,3,71%,78% (46/59),71% (17/24),100% (1/1),201 km/h,193 km/h,21% (9/43),59% (23/39),75% (3/4),26,26,80% (4/5),76% (63/83),39% (32/82),58% (95/165),6,0,100% (15/15),23% (3/13),64% (18/28),"['2', '0', '5', '1']",[],"['2', '0']",[],[],1.83
