Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,289/283,131/128,48/68,101/81,9/6,-
2024,20/18,15/9,0/3,5/6,-,-
2023,37/37,6/13,4/9,25/13,2/2,-
2022,31/37,7/15,2/4,20/14,2/4,-
2021,43/30,21/18,1/1,16/11,5/0,-
2020,32/31,18/13,9/10,5/8,-,-
2019,40/36,25/16,2/8,13/12,-,-
2018,28/29,13/13,10/12,5/4,-,-
2017,33/34,12/15,11/11,10/8,-,-
2016,21/21,11/11,8/7,2/3,-,-
2015,4/9,3/4,1/3,0/2,-,-
2014,0/1,0/1,-,-,-,-
