Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,37/30,3/2,33/26,1/2,-,-
2023,4/4,3/2,-,1/2,-,-
2022,4/2,-,4/2,-,-,-
2021,7/3,-,7/3,-,-,-
2019,4/5,-,4/5,-,-,-
2018,11/8,-,11/8,-,-,-
2017,4/5,-,4/5,-,-,-
2016,3/3,-,3/3,-,-,-
