Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,152/120,27/31,115/78,4/11,-,6/0
2024,21/10,5/3,16/7,-,-,-
2023,10/3,-,1/1,3/2,-,6/0
2019,3/3,0/1,3/2,-,-,-
2018,10/2,-,10/2,-,-,-
2017,1/8,1/6,0/2,-,-,-
2016,30/23,3/4,27/16,0/3,-,-
2015,11/13,2/2,9/11,-,-,-
2014,26/22,5/5,21/14,0/3,-,-
2013,26/23,3/4,22/16,1/3,-,-
2012,11/12,5/5,6/7,-,-,-
2010,3/1,3/1,-,-,-,-
