Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
05.08.,Iakubenko V.,2,,,,,,"['2', '0', '4', '0']","['1', '0', '2', '1']",[],[],[],1.59
05.08.,Sheyngezikht L.,0,,,,,,[],"['1', '1']",[],[],[],2.24
17.07.,Mazdrashki A.,2,,,,,,"['3', '5']","['2', '1', '4', '3', '6', '3']","['5', '3']",[],[],1.32
17.07.,Sheyngezikht L.,1,,,,,,"['3', '2', '5', '2', '6', '3']","['3', '3']",[],[],[],3.14
16.07.,Sheyngezikht L.,2,,,,,,"['2', '2', '4', '2']","['1', '2', '4', '3']",[],[],[],1.18
16.07.,Martin Melo A.,0,,,,,,"['2', '1']","['2', '0']",[],[],[],4.47
09.07.,Gutierrez O. J.,2,,,,,,"['3', '1']","['2', '3', '4', '3']",[],[],[],1.18
09.07.,Sheyngezikht L.,0,,,,,,[],"['3', '1']",[],[],[],4.38
18.06.,Fernandez B.,2,,,,,,"['1', '2', '3', '2', '6', '3']","['3', '1', '5', '1']",[],[],[],1.66
18.06.,Sheyngezikht L.,0,,,,,,"['2', '0']",[],[],[],[],2.11
01.05.,Damas M.,2,,,,,,"['3', '1', '6', '2']","['2', '2', '4', '4', '7', '5']",[],[],[],1.10
01.05.,Sheyngezikht L.,0,,,,,,[],"['2', '1', '3', '2']",[],[],[],5.85
30.04.,Sheyngezikht L.,2,,,,,,"['1', '1', '3', '1', '5', '3']","['1', '0', '3', '4', '5', '4']",[],[],[],6.85
30.04.,Radulov I.,0,,,,,,"['1', '0', '2', '3']","['1', '1', '4', '2']",[],[],[],1.07
13.04.,Bouquier A.,2,,,,,,5,0,62%,94% (29/31),53% (10/19),100% (2/2),41% (11/27),43% (10/23),75% (3/4),78% (39/50),42% (21/50),60% (60/100),6,0,100% (9/9),38% (3/8),71% (12/17),"['3', '1']","['2', '1', '4', '1']",[],[],[],1.15
13.04.,Sheyngezikht L.,0,,,,,,0,3,54%,59% (16/27),57% (13/23),25% (1/4),6% (2/31),47% (9/19),0% (0/2),58% (29/50),22% (11/50),40% (40/100),4,0,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],4.90
02.04.,Gill F.,2,,,,,,"['1', '0', '4', '1', '6', '1']","['2', '0', '4', '0']",[],[],[],1.16
02.04.,Sheyngezikht L.,0,,,,,,[],[],[],[],[],4.62
20.03.,Fernandez Flores D.,2,,,,,,[],"['1', '0', '4', '1']","['2', '1', '5', '4']",[],[],1.12
20.03.,Sheyngezikht L.,1,,,,,,"['4', '2', '6', '2']",[],"['4', '4']",[],[],5.40
06.02.,Lopez Montagud C.,2,,,,,,"['1', '0', '5', '2']","['2', '3', '4', '3', '6', '3']",[],[],[],1.12
06.02.,Sheyngezikht L.,0,,,,,,[],"['3', '1']",[],[],[],5.35
