Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,347/237,225/150,43/30,61/46,2/3,16/8
2024,26/31,20/18,3/8,1/2,1/2,1/1
2023,61/36,36/22,11/6,11/6,1/1,2/1
2022,37/33,22/20,6/2,7/9,-,2/2
2021,25/27,21/19,2/2,2/5,-,0/1
2020,43/26,33/23,-,5/1,-,5/2
2019,37/25,26/16,2/2,7/7,-,2/0
2018,38/22,17/10,11/8,6/3,-,4/1
2017,40/17,19/7,8/2,13/8,-,-
2016,12/6,8/5,-,4/1,-,-
2015,14/8,9/4,-,5/4,-,-
2014,13/4,13/4,-,-,-,-
2013,1/2,1/2,-,-,-,-
