Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,32/20,1/5,26/12,1/1,-,4/2
2024,8/8,-,7/7,1/1,-,-
2023,16/6,0/3,16/3,-,-,-
2022,8/5,1/2,3/1,-,-,4/2
2019,0/1,-,0/1,-,-,-
