Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,84/29,3/4,70/21,11/3,-,0/1
2024,39/7,0/1,39/6,-,-,-
2023,30/10,-,20/10,10/0,-,-
2022,12/12,3/3,8/5,1/3,-,0/1
2021,3/0,-,3/0,-,-,-
