Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,270/185,154/96,79/67,25/19,1/1,11/2
2024,17/13,12/8,5/4,0/1,-,-
2023,24/28,7/11,5/8,10/8,-,2/1
2022,39/24,20/12,5/7,5/4,-,9/1
2021,39/26,35/22,4/4,-,-,-
2020,24/9,9/3,12/5,3/1,-,-
2019,16/12,-,15/10,1/2,-,-
2018,23/10,10/0,12/9,-,1/1,-
2017,17/10,5/1,7/7,5/2,-,-
2016,10/13,7/7,2/5,1/1,-,-
2015,47/24,35/16,12/8,-,-,-
2014,7/8,7/8,-,-,-,-
2013,7/6,7/6,-,-,-,-
2012,0/2,0/2,-,-,-,-
