Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,20/41,10/25,9/15,1/1,-,-
2024,7/16,4/12,3/4,-,-,-
2023,7/17,4/10,2/6,1/1,-,-
2022,6/8,2/3,4/5,-,-,-
