Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,189/164,74/70,60/50,48/40,-,7/4
2024,17/14,9/9,5/3,3/2,-,-
2023,30/25,12/10,10/9,8/6,-,-
2022,31/28,6/9,7/8,11/7,-,7/4
2021,25/24,4/7,19/15,2/2,-,-
2020,11/10,5/5,-,6/5,-,-
2019,25/26,10/11,14/10,1/5,-,-
2018,39/26,24/14,5/5,10/7,-,-
2017,4/5,2/2,-,2/3,-,-
2016,7/5,2/2,-,5/3,-,-
2015,0/1,0/1,-,-,-,-
