Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,35/24,15/7,20/16,0/1,-,-
2024,7/7,-,7/7,-,-,-
2023,9/4,9/4,-,-,-,-
2022,19/12,6/3,13/8,0/1,-,-
2019,0/1,-,0/1,-,-,-
