Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,121/99,24/26,92/62,3/7,-,2/4
2024,19/20,6/11,13/7,0/2,-,-
2023,32/15,5/3,27/12,-,-,-
2022,34/28,-,29/20,3/4,-,2/4
2021,22/23,-,22/22,0/1,-,-
2020,4/3,4/3,-,-,-,-
2018,8/6,7/5,1/1,-,-,-
2017,2/4,2/4,-,-,-,-
