Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,317/249,96/73,158/130,44/30,19/16,-
2024,23/31,5/9,8/15,-,10/7,-
2023,48/33,9/4,34/20,1/3,4/6,-
2022,30/25,4/5,14/15,12/5,-,-
2021,36/29,10/11,10/8,11/7,5/3,-
2020,32/13,9/5,20/5,3/3,-,-
2019,25/30,11/11,14/19,-,-,-
2018,25/18,1/3,17/13,7/2,-,-
2017,22/14,5/2,11/6,6/6,-,-
2016,15/10,-,13/8,2/2,-,-
2015,28/15,17/6,11/8,0/1,-,-
2014,30/20,22/12,6/7,2/1,-,-
2013,0/3,-,0/3,-,-,-
2012,3/8,3/5,0/3,-,-,-
