Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,84/57,1/4,55/36,20/14,0/1,8/2
2024,25/17,1/3,18/10,6/3,0/1,-
2023,19/13,0/1,15/10,4/2,-,-
2022,29/13,-,15/7,6/4,-,8/2
2021,4/4,-,2/2,2/2,-,-
2019,2/4,-,1/3,1/1,-,-
2018,3/4,-,3/3,0/1,-,-
2017,2/2,-,1/1,1/1,-,-
