Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,257/208,73/69,71/64,108/71,0/1,5/3
2024,28/19,18/13,6/3,4/3,-,-
2023,24/25,1/6,10/9,8/8,-,5/2
2022,21/28,6/7,5/9,10/10,0/1,0/1
2021,27/26,5/8,3/6,19/12,-,-
2020,18/9,-,6/6,12/3,-,-
2019,43/25,15/12,8/5,20/8,-,-
2018,23/24,12/6,1/7,10/11,-,-
2017,35/25,3/5,11/7,21/13,-,-
2016,26/16,10/9,12/4,4/3,-,-
2015,7/6,0/1,7/5,-,-,-
2014,5/5,3/2,2/3,-,-,-
