Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,222/154,31/30,158/98,29/24,4/2,-
2024,29/12,-,22/9,7/3,-,-
2023,7/8,-,7/7,0/1,-,-
2022,32/25,7/8,16/8,5/7,4/2,-
2021,28/22,2/7,23/14,3/1,-,-
2020,5/9,0/1,3/6,2/2,-,-
2019,34/24,1/2,31/20,2/2,-,-
2018,37/19,17/9,12/6,8/4,-,-
2017,7/4,0/1,7/3,-,-,-
2016,10/8,-,8/7,2/1,-,-
2014,0/3,-,0/3,-,-,-
2013,12/4,-,12/4,-,-,-
2012,2/3,-,2/2,0/1,-,-
2011,1/5,0/1,1/3,0/1,-,-
2010,16/7,4/1,12/5,0/1,-,-
2009,2/1,-,2/1,-,-,-
