Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,334/241,150/123,164/101,16/13,-,4/4
2024,39/17,4/3,35/14,-,-,-
2023,24/18,-,20/14,4/4,-,-
2022,26/22,0/3,17/12,5/3,-,4/4
2021,52/28,3/3,47/23,2/2,-,-
2020,25/31,16/20,9/11,-,-,-
2019,32/25,19/15,12/9,1/1,-,-
2018,35/24,18/13,17/11,-,-,-
2017,34/23,30/20,-,4/3,-,-
2016,33/25,30/23,3/2,-,-,-
2015,27/18,23/15,4/3,-,-,-
2014,5/5,5/3,0/2,-,-,-
2013,2/5,2/5,-,-,-,-
